publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Journal of Constructional Steel Research	0143-974X								http://www.sciencedirect.com/science/journal/0143974X		0143974X													
Zeolites	0144-2449								http://www.sciencedirect.com/science/journal/01442449		01442449													
International Review of Law and Economics	0144-8188								http://www.sciencedirect.com/science/journal/01448188		01448188													
Aquacultural Engineering	0144-8609								http://www.sciencedirect.com/science/journal/01448609		01448609													
Carbohydrate Polymers	0144-8617								http://www.sciencedirect.com/science/journal/01448617		01448617													
Leukemia Research	0145-2126								http://www.sciencedirect.com/science/journal/01452126		01452126													
Child Abuse & Neglect	0145-2134								http://www.sciencedirect.com/science/journal/01452134		01452134													
Developmental & Comparative Immunology	0145-305X								http://www.sciencedirect.com/science/journal/0145305X		0145305X													
Seminars in Perinatology	0146-0005								http://www.sciencedirect.com/science/journal/01460005		01460005													
Current Problems in Cardiology	0146-2806								http://www.sciencedirect.com/science/journal/01462806		01462806													
Organic Geochemistry	0146-6380								http://www.sciencedirect.com/science/journal/01466380		01466380													
Progress in Particle and Nuclear Physics	0146-6410								http://www.sciencedirect.com/science/journal/01466410		01466410													
Current Problems in Cancer	0147-0272								http://www.sciencedirect.com/science/journal/01470272		01470272													
International Journal of Intercultural Relations	0147-1767								http://www.sciencedirect.com/science/journal/01471767		01471767													
Journal of Comparative Economics	0147-5967								http://www.sciencedirect.com/science/journal/01475967		01475967													
Experimental Mycology	0147-5975								http://www.sciencedirect.com/science/journal/01475975		01475975													
Plasmid	0147-619X								http://www.sciencedirect.com/science/journal/0147619X		0147619X													
Ecotoxicology and Environmental Safety	0147-6513								http://www.sciencedirect.com/science/journal/01476513		01476513													
Heart & Lung: The Journal of Acute and Critical Care	0147-9563								http://www.sciencedirect.com/science/journal/01479563		01479563													
Comparative Immunology, Microbiology and Infectious Diseases	0147-9571								http://www.sciencedirect.com/science/journal/01479571		01479571													
Journal of Business Research	0148-2963								http://www.sciencedirect.com/science/journal/01482963		01482963													
Journal of Economics and Business	0148-6195								http://www.sciencedirect.com/science/journal/01486195		01486195													
International Journal of Rock Mechanics and Mining Sciences & Geomechanics Abstracts	0148-9062								http://www.sciencedirect.com/science/journal/01489062		01489062													
Progress in Nuclear Energy	0149-1970								http://www.sciencedirect.com/science/journal/01491970		01491970													
Clinical Therapeutics	0149-2918								http://www.sciencedirect.com/science/journal/01492918		01492918													
Evaluation and Program Planning	0149-7189								http://www.sciencedirect.com/science/journal/01497189		01497189													
Neuroscience & Biobehavioral Reviews	0149-7634								http://www.sciencedirect.com/science/journal/01497634		01497634													
Current Surgery	0149-7944								http://www.sciencedirect.com/science/journal/01497944		01497944													
Journal of Neuroradiology	0150-9861								http://www.sciencedirect.com/science/journal/01509861		01509861													
Annales des Ponts et Chaussées	0152-9668								http://www.sciencedirect.com/science/journal/01529668		01529668													
Accounting Forum	0155-9982								http://www.sciencedirect.com/science/journal/01559982		01559982													
International Journal of Law and Psychiatry	0160-2527								http://www.sciencedirect.com/science/journal/01602527		01602527													
Intelligence	0160-2896								http://www.sciencedirect.com/science/journal/01602896		01602896													
Environment International	0160-4120								http://www.sciencedirect.com/science/journal/01604120		01604120													
Annals of Tourism Research	0160-7383								http://www.sciencedirect.com/science/journal/01607383		01607383													
Technology in Society	0160-791X								http://www.sciencedirect.com/science/journal/0160791X		0160791X													
Endeavour	0160-9327								http://www.sciencedirect.com/science/journal/01609327		01609327													
Journal of Manipulative and Physiological Therapeutics	0161-4754								http://www.sciencedirect.com/science/journal/01614754		01614754													
Molecular Immunology	0161-5890								http://www.sciencedirect.com/science/journal/01615890		01615890													
NeuroToxicology	0161-813X								http://www.sciencedirect.com/science/journal/0161813X		0161813X													
Journal of Policy Modeling	0161-8938								http://www.sciencedirect.com/science/journal/01618938		01618938													
Journal of Inorganic Biochemistry	0162-0134								http://www.sciencedirect.com/science/journal/01620134		01620134													
Ethology and Sociobiology	0162-3095								http://www.sciencedirect.com/science/journal/01623095		01623095													
Immunopharmacology	0162-3109								http://www.sciencedirect.com/science/journal/01623109		01623109													
Journal of Infection	0163-4453								http://www.sciencedirect.com/science/journal/01634453		01634453													
Infant Behavior and Development	0163-6383								http://www.sciencedirect.com/science/journal/01636383		01636383													
Pharmacology & Therapeutics	0163-7258								http://www.sciencedirect.com/science/journal/01637258		01637258													
Progress in Lipid Research	0163-7827								http://www.sciencedirect.com/science/journal/01637827		01637827													
General Hospital Psychiatry	0163-8343								http://www.sciencedirect.com/science/journal/01638343		01638343													
Journal of Macroeconomics	0164-0704								http://www.sciencedirect.com/science/journal/01640704		01640704													
Journal of Systems and Software	0164-1212								http://www.sciencedirect.com/science/journal/01641212		01641212													
Fuzzy Sets and Systems	0165-0114								http://www.sciencedirect.com/science/journal/01650114		01650114													
Brain Research Reviews	0165-0173								http://www.sciencedirect.com/science/journal/01650173		01650173													
Journal of Biochemical and Biophysical Methods	0165-022X								http://www.sciencedirect.com/science/journal/0165022X		0165022X													
Journal of Neuroscience Methods	0165-0270								http://www.sciencedirect.com/science/journal/01650270		01650270													
Journal of Affective Disorders	0165-0327								http://www.sciencedirect.com/science/journal/01650327		01650327													
Journal of Reproductive Immunology	0165-0378								http://www.sciencedirect.com/science/journal/01650378		01650378													
Mutation Research/Reviews in Genetic Toxicology	0165-1110								http://www.sciencedirect.com/science/journal/01651110		01651110													
Mutation Research/Environmental Mutagenesis and Related Subjects	0165-1161								http://www.sciencedirect.com/science/journal/01651161		01651161													
Mutation Research/Genetic Toxicology	0165-1218								http://www.sciencedirect.com/science/journal/01651218		01651218													
Signal Processing	0165-1684								http://www.sciencedirect.com/science/journal/01651684		01651684													
Economics Letters	0165-1765								http://www.sciencedirect.com/science/journal/01651765		01651765													
Psychiatry Research	0165-1781								http://www.sciencedirect.com/science/journal/01651781		01651781													
Journal of the Autonomic Nervous System	0165-1838								http://www.sciencedirect.com/science/journal/01651838		01651838													
Journal of Economic Dynamics and Control	0165-1889								http://www.sciencedirect.com/science/journal/01651889		01651889													
Wave Motion	0165-2125								http://www.sciencedirect.com/science/journal/01652125		01652125													
Cold Regions Science and Technology	0165-232X								http://www.sciencedirect.com/science/journal/0165232X		0165232X													
Journal of Analytical and Applied Pyrolysis	0165-2370								http://www.sciencedirect.com/science/journal/01652370		01652370													
Veterinary Immunology and Immunopathology	0165-2427								http://www.sciencedirect.com/science/journal/01652427		01652427													
Immunology Letters	0165-2478								http://www.sciencedirect.com/science/journal/01652478		01652478													
Developmental Brain Research	0165-3806								http://www.sciencedirect.com/science/journal/01653806		01653806													
Journal of Accounting and Economics	0165-4101								http://www.sciencedirect.com/science/journal/01654101		01654101													
Cancer Genetics and Cytogenetics	0165-4608								http://www.sciencedirect.com/science/journal/01654608		01654608													
Mathematical Social Sciences	0165-4896								http://www.sciencedirect.com/science/journal/01654896		01654896													
Journal of Neuroimmunology	0165-5728								http://www.sciencedirect.com/science/journal/01655728		01655728													
Philips Journal of Research	0165-5817								http://www.sciencedirect.com/science/journal/01655817		01655817													
International Journal of Pediatric Otorhinolaryngology	0165-5876								http://www.sciencedirect.com/science/journal/01655876		01655876													
Microprocessing and Microprogramming	0165-6074								http://www.sciencedirect.com/science/journal/01656074		01656074													
Trends in Pharmacological Sciences	0165-6147								http://www.sciencedirect.com/science/journal/01656147		01656147													
Fisheries Research	0165-7836								http://www.sciencedirect.com/science/journal/01657836		01657836													
Mutation Research Letters	0165-7992								http://www.sciencedirect.com/science/journal/01657992		01657992													
TrAC Trends in Analytical Chemistry	0165-9936								http://www.sciencedirect.com/science/journal/01659936		01659936													
Regional Science and Urban Economics	0166-0462								http://www.sciencedirect.com/science/journal/01660462		01660462													
Journal of Virological Methods	0166-0934								http://www.sciencedirect.com/science/journal/01660934		01660934													
Journal of Molecular Structure: THEOCHEM	0166-1280								http://www.sciencedirect.com/science/journal/01661280		01661280													
Discrete Applied Mathematics	0166-218X								http://www.sciencedirect.com/science/journal/0166218X		0166218X													
Trends in Neurosciences	0166-2236								http://www.sciencedirect.com/science/journal/01662236		01662236													
Antiviral Research	0166-3542								http://www.sciencedirect.com/science/journal/01663542		01663542													
Computers in Industry	0166-3615								http://www.sciencedirect.com/science/journal/01663615		01663615													
Behavioural Brain Research	0166-4328								http://www.sciencedirect.com/science/journal/01664328		01664328													
Aquatic Toxicology	0166-445X								http://www.sciencedirect.com/science/journal/0166445X		0166445X													
Technovation	0166-4972								http://www.sciencedirect.com/science/journal/01664972		01664972													
International Journal of Coal Geology	0166-5162								http://www.sciencedirect.com/science/journal/01665162		01665162													
Performance Evaluation	0166-5316								http://www.sciencedirect.com/science/journal/01665316		01665316													
Molecular and Biochemical Parasitology	0166-6851								http://www.sciencedirect.com/science/journal/01666851		01666851													
Topology and its Applications	0166-8641								http://www.sciencedirect.com/science/journal/01668641		01668641													
Regulatory Peptides	0167-0115								http://www.sciencedirect.com/science/journal/01670115		01670115													
Soil and Tillage Research	0167-1987								http://www.sciencedirect.com/science/journal/01671987		01671987													
Carnegie-Rochester Conference Series on Public Policy	0167-2231								http://www.sciencedirect.com/science/journal/01672231		01672231													
Journal of Economic Behavior & Organization	0167-2681								http://www.sciencedirect.com/science/journal/01672681		01672681													
Solid State Ionics	0167-2738								http://www.sciencedirect.com/science/journal/01672738		01672738													
Physica D: Nonlinear Phenomena	0167-2789								http://www.sciencedirect.com/science/journal/01672789		01672789													
Computers & Security	0167-4048								http://www.sciencedirect.com/science/journal/01674048		01674048													
Structural Safety	0167-4730								http://www.sciencedirect.com/science/journal/01674730		01674730													
Biochimica et Biophysica Acta (BBA) - Gene Structure and Expression	0167-4781								http://www.sciencedirect.com/science/journal/01674781		01674781													
Biochimica et Biophysica Acta (BBA) - Protein Structure and Molecular Enzymology	0167-4838								http://www.sciencedirect.com/science/journal/01674838		01674838													
Journal of Economic Psychology	0167-4870								http://www.sciencedirect.com/science/journal/01674870		01674870													
Biochimica et Biophysica Acta (BBA) - Molecular Cell Research	0167-4889								http://www.sciencedirect.com/science/journal/01674889		01674889													
Archives of Gerontology and Geriatrics	0167-4943								http://www.sciencedirect.com/science/journal/01674943		01674943													
International Journal of Cardiology	0167-5273								http://www.sciencedirect.com/science/journal/01675273		01675273													
Immunology Today	0167-5699								http://www.sciencedirect.com/science/journal/01675699		01675699													
Surface Science Reports	0167-5729								http://www.sciencedirect.com/science/journal/01675729		01675729													
Materials Letters	0167-577X								http://www.sciencedirect.com/science/journal/0167577X		0167577X													
Preventive Veterinary Medicine	0167-5877								http://www.sciencedirect.com/science/journal/01675877		01675877													
Journal of Wind Engineering and Industrial Aerodynamics	0167-6105								http://www.sciencedirect.com/science/journal/01676105		01676105													
Information Economics and Policy	0167-6245								http://www.sciencedirect.com/science/journal/01676245		01676245													
Journal of Health Economics	0167-6296								http://www.sciencedirect.com/science/journal/01676296		01676296													
Operations Research Letters	0167-6377								http://www.sciencedirect.com/science/journal/01676377		01676377													
Speech Communication	0167-6393								http://www.sciencedirect.com/science/journal/01676393		01676393													
Science of Computer Programming	0167-6423								http://www.sciencedirect.com/science/journal/01676423		01676423													
Mechanics of Materials	0167-6636								http://www.sciencedirect.com/science/journal/01676636		01676636													
Insurance: Mathematics and Economics	0167-6687								http://www.sciencedirect.com/science/journal/01676687		01676687													
Systems & Control Letters	0167-6911								http://www.sciencedirect.com/science/journal/01676911		01676911													
Journal of Microbiological Methods	0167-7012								http://www.sciencedirect.com/science/journal/01677012		01677012													
Statistics & Probability Letters	0167-7152								http://www.sciencedirect.com/science/journal/01677152		01677152													
International Journal of Industrial Organization	0167-7187								http://www.sciencedirect.com/science/journal/01677187		01677187													
Journal of Molecular Liquids	0167-7322								http://www.sciencedirect.com/science/journal/01677322		01677322													
Future Generation Computer Systems	0167-739X								http://www.sciencedirect.com/science/journal/0167739X		0167739X													
Trends in Biotechnology	0167-7799								http://www.sciencedirect.com/science/journal/01677799		01677799													
International Journal of Research in Marketing	0167-8116								http://www.sciencedirect.com/science/journal/01678116		01678116													
Radiotherapy and Oncology	0167-8140								http://www.sciencedirect.com/science/journal/01678140		01678140													
Parallel Computing	0167-8191								http://www.sciencedirect.com/science/journal/01678191		01678191													
Computer Aided Geometric Design	0167-8396								http://www.sciencedirect.com/science/journal/01678396		01678396													
Theoretical and Applied Fracture Mechanics	0167-8442								http://www.sciencedirect.com/science/journal/01678442		01678442													
Pattern Recognition Letters	0167-8655								http://www.sciencedirect.com/science/journal/01678655		01678655													
International Journal of Psychophysiology	0167-8760								http://www.sciencedirect.com/science/journal/01678760		01678760													
Agriculture, Ecosystems & Environment	0167-8809								http://www.sciencedirect.com/science/journal/01678809		01678809													
Decision Support Systems	0167-9236								http://www.sciencedirect.com/science/journal/01679236		01679236													
Integration, the VLSI Journal	0167-9260								http://www.sciencedirect.com/science/journal/01679260		01679260													
Microelectronic Engineering	0167-9317								http://www.sciencedirect.com/science/journal/01679317		01679317													
Human Movement Science	0167-9457								http://www.sciencedirect.com/science/journal/01679457		01679457													
Computational Statistics & Data Analysis	0167-9473								http://www.sciencedirect.com/science/journal/01679473		01679473													
Annals of Pure and Applied Logic	0168-0072								http://www.sciencedirect.com/science/journal/01680072		01680072													
Neuroscience Research	0168-0102								http://www.sciencedirect.com/science/journal/01680102		01680102													
International Journal of Mass Spectrometry and Ion Processes	0168-1176								http://www.sciencedirect.com/science/journal/01681176		01681176													
Applied Animal Behaviour Science	0168-1591								http://www.sciencedirect.com/science/journal/01681591		01681591													
International Journal of Food Microbiology	0168-1605								http://www.sciencedirect.com/science/journal/01681605		01681605													
Journal of Biotechnology	0168-1656								http://www.sciencedirect.com/science/journal/01681656		01681656													
Computers and Electronics in Agriculture	0168-1699								http://www.sciencedirect.com/science/journal/01681699		01681699													
Virus Research	0168-1702								http://www.sciencedirect.com/science/journal/01681702		01681702													
Agricultural and Forest Meteorology	0168-1923								http://www.sciencedirect.com/science/journal/01681923		01681923													
Journal of Controlled Release	0168-3659								http://www.sciencedirect.com/science/journal/01683659		01683659													
Electroencephalography and Clinical Neurophysiology/Evoked Potentials Section	0168-5597								http://www.sciencedirect.com/science/journal/01685597		01685597													
Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms	0168-583X								http://www.sciencedirect.com/science/journal/0168583X		0168583X													
Annales de Réadaptation et de Médecine Physique	0168-6054								http://www.sciencedirect.com/science/journal/01686054		01686054													
Diabetes Research and Clinical Practice	0168-8227								http://www.sciencedirect.com/science/journal/01688227		01688227													
Journal of Hepatology	0168-8278								http://www.sciencedirect.com/science/journal/01688278		01688278													
Health Policy	0168-8510								http://www.sciencedirect.com/science/journal/01688510		01688510													
Finite Elements in Analysis and Design	0168-874X								http://www.sciencedirect.com/science/journal/0168874X		0168874X													
Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment	0168-9002								http://www.sciencedirect.com/science/journal/01689002		01689002													
Applied Numerical Mathematics	0168-9274								http://www.sciencedirect.com/science/journal/01689274		01689274													
Plant Science	0168-9452								http://www.sciencedirect.com/science/journal/01689452		01689452													
Trends in Genetics	0168-9525								http://www.sciencedirect.com/science/journal/01689525		01689525													
Data & Knowledge Engineering	0169-023X								http://www.sciencedirect.com/science/journal/0169023X		0169023X													
Applied Clay Science	0169-1317								http://www.sciencedirect.com/science/journal/01691317		01691317													
Ore Geology Reviews	0169-1368								http://www.sciencedirect.com/science/journal/01691368		01691368													
Landscape and Urban Planning	0169-2046								http://www.sciencedirect.com/science/journal/01692046		01692046													
International Journal of Forecasting	0169-2070								http://www.sciencedirect.com/science/journal/01692070		01692070													
Computer Methods and Programs in Biomedicine	0169-2607								http://www.sciencedirect.com/science/journal/01692607		01692607													
Molecular Brain Research	0169-328X								http://www.sciencedirect.com/science/journal/0169328X		0169328X													
Advanced Drug Delivery Reviews	0169-409X								http://www.sciencedirect.com/science/journal/0169409X		0169409X													
Applied Surface Science	0169-4332								http://www.sciencedirect.com/science/journal/01694332		01694332													
Parasitology Today	0169-4758								http://www.sciencedirect.com/science/journal/01694758		01694758													
Lung Cancer	0169-5002								http://www.sciencedirect.com/science/journal/01695002		01695002													
Trends in Ecology & Evolution	0169-5347								http://www.sciencedirect.com/science/journal/01695347		01695347													
Geomorphology	0169-555X								http://www.sciencedirect.com/science/journal/0169555X		0169555X													
Chemometrics and Intelligent Laboratory Systems	0169-7439								http://www.sciencedirect.com/science/journal/01697439		01697439													
Computer Networks and ISDN Systems	0169-7552								http://www.sciencedirect.com/science/journal/01697552		01697552													
Journal of Contaminant Hydrology	0169-7722								http://www.sciencedirect.com/science/journal/01697722		01697722													
Atmospheric Research	0169-8095								http://www.sciencedirect.com/science/journal/01698095		01698095													
International Journal of Industrial Ergonomics	0169-8141								http://www.sciencedirect.com/science/journal/01698141		01698141													
Immunobiology	0171-2985								http://www.sciencedirect.com/science/journal/01712985		01712985													
European Journal of Cell Biology	0171-9335								http://www.sciencedirect.com/science/journal/01719335		01719335													
World Patent Information	0172-2190								http://www.sciencedirect.com/science/journal/01722190		01722190													
Journal of Plant Physiology	0176-1617								http://www.sciencedirect.com/science/journal/01761617		01761617													
European Journal of Political Economy	0176-2680								http://www.sciencedirect.com/science/journal/01762680		01762680													
Archives of Medical Research	0188-4409								http://www.sciencedirect.com/science/journal/01884409		01884409													
Children and Youth Services Review	0190-7409								http://www.sciencedirect.com/science/journal/01907409		01907409													
Journal of the American Academy of Dermatology	0190-9622								http://www.sciencedirect.com/science/journal/01909622		01909622													
Transportation Research Part B: Methodological	0191-2615								http://www.sciencedirect.com/science/journal/01912615		01912615													
Research in Organizational Behavior	0191-3085								http://www.sciencedirect.com/science/journal/01913085		01913085													
Studies in Educational Evaluation	0191-491X								http://www.sciencedirect.com/science/journal/0191491X		0191491X													
Journal of Structural Geology	0191-8141								http://www.sciencedirect.com/science/journal/01918141		01918141													
Personality and Individual Differences	0191-8869								http://www.sciencedirect.com/science/journal/01918869		01918869													
International Journal of Immunopharmacology	0192-0561								http://www.sciencedirect.com/science/journal/01920561		01920561													
Journal of Applied Developmental Psychology	0193-3973								http://www.sciencedirect.com/science/journal/01933973		01933973													
International Journal of the Sociology of Law	0194-6595								http://www.sciencedirect.com/science/journal/01946595		01946595													
Appetite	0195-6663								http://www.sciencedirect.com/science/journal/01956663		01956663													
Cretaceous Research	0195-6671								http://www.sciencedirect.com/science/journal/01956671		01956671													
European Journal of Combinatorics	0195-6698								http://www.sciencedirect.com/science/journal/01956698		01956698													
Journal of Hospital Infection	0195-6701								http://www.sciencedirect.com/science/journal/01956701		01956701													
Environmental Impact Assessment Review	0195-9255								http://www.sciencedirect.com/science/journal/01959255		01959255													
Annals of Emergency Medicine	0196-0644								http://www.sciencedirect.com/science/journal/01960644		01960644													
American Journal of Otolaryngology	0196-0709								http://www.sciencedirect.com/science/journal/01960709		01960709													
Clinical Microbiology Newsletter	0196-4399								http://www.sciencedirect.com/science/journal/01964399		01964399													
American Journal of Infection Control	0196-6553								http://www.sciencedirect.com/science/journal/01966553		01966553													
Journal of Algorithms	0196-6774								http://www.sciencedirect.com/science/journal/01966774		01966774													
Advances in Applied Mathematics	0196-8858								http://www.sciencedirect.com/science/journal/01968858		01968858													
Energy Conversion and Management	0196-8904								http://www.sciencedirect.com/science/journal/01968904		01968904													
Peptides	0196-9781								http://www.sciencedirect.com/science/journal/01969781		01969781													
Neurochemistry International	0197-0186								http://www.sciencedirect.com/science/journal/01970186		01970186													
Clinical Immunology Newsletter	0197-1859								http://www.sciencedirect.com/science/journal/01971859		01971859													
Controlled Clinical Trials	0197-2456								http://www.sciencedirect.com/science/journal/01972456		01972456													
Habitat International	0197-3975								http://www.sciencedirect.com/science/journal/01973975		01973975													
The Arts in Psychotherapy	0197-4556								http://www.sciencedirect.com/science/journal/01974556		01974556													
Geriatric Nursing	0197-4572								http://www.sciencedirect.com/science/journal/01974572		01974572													
Neurobiology of Aging	0197-4580								http://www.sciencedirect.com/science/journal/01974580		01974580													
Human Immunology	0198-8859								http://www.sciencedirect.com/science/journal/01988859		01988859													
Computers, Environment and Urban Systems	0198-9715								http://www.sciencedirect.com/science/journal/01989715		01989715													
Biocybernetics and Biomedical Engineering	0208-5216								http://www.sciencedirect.com/science/journal/02085216		02085216													
RBM-News	0222-0776								http://www.sciencedirect.com/science/journal/02220776		02220776													
Neuropsychiatrie de l'Enfance et de l'Adolescence	0222-9617								http://www.sciencedirect.com/science/journal/02229617		02229617													
European Journal of Medicinal Chemistry	0223-5234								http://www.sciencedirect.com/science/journal/02235234		02235234													
La Revue de Médecine Interne	0248-8663								http://www.sciencedirect.com/science/journal/02488663		02488663													
Acta Mathematica Scientia	0252-9602								http://www.sciencedirect.com/science/journal/02529602		02529602													
Materials Chemistry and Physics	0254-0584								http://www.sciencedirect.com/science/journal/02540584		02540584													
South African Journal of Botany	0254-6299								http://www.sciencedirect.com/science/journal/02546299		02546299													
Chemical Engineering and Processing: Process Intensification	0255-2701								http://www.sciencedirect.com/science/journal/02552701		02552701													
Surface and Coatings Technology	0257-8972								http://www.sciencedirect.com/science/journal/02578972		02578972													
Nurse Education Today	0260-6917								http://www.sciencedirect.com/science/journal/02606917		02606917													
Journal of Food Engineering	0260-8774								http://www.sciencedirect.com/science/journal/02608774		02608774													
Crop Protection	0261-2194								http://www.sciencedirect.com/science/journal/02612194		02612194													
Materials & Design (1980-2015)	0261-3069								http://www.sciencedirect.com/science/journal/02613069		02613069													
Electoral Studies	0261-3794								http://www.sciencedirect.com/science/journal/02613794		02613794													
Tourism Management	0261-5177								http://www.sciencedirect.com/science/journal/02615177		02615177													
Journal of International Money and Finance	0261-5606								http://www.sciencedirect.com/science/journal/02615606		02615606													
Clinical Nutrition	0261-5614								http://www.sciencedirect.com/science/journal/02615614		02615614													
World Pumps	0262-1762								http://www.sciencedirect.com/science/journal/02621762		02621762													
Image and Vision Computing	0262-8856								http://www.sciencedirect.com/science/journal/02628856		02628856													
Measurement	0263-2241								http://www.sciencedirect.com/science/journal/02632241		02632241													
European Management Journal	0263-2373								http://www.sciencedirect.com/science/journal/02632373		02632373													
International Journal of Refractory Metals and Hard Materials	0263-4368								http://www.sciencedirect.com/science/journal/02634368		02634368													
Journal of Molecular Graphics	0263-7855								http://www.sciencedirect.com/science/journal/02637855		02637855													
International Journal of Project Management	0263-7863								http://www.sciencedirect.com/science/journal/02637863		02637863													
Composite Structures	0263-8223								http://www.sciencedirect.com/science/journal/02638223		02638223													
Thin-Walled Structures	0263-8231								http://www.sciencedirect.com/science/journal/02638231		02638231													
Chemical Engineering Research and Design	0263-8762								http://www.sciencedirect.com/science/journal/02638762		02638762													
Surgery (Oxford)	0263-9319								http://www.sciencedirect.com/science/journal/02639319		02639319													
Materials & Design	0264-1275								http://www.sciencedirect.com/science/journal/02641275		02641275													
Cities	0264-2751								http://www.sciencedirect.com/science/journal/02642751		02642751													
Journal of Geodynamics	0264-3707								http://www.sciencedirect.com/science/journal/02643707		02643707													
Vaccine	0264-410X								http://www.sciencedirect.com/science/journal/0264410X		0264410X													
Marine and Petroleum Geology	0264-8172								http://www.sciencedirect.com/science/journal/02648172		02648172													
Land Use Policy	0264-8377								http://www.sciencedirect.com/science/journal/02648377		02648377													
Economic Modelling	0264-9993								http://www.sciencedirect.com/science/journal/02649993		02649993													
Journal of Environmental Radioactivity	0265-931X								http://www.sciencedirect.com/science/journal/0265931X		0265931X													
Space Policy	0265-9646								http://www.sciencedirect.com/science/journal/02659646		02659646													
Geotextiles and Geomembranes	0266-1144								http://www.sciencedirect.com/science/journal/02661144		02661144													
Computers and Geotechnics	0266-352X								http://www.sciencedirect.com/science/journal/0266352X		0266352X													
Composites Science and Technology	0266-3538								http://www.sciencedirect.com/science/journal/02663538		02663538													
British Journal of Oral and Maxillofacial Surgery	0266-4356								http://www.sciencedirect.com/science/journal/02664356		02664356													
Midwifery	0266-6138								http://www.sciencedirect.com/science/journal/02666138		02666138													
Probabilistic Engineering Mechanics	0266-8920								http://www.sciencedirect.com/science/journal/02668920		02668920													
Environmental Software	0266-9838								http://www.sciencedirect.com/science/journal/02669838		02669838													
Computer Law & Security Review	0267-3649								http://www.sciencedirect.com/science/journal/02673649		02673649													
Soil Dynamics and Earthquake Engineering	0267-7261								http://www.sciencedirect.com/science/journal/02677261		02677261													
Clinical Biomechanics	0268-0033								http://www.sciencedirect.com/science/journal/02680033		02680033													
Food Hydrocolloids	0268-005X								http://www.sciencedirect.com/science/journal/0268005X		0268005X													
Current Orthopaedics	0268-0890								http://www.sciencedirect.com/science/journal/02680890		02680890													
International Journal of Information Management	0268-4012								http://www.sciencedirect.com/science/journal/02684012		02684012													
Fibrinolysis	0268-9499								http://www.sciencedirect.com/science/journal/02689499		02689499													
Blood Reviews	0268-960X								http://www.sciencedirect.com/science/journal/0268960X		0268960X													
Environmental Pollution	0269-7491								http://www.sciencedirect.com/science/journal/02697491		02697491													
Mycologist	0269-915X								http://www.sciencedirect.com/science/journal/0269915X		0269915X													
Language & Communication	0271-5309								http://www.sciencedirect.com/science/journal/02715309		02715309													
Nutrition Research	0271-5317								http://www.sciencedirect.com/science/journal/02715317		02715317													
Journal of Environmental Psychology	0272-4944								http://www.sciencedirect.com/science/journal/02724944		02724944													
Journal of Operations Management	0272-6963								http://www.sciencedirect.com/science/journal/02726963		02726963													
Clinical Psychology Review	0272-7358								http://www.sciencedirect.com/science/journal/02727358		02727358													
Estuarine, Coastal and Shelf Science	0272-7714								http://www.sciencedirect.com/science/journal/02727714		02727714													
Economics of Education Review	0272-7757								http://www.sciencedirect.com/science/journal/02727757		02727757													
Ceramics International	0272-8842								http://www.sciencedirect.com/science/journal/02728842		02728842													
Advances in Space Research	0273-1177								http://www.sciencedirect.com/science/journal/02731177		02731177													
Developmental Review	0273-2297								http://www.sciencedirect.com/science/journal/02732297		02732297													
Regulatory Toxicology and Pharmacology	0273-2300								http://www.sciencedirect.com/science/journal/02732300		02732300													
Chinese Astronomy and Astrophysics	0275-1062								http://www.sciencedirect.com/science/journal/02751062		02751062													
Research in International Business and Finance	0275-5319								http://www.sciencedirect.com/science/journal/02755319		02755319													
Research in Social Stratification and Mobility	0276-5624								http://www.sciencedirect.com/science/journal/02765624		02765624													
Seminars in Anesthesia, Perioperative Medicine and Pain	0277-0326								http://www.sciencedirect.com/science/journal/02770326		02770326													
Quaternary Science Reviews	0277-3791								http://www.sciencedirect.com/science/journal/02773791		02773791													
Polyhedron	0277-5387								http://www.sciencedirect.com/science/journal/02775387		02775387													
Women's Studies International Forum	0277-5395								http://www.sciencedirect.com/science/journal/02775395		02775395													
Social Science & Medicine	0277-9536								http://www.sciencedirect.com/science/journal/02779536		02779536													
Brain and Cognition	0278-2626								http://www.sciencedirect.com/science/journal/02782626		02782626													
Journal of Anthropological Archaeology	0278-4165								http://www.sciencedirect.com/science/journal/02784165		02784165													
Journal of Accounting and Public Policy	0278-4254								http://www.sciencedirect.com/science/journal/02784254		02784254													
International Journal of Hospitality Management	0278-4319								http://www.sciencedirect.com/science/journal/02784319		02784319													
Continental Shelf Research	0278-4343								http://www.sciencedirect.com/science/journal/02784343		02784343													
Progress in Neuro-Psychopharmacology and Biological Psychiatry	0278-5846								http://www.sciencedirect.com/science/journal/02785846		02785846													
Journal of Manufacturing Systems	0278-6125								http://www.sciencedirect.com/science/journal/02786125		02786125													
Food and Chemical Toxicology	0278-6915								http://www.sciencedirect.com/science/journal/02786915		02786915													
Annales de Chirurgie Plastique Esthétique	0294-1260								http://www.sciencedirect.com/science/journal/02941260		02941260													
