publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name
Poverty and Charity in Middle Eastern Contexts	9780791486764										9780791486764				
Human Experience	9780791486757										9780791486757				
What Happens to Us When We Think	9780791486733										9780791486733				
Ex Uno Plura	9780791486726										9780791486726				
Lost Souls	9780791486719										9780791486719				
Ethics and Selfhood	9780791486696										9780791486696				
Art, Origins, Otherness	9780791486689										9780791486689				
Community Action for School Reform	9780791486672										9780791486672				
Remaking the Frankenstein Myth on Film	9780791486665										9780791486665				
Celluloid Nationalism and Other Melodramas	9780791486658										9780791486658				
Teacher's Body, The	9780791486641										9780791486641				
Contexts of Juvenile Justice Decision Making, The	9780791486634										9780791486634				
Imagining Italians	9780791486627										9780791486627				
Reconsidering Feminist Research in Educational Leadership	9780791486610										9780791486610				
Conspiracy of Life, The	9780791486603										9780791486603				
Hindu Bioethics for the Twenty-first Century	9780791486580										9780791486580				
Dreaming and the Self	9780791486573										9780791486573				
Call of God, The	9780791486566										9780791486566				
Connectivity Hypothesis, The	9780791486559										9780791486559				
Contested Nature	9780791486542										9780791486542				
Journey toward God in Augustine's Confessions, The	9780791486535										9780791486535				
Ninochka	9780791486511										9780791486511				
Pilgrimage through a Burning World	9780791486504										9780791486504				
Fractured Feminisms	9780791486498										9780791486498				
Idea of Identification, The	9780791486474										9780791486474				
Let Shepherding Endure	9780791486467										9780791486467				
Lives in Spirit	9780791486443										9780791486443				
Realms of Rhetoric, The	9780791486436										9780791486436				
Godhead and the Nothing	9780791486429										9780791486429				
Selective Incapacitation and Public Policy	9780791486412										9780791486412				
Brahma in the West	9780791486405										9780791486405				
Traumatic Encounters	9780791486382										9780791486382				
Rereading George Eliot	9780791486368										9780791486368				
What Moves Man	9780791486351										9780791486351				
Between Femininities	9780791486344										9780791486344				
Globalization of Corporate Media Hegemony, The	9780791486337										9780791486337				
Expressions of Ethnography	9780791486320										9780791486320				
Domestic Abolitionism and Juvenile Literature, 1830-1865	9780791486306										9780791486306				
Learning from the Other	9780791486290										9780791486290				
Laughing at Nothing	9780791486283										9780791486283				
Landscapes of Abandonment	9780791486276										9780791486276				
Embodied Spirituality in a Sacred World	9780791486269										9780791486269				
Race in the Jury Box	9780791486252										9780791486252				
Micro-Politics of Capital, The	9780791486245										9780791486245				
John Dewey and Environmental Philosophy	9780791486214										9780791486214				
Experiences between Philosophy and Communication	9780791486207										9780791486207				
Extreme Virtue	9780791486191										9780791486191				
Global Environmentalism and Local Politics	9780791486177										9780791486177				
Joining the Sisterhood	9780791486153										9780791486153				
Anglo-Saxon Styles	9780791486146										9780791486146				
Understanding Understanding	9780791486122										9780791486122				
Women in the Yoruba Religious Sphere	9780791486115										9780791486115				
Galileo's Pendulum	9780791486092										9780791486092				
Confucian Democracy	9780791486085										9780791486085				
Talking Problems	9780791486054										9780791486054				
Entrepreneurship and Self-Help among Black Americans	9780791486047										9780791486047				
Good Little School, A	9780791486030										9780791486030				
Reconciling Yogas	9780791486023										9780791486023				
Physics and Whitehead	9780791485996										9780791485996				
Power of Reinforcement, The	9780791485989										9780791485989				
Leaving Little Italy	9780791485972										9780791485972				
Owning the Genome	9780791485941										9780791485941				
Nelida	9780791485910										9780791485910				
Book of Love and Pain, The	9780791485903										9780791485903				
Kant on Causation	9780791485897										9780791485897				
Indian Critiques of Gandhi	9780791485880										9780791485880				
Borders of a Lip	9780791485873										9780791485873				
Walls and Bridges	9780791485866										9780791485866				
Religion and Peacebuilding	9780791485859										9780791485859				
Constitutional Politics in Canada and the United States	9780791485842										9780791485842				
Rediscovering Wen Tingyun	9780791485835										9780791485835				
Language of Battered Women, The	9780791485828										9780791485828				
Bad	9780791485811										9780791485811				
Philosophical Foundations of Early German Romanticism, The	9780791485804										9780791485804				
Drama of Fallen France, The	9780791485798										9780791485798				
Postcolonial Narrative and the Work of Mourning	9780791485750										9780791485750				
Mediation	9780791485743										9780791485743				
Post-Jungian Criticism	9780791485736										9780791485736				
Edward Said at the Limits	9780791485729										9780791485729				
End of Dissatisfaction?, The	9780791485712										9780791485712				
Buried Communities	9780791485705										9780791485705				
Empire and Poetic Voice	9780791485699										9780791485699				
Historicizing Theory	9780791485682										9780791485682				
From Great Wilderness to Seaway Towns	9780791485675										9780791485675				
Immersed in Great Affairs	9780791485668										9780791485668				
Black Haze	9780791485651										9780791485651				
Teaching Cooperative Learning	9780791485644										9780791485644				
Collective Preventive Diplomacy	9780791485637										9780791485637				
Transcendent Function, The	9780791485620										9780791485620				
Marx and Whitehead	9780791485613										9780791485613				
Nervous Reactions	9780791485590										9780791485590				
Boom for Whom?	9780791485583										9780791485583				
Eco-Justice--The Unfinished Journey	9780791485576										9780791485576				
Kurdish Notables and the Ottoman State	9780791485569										9780791485569				
Higher Education in the Making	9780791485552										9780791485552				
When the Music Stopped	9780791485545										9780791485545				
Idealism without Absolutes	9780791485538										9780791485538				
Buying Time and Getting By	9780791485521										9780791485521				
First Outline of a System of the Philosophy of Nature	9780791485514										9780791485514				
Chinese Philosophy in an Era of Globalization	9780791485507										9780791485507				
Race, Ethnicity, and the Politics of City Redistricting	9780791485491										9780791485491				
Sanctity and Mysticism in Medieval Egypt	9780791485477										9780791485477				
Geography of Hard Times, A	9780791485453										9780791485453				
Talking about a Revolution	9780791485439										9780791485439				
Being Made Strange	9780791485392										9780791485392				
Fanning the Flames	9780791485385										9780791485385				
Peaceful Persuasion	9780791485354										9780791485354				
Adolescent Lives in Transition	9780791485347										9780791485347				
Mapping the Victorian Social Body	9780791485330										9780791485330				
For Better or Worse?	9780791485323										9780791485323				
Teachings and Practices of the Early Quanzhen Taoist Masters, The	9780791485316										9780791485316				
God, Evil, and Human Learning	9780791485309										9780791485309				
Rereading Freud	9780791485286										9780791485286				
Identity Matters	9780791485279										9780791485279				
Burning Down the House	9780791485262										9780791485262				
Mediating Effect of Public Opinion on Public Policy, The	9780791485255										9780791485255				
Virtual Peer Review	9780791485248										9780791485248				
Globalization, Technology, and Philosophy	9780791485231										9780791485231				
Ethnography Unbound	9780791485224										9780791485224				
Bear River Massacre and the Making of History, The	9780791485200										9780791485200				
Love and Politics	9780791485194										9780791485194				
Nurse Educators and Politics	9780791485170										9780791485170				
Toni Morrison and Motherhood	9780791485163										9780791485163				
Justice for the Past	9780791485156										9780791485156				
Logic of Sexuation, The	9780791485149										9780791485149				
Pragmatic Turn in Philosophy, The	9780791485132										9780791485132				
Workers and Narratives of Survival in Europe	9780791485118										9780791485118				
Polls and Politics	9780791485095										9780791485095				
Mothership Connections	9780791485088										9780791485088				
Life in the White House	9780791485071										9780791485071				
Exquisite Rebel	9780791485064										9780791485064				
Position of Women in Islam, The	9780791485040										9780791485040				
Rhetoric before and beyond the Greeks	9780791485033										9780791485033				
Encounters with God in Augustine's Confessions	9780791484999										9780791484999				
Shut Out	9780791484975										9780791484975				
Gardens of Desire, The	9780791484968										9780791484968				
Humoring Resistance	9780791484951										9780791484951				
Ethics of Ontology, The	9780791484944										9780791484944				
Homelessness, Citizenship, and Identity	9780791484937										9780791484937				
Eternal Bonds, True Contracts	9780791484920										9780791484920				
Rebirth of Dialogue, The	9780791484906										9780791484906				
Best of All Possible Islands, The	9780791484890										9780791484890				
Risking Difference	9780791484883										9780791484883				
John Dewey, Confucius, and Global Philosophy	9780791484876										9780791484876				
Globalization and the Environment	9780791484869										9780791484869				
Restoring Paradise	9780791484852										9780791484852				
George W. Bush	9780791484845										9780791484845				
Whitehead's Philosophy	9780791484838										9780791484838				
Striking Cabbies of Cairo and Other Stories, The	9780791484814										9780791484814				
Emma  or, The Unfortunate Attachment	9780791484807										9780791484807				
Participating Citizen, The	9780791484784										9780791484784				
Devil's Pool and Other Stories, The	9780791484777										9780791484777				
Politics of Multiracialism, The	9780791484760										9780791484760				
Film Voices	9780791484753										9780791484753				
Psychological Jurisprudence	9780791484739										9780791484739				
Heads above Water	9780791484722										9780791484722				
Mixed Race Students in College	9780791484708										9780791484708				
JFK, LBJ, and the Democratic Party	9780791484685										9780791484685				
AIDS and American Apocalypticism	9780791484678										9780791484678				
Kitchen Capitalism	9780791484661										9780791484661				
Basho's Haiku	9780791484654										9780791484654				
Educating for a Culture of Social and Ecological Peace	9780791484647										9780791484647				
Female Ascetics in Hinduism	9780791484623										9780791484623				
Twenty-first Century Confronts Its Gods, The	9780791484616										9780791484616				
Punk Productions	9780791484609										9780791484609				
Sense of Space, The	9780791484593										9780791484593				
Convergence amidst Difference	9780791484579										9780791484579				
Questioning Platonism	9780791484555										9780791484555				
Practice and the Human Sciences	9780791484548										9780791484548				
Julia Kristeva	9780791484531										9780791484531				
Art Nature Dialogues	9780791484524										9780791484524				
Paradoxes of Postcolonial Culture	9780791484517										9780791484517				
African Americans and College Choice	9780791484500										9780791484500				
Good Life, The	9780791484494										9780791484494				
Frithjof Schuon	9780791484487										9780791484487				
War That Wasn't, The	9780791484463										9780791484463				
Hegel's Theory of Imagination	9780791484456										9780791484456				
Occasional Deconstructions	9780791484432										9780791484432				
Embodying the Dharma	9780791484401										9780791484401				
Thinking through the Death of God	9780791484395										9780791484395				
Reclaiming Narrative for Public Theology	9780791484371										9780791484371				
Ibn al-'Arabi's Barzakh	9780791484340										9780791484340				
Amending the Abject Body	9780791484333										9780791484333				
In Deference to the Other	9780791484319										9780791484319				
Sleep as a State of Consciousness in Advaita Vedanta	9780791484302										9780791484302				
Medusa's Ear	9780791484296										9780791484296				
Buddhist Women and Social Justice	9780791484272										9780791484272				
Moral Warrior, The	9780791484265										9780791484265				
Radical Relevance	9780791484180										9780791484180				
From Motherhood to Mothering	9780791484135										9780791484135				
Viability of the Rhetorical Tradition, The	9780791484128										9780791484128				
Trauma and the Teaching of Writing	9780791484111										9780791484111				
Radical Feminism, Writing, and Critical Agency	9780791484104										9780791484104				
Platonic Philosophy of Religion, A	9780791484098										9780791484098				
Apprehending Politics	9780791484081										9780791484081				
Biological Anthropology and Ethics	9780791484067										9780791484067				
Dao of Rhetoric, The	9780791484050										9780791484050				
Petrified Intelligence	9780791484043										9780791484043				
Leaving Us to Wonder	9780791484036										9780791484036				
Post-Marxist Theory	9780791484029										9780791484029				
Redreaming America	9780791484012										9780791484012				
Yijing and Chinese Politics, The	9780791484005										9780791484005				
Landmines and Human Security	9780791483992										9780791483992				
TechnoLogics	9780791483985										9780791483985				
Perversity of Poetry, The	9780791483978										9780791483978				
Reinhabiting Reality	9780791483961										9780791483961				
Negotiating the Holistic Turn	9780791483947										9780791483947				
Chinese Discourses on the Peasant, 1900-1949	9780791483923										9780791483923				
Peking University	9780791483916										9780791483916				
Sappho in the Holy Land	9780791483909										9780791483909				
Writing Environments	9780791483893										9780791483893				
Gender of Desire, The	9780791483886										9780791483886				
Meaningful Urban Education Reform	9780791483879										9780791483879				
Politics of Air Pollution, The	9780791483862										9780791483862				
Female Infanticide in India	9780791483855										9780791483855				
Sovereignty, Democracy, and Global Civil Society	9780791483848										9780791483848				
Deserving and Entitled	9780791483831										9780791483831				
History of Men, The	9780791483824										9780791483824				
Environmental Policymaking	9780791483817										9780791483817				
Speculative Management	9780791483794										9780791483794				
United We Stand?	9780791483787										9780791483787				
Holistic Learning and Spirituality in Education	9780791483763										9780791483763				
Preparing for Inclusive Teaching	9780791483749										9780791483749				
French Connection in Criminology, The	9780791483732										9780791483732				
Postcolonial Whiteness	9780791483725										9780791483725				
Enemies of Civilization	9780791483701										9780791483701				
Make Me a Man!	9780791483695										9780791483695				
Other New York, The	9780791483688										9780791483688				
Greek Concept of Nature, The	9780791483671										9780791483671				
Calling Cards	9780791483664										9780791483664				
Hospital Transports	9780791483657										9780791483657				
Defining NASA	9780791483633										9780791483633				
Deities Are Many, The	9780791483626										9780791483626				
Murder on Trial	9780791483619										9780791483619				
Staging History	9780791483602										9780791483602				
On Austrian Soil	9780791483596										9780791483596				
Urban Education with an Attitude	9780791483589										9780791483589				
Petty Capitalists and Globalization	9780791483572										9780791483572				
Madness and Death in Philosophy	9780791483565										9780791483565				
Speaking the Lower Frequencies	9780791483558										9780791483558				
Struggles over Difference	9780791483541										9780791483541				
Doing Philosophy at the Movies	9780791483534										9780791483534				
Access to God in Augustine's Confessions	9780791483527										9780791483527				
Gandhi's Pilgrimage of Faith	9780791483510										9780791483510				
Linking the Americas	9780791483503										9780791483503				
Jakub's World	9780791483497										9780791483497				
Globalization, Security, and the Nation State	9780791483480										9780791483480				
Chinese Theories of Reading and Writing	9780791483473										9780791483473				
Cosmology and Architecture in Premodern Islam	9780791483442										9780791483442				
Basho's Journey	9780791483435										9780791483435				
Sites of Autopsy in Contemporary Culture	9780791483428										9780791483428				
Alternative Krishnas	9780791483411										9780791483411				
Through the Reading Glass	9780791483398										9780791483398				
Politics of Turkish Democracy, The	9780791483374										9780791483374				
Social Authority of Reason, The	9780791483367										9780791483367				
Role of History in Latin American Philosophy, The	9780791483350										9780791483350				
With Respect for Nature	9780791483343										9780791483343				
Institutions and the Politics of Survival in Jordan	9780791483329										9780791483329				
From Snake Pits to Cash Cows	9780791483312										9780791483312				
Mediating Globalization	9780791483305										9780791483305				
Desegregating the City	9780791483282										9780791483282				
Gathering of Reason, The	9780791483275										9780791483275				
Identity and Institutions	9780791483268										9780791483268				
Religious Studies and Comparative Methodology	9780791483251										9780791483251				
Romantic Poetry and the Fragmentary Imperative	9780791483244										9780791483244				
King's English, The	9780791483237										9780791483237				
Science of Knowing, The	9780791483220										9780791483220				
Step Back, The	9780791483213										9780791483213				
Cost of Being Poor, The	9780791483206										9780791483206				
Social Circulation of Poetry in the Mid-Northern Song, The	9780791483183										9780791483183				
Pristine Dao, The	9780791483176										9780791483176				
Rethinking Islam and Liberal Democracy	9780791483169										9780791483169				
Function of Theory in Composition Studies, The	9780791483152										9780791483152				
Kant and the Culture of Enlightenment	9780791483145										9780791483145				
Hegel and the Other	9780791483138										9780791483138				
Watchman Fell Asleep, The	9780791483121										9780791483121				
Promise and Betrayal	9780791483114										9780791483114				
Wind and the Source, The	9780791483084										9780791483084				
International Self, The	9780791483060										9780791483060				
International Regimes for the Final Frontier	9780791483053										9780791483053				
Globalizing Interests	9780791483046										9780791483046				
Language of the Eyes, The	9780791483022										9780791483022				
Heidegger and Aristotle	9780791483015										9780791483015				
Subsidizing Capitalism	9780791482995										9780791482995				
Education Empire	9780791482988										9780791482988				
Islam in Modern Turkey	9780791482971										9780791482971				
Higher Wisdom	9780791482964										9780791482964				
Troubling Play	9780791482940										9780791482940				
Protecting Our Environment	9780791482933										9780791482933				
Jamaica Kincaid	9780791482926										9780791482926				
California Dreaming	9780791482919										9780791482919				
Ozone Depletion and Climate Change	9780791482902										9780791482902				
Politics in the New South	9780791482896										9780791482896				
In the Game	9780791482872										9780791482872				
Active Life, The	9780791482865										9780791482865				
Women and Children First	9780791482858										9780791482858				
Final Arbiter, The	9780791482841										9780791482841				
States of Liberalization	9780791482834										9780791482834				
Samadhi	9780791482810										9780791482810				
Kierkegaard's Philosophy of Becoming	9780791482803										9780791482803				
Confession and Bookkeeping	9780791482797										9780791482797				
Promise of Memory, The	9780791482780										9780791482780				
Judiciary and American Democracy, The	9780791482773										9780791482773				
Heidegger and Rhetoric	9780791482766										9780791482766				
Acting Beautifully	9780791482759										9780791482759				
Bodily Dimension in Thinking, The	9780791482742										9780791482742				
Congressional Preemption	9780791482735										9780791482735				
My Beloved Toto	9780791482711										9780791482711				
Drunk from the Bitter Truth	9780791482704										9780791482704				
Gurus in America	9780791482698										9780791482698				
Emperor Yang of the Sui Dynasty	9780791482681										9780791482681				
Humanities, Culture, and Interdisciplinarity	9780791482674										9780791482674				
Birth of the Khalsa, The	9780791482667										9780791482667				
Revolt, Affect, Collectivity	9780791482643										9780791482643				
Sitcom Reader, The	9780791482636										9780791482636				
In the Public Domain	9780791482605										9780791482605				
Social Movements and Free-Market Capitalism in Latin America	9780791482582										9780791482582				
Absence of Myth, The	9780791482551										9780791482551				
Culturally Contested Pedagogy	9780791482544										9780791482544				
In the Name of Terrorism	9780791482537										9780791482537				
Broken Whole, The	9780791482520										9780791482520				
Multi-Governance of Water, The	9780791482513										9780791482513				
Deconstructing Sport History	9780791482506										9780791482506				
Construction of Space in Early China, The	9780791482490										9780791482490				
National Identity and Global Sports Events	9780791482483										9780791482483				
Become Who You Are	9780791482476										9780791482476				
State Constitutions for the Twenty-first Century, Volume 1	9780791482452										9780791482452				
Civil Service Reform in the States	9780791482438										9780791482438				
Buried Caesars, and Other Secrets of Italian American Writing	9780791482421										9780791482421				
From Ballroom to DanceSport	9780791482414										9780791482414				
Product Market Structure and Labor Market Discrimination	9780791482407										9780791482407				
Oil, Globalization, and the War for the Arctic Refuge	9780791482391										9780791482391				
Scripting the Black Masculine Body	9780791482377										9780791482377				
Rewriting Early Chinese Texts	9780791482353										9780791482353				
Rebel Without a Cause	9780791482346										9780791482346				
Gods after God	9780791482339										9780791482339				
State Constitutions for the Twenty-first Century, Volume 2	9780791482322										9780791482322				
Speaking Power	9780791482315										9780791482315				
Gods and Technology, The	9780791482308										9780791482308				
Between Transcendence and Historicism	9780791482285										9780791482285				
Marxism and National Identity	9780791482278										9780791482278				
Electoral Politics Is Not Enough	9780791482261										9780791482261				
Being Goral	9780791482254										9780791482254				
Liberation as Affirmation	9780791482247										9780791482247				
Performing Marx	9780791482230										9780791482230				
Flood Myths of Early China, The	9780791482223										9780791482223				
Karl Popper and the Social Sciences	9780791482216										9780791482216				
Converging Alternatives	9780791482209										9780791482209				
Nietzsche and Embodiment	9780791482193										9780791482193				
Stairway to Heaven	9780791482186										9780791482186				
Slavophile Thought and the Politics of Cultural Nationalism	9780791482162										9780791482162				
Demon's Daughter, The	9780791482155										9780791482155				
Governing New York State	9780791482148										9780791482148				
Kurt Vonnegut's Crusade  or, How a Postmodern Harlequin Preached a New Kind of Humanism	9780791482131										9780791482131				
Islamic Philosophy of Virtuous Religions, An	9780791482124										9780791482124				
Appraising Genji	9780791482117										9780791482117				
Wearing Cultural Styles in Japan	9780791482100										9780791482100				
Globalization, Cultural Identities, and Media Representations	9780791482094										9780791482094				
German Invention of Race, The	9780791482070										9780791482070				
Nervous Conditions	9780791482063										9780791482063				
Grappling with the Good	9780791482056										9780791482056				
Global Capitalism, Democracy, and Civil-Military Relations in Colombia	9780791482049										9780791482049				
Family Feuds	9780791482032										9780791482032				
Body and the State, The	9780791482025										9780791482025				
Talmud's Theological Language-Game, The	9780791482018										9780791482018				
Dealing with Deities	9780791482001										9780791482001				
Andre Gide and the Second World War	9780791481998										9780791481998				
State Constitutions for the Twenty-first Century, Volume 3	9780791481981										9780791481981				
Mocking the Age	9780791481974										9780791481974				
Reading the Beatles	9780791481967										9780791481967				
Friedrich Nietzsche on the Philosophy of Right and the State	9780791481943										9780791481943				
Altered States	9780791481936										9780791481936				
Devolution and Black State Legislators	9780791481929										9780791481929				
Heirs of the Prophet, The	9780791481912										9780791481912				
Social Construction of Public Administration, The	9780791481899										9780791481899				
Triple Takes on Curricular Worlds	9780791481882										9780791481882				
Roll Over Adorno	9780791481875										9780791481875				
Incarnality of Being, The	9780791481868										9780791481868				
Tainted Milk	9780791481851										9780791481851				
Innovations in Teacher Education	9780791481844										9780791481844				
Graduating Class	9780791481837										9780791481837				
Family Matters	9780791481820										9780791481820				
Philosophical Dialectics	9780791481813										9780791481813				
Heidegger, Rorty, and the Eastern Thinkers	9780791481806										9780791481806				
Confucianism and Women	9780791481790										9780791481790				
Copula	9780791481776										9780791481776				
Hegel and Language	9780791481769										9780791481769				
Multiethnic Literature and Canon Debates	9780791481752										9780791481752				
Nietzsche, Heidegger, and Daoist Thought	9780791481738										9780791481738				
From Center to Margins	9780791481721										9780791481721				
Living the Death of God	9780791481691										9780791481691				
History of the Sevarambians, The	9780791481684										9780791481684				
World of Perversion, The	9780791481677										9780791481677				
Ishmael on the Border	9780791481653										9780791481653				
Black Feminist Voices in Politics	9780791481646										9780791481646				
Oppenheimer's Choice	9780791481639										9780791481639				
Time of Life, The	9780791481615										9780791481615				
Postphenomenology	9780791481608										9780791481608				
On Buddhism	9780791481592										9780791481592				
Transformation of Plantation Politics, The	9780791481585										9780791481585				
Pragmatic Century, The	9780791481578										9780791481578				
Confucian Cultures of Authority	9780791481561										9780791481561				
Magical Progeny, Modern Technology	9780791481547										9780791481547				
Reforming Schools	9780791481530										9780791481530				
Complexity in World Politics	9780791481493										9780791481493				
On Spiritual Strivings	9780791481479										9780791481479				
Well of Being, The	9780791481462										9780791481462				
Into the Jaws of Yama, Lord of Death	9780791481455										9780791481455				
Zen Sanctuary of Purple Robes	9780791481448										9780791481448				
Hongzhou School of Chan Buddhism in Eighth- through Tenth-Century China, The	9780791481424										9780791481424				
Interstate Disputes	9780791481417										9780791481417				
Two in a Bed	9780791481400										9780791481400				
Other Daughters of the Revolution, The	9780791481394										9780791481394				
Detecting Men	9780791481387										9780791481387				
Gift of the Other, The	9780791481363										9780791481363				
Solving the Health Care Problem	9780791481356										9780791481356				
Earnings from Learning	9780791481349										9780791481349				
Words in Blood, Like Flowers	9780791481332										9780791481332				
Melancholy Android, The	9780791481325										9780791481325				
Advaita Worldview, The	9780791481318										9780791481318				
Battered Black Women and Welfare Reform	9780791481301										9780791481301				
Unquiet Understanding	9780791481288										9780791481288				
Governance and the Public Good	9780791481264										9780791481264				
Gender and Story in South India	9780791481257										9780791481257				
Musical Democracy	9780791481240										9780791481240				
Expanding Opportunity in Higher Education	9780791481233										9780791481233				
Philosophical Investigations into the Essence of Human Freedom	9780791481226										9780791481226				
Critical Affinities	9780791481219										9780791481219				
Knowing the Spirit	9780791481202										9780791481202				
Cage, The	9780791481196										9780791481196				
Epochal Discordance	9780791481189										9780791481189				
Failures of American and European Climate Policy, The	9780791481172										9780791481172				
Technology and International Transformation	9780791481158										9780791481158				
Buddha in Sri Lanka	9780791481141										9780791481141				
Tragedies of Spirit	9780791481134										9780791481134				
Nietzsche and Paradox	9780791481127										9780791481127				
Death of Classical Cinema, The	9780791481110										9780791481110				
Perils and Promise of Global Transparency, The	9780791481103										9780791481103				
Rescuing Regulation	9780791481097										9780791481097				
New Institutionalism in Education, The	9780791481080										9780791481080				
Family Flamboyant, The	9780791481066										9780791481066				
Future of Psychoanalysis, The	9780791481059										9780791481059				
Social Studies Curriculum, The	9780791481042										9780791481042				
Iron Eyes	9780791481011										9780791481011				
Modeling Life	9780791481004										9780791481004				
Philosopher's "I", The	9780791480984										9780791480984				
Girls in Power	9780791480977										9780791480977				
Democratizing Technology	9780791480960										9780791480960				
John Dewey and Our Educational Prospect	9780791480946										9780791480946				
Etiquette	9780791480915										9780791480915				
Darwin and the Nature of Species	9780791480885										9780791480885				
Sex, Paranoia, and Modern Masculinity	9780791480878										9780791480878				
Saving Sterling Forest	9780791480847										9780791480847				
We're Not Robots	9780791480830										9780791480830				
Mexico's Ruins	9780791480823										9780791480823				
Evolution of Death, The	9780791480816										9780791480816				
Jazz After Dinner	9780791480809										9780791480809				
David Dinkins and New York City Politics	9780791480793										9780791480793				
Evolution's First Philosopher	9780791480786										9780791480786				
Paradoxes of Nationalism, The	9780791480762										9780791480762				
Chinese and Opium under the Republic, The	9780791480755										9780791480755				
Stopping the Plant	9780791480748										9780791480748				
Hegel's Absolute	9780791480724										9780791480724				
Defying the Odds	9780791480717										9780791480717				
Notes for a Romantic Encyclopaedia	9780791480700										9780791480700				
Mexicans and Hispanos in Colorado Schools and Communities, 1920-1960	9780791480694										9780791480694				
Birth of Novalis, The	9780791480687										9780791480687				
Education Reform in Florida	9780791480656										9780791480656				
Strengthening the African American Educational Pipeline	9780791480649										9780791480649				
From Kung Fu to Hip Hop	9780791480632										9780791480632				
Participation and Power	9780791480625										9780791480625				
Syndetic Paradigm, The	9780791480618										9780791480618				
Later Lacan, The	9780791480601										9780791480601				
Transforming Emotions with Chinese Medicine	9780791480595										9780791480595				
Ontology of Trash, An	9780791480588										9780791480588				
Cultural Sites of Critical Insight	9780791480571										9780791480571				
Reading Borges after Benjamin	9780791480564										9780791480564				
Censorship Files, The	9780791480540										9780791480540				
Character of the Self in Ancient India, The	9780791480526										9780791480526				
Dying to Teach	9780791480502										9780791480502				
Three Kingdoms and Chinese Culture	9780791480496										9780791480496				
This Is a Picture and Not the World	9780791480489										9780791480489				
Prince and the Monk, The	9780791480465										9780791480465				
Surplus	9780791480458										9780791480458				
Trouble with Culture, The	9780791480441										9780791480441				
But One Race	9780791480427										9780791480427				
Dante and Derrida	9780791480410										9780791480410				
Performing and Reforming Leaders	9780791480403										9780791480403				
Teacher Education with an Attitude	9780791480397										9780791480397				
Mencius and Masculinities	9780791480380										9780791480380				
Plagiarism	9780791480373										9780791480373				
Real Gaze, The	9780791480366										9780791480366				
Hybridity	9780791480359										9780791480359				
Charismatic Community, The	9780791480342										9780791480342				
Apocalyptic Dread	9780791480335										9780791480335				
Valvedre	9780791480328										9780791480328				
Plotinus and the Presocratics	9780791480311										9780791480311				
Whitehead's Radically Different Postmodern Philosophy	9780791480304										9780791480304				
Nationalism and Self-Government	9780791480298										9780791480298				
Global Liberalism and Political Order	9780791480281										9780791480281				
Wang in Love and Bondage	9780791480274										9780791480274				
Getting Lost	9780791480267										9780791480267				
Stories of the Eight-Year Study	9780791480250										9780791480250				
Game of Justice, The	9780791480236										9780791480236				
Dilemmas of Representation	9780791480212										9780791480212				
Governmental Transparency in the Path of Administrative Reform	9780791480205										9780791480205				
Republic of Readers?	9780791480199										9780791480199				
Emerson and Eros	9780791480182										9780791480182				
Dreaming about the Divine	9780791480175										9780791480175				
Writing of Weddings in Middle-Period China, The	9780791480151										9780791480151				
Late to Class	9780791480144										9780791480144				
Integral Psychology	9780791480137										9780791480137				
Living Attention	9780791480120										9780791480120				
Survey of Hinduism, A	9780791480113										9780791480113				
Western Esotericism and Rituals of Initiation	9780791480106										9780791480106				
Friedrich Schlegel and the Emergence of Romantic Philosophy	9780791480090										9780791480090				
Anne Sexton	9780791480083										9780791480083				
Irish and African American Cinema	9780791480076										9780791480076				
Race and Epistemologies of Ignorance	9780791480038										9780791480038				
Theophany	9780791480021										9780791480021				
Soul of Classical American Philosophy, The	9780791480014										9780791480014				
Sartre and Adorno	9780791480007										9780791480007				
Comparing Apples and Mangoes	9780791479995										9780791479995				
Joining the Global Public	9780791479988										9780791479988				
Sociology of Spatial Inequality, The	9780791479971										9780791479971				
Historical-critical Introduction to the Philosophy of Mythology	9780791479964										9780791479964				
Grounding of Positive Philosophy, The	9780791479940										9780791479940				
Democratic Dilemmas	9780791479933										9780791479933				
Virginia Woolf and the Nineteenth-Century Domestic Novel	9780791479926										9780791479926				
Awakening Warrior	9780791479919										9780791479919				
Free School Teaching	9780791479872										9780791479872				
Moral Habitat	9780791479858										9780791479858				
Economic Development in American Cities	9780791479841										9780791479841				
Paul Ricoeur and the Poetic Imperative	9780791479827										9780791479827				
Politics of Mourning in Early China, The	9780791479803										9780791479803				
Unmaking Race, Remaking Soul	9780791479797										9780791479797				
Queer Transitions in Contemporary Spanish Culture	9780791479773										9780791479773				
Fall of the Indigo Jackal, The	9780791479766										9780791479766				
Zionism	9780791479759										9780791479759				
Public Side of Representation, The	9780791479735										9780791479735				
Ellipsis	9780791479704										9780791479704				
Rethinking the Just War Tradition	9780791479698										9780791479698				
Identity and Difference	9780791479681										9780791479681				
Silence of Congress, The	9780791479667										9780791479667				
Cuba	9780791479650										9780791479650				
Taking America Off Drugs	9780791479643										9780791479643				
Spiritual Life, A	9780791479636										9780791479636				
Why Community Matters	9780791479605										9780791479605				
Teachers United	9780791479599										9780791479599				
Empathic Ground, The	9780791479582										9780791479582				
Cooperating Rivals	9780791479575										9780791479575				
