"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"coverage_notes"	"publisher_name"
"Control of Mechatronic Systems"	"9781785611445"	"9781785611452"	"2017-05"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce104e"	""	"pbce104e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Control of Prosthetic Hands: Challenges and emerging avenues"	"9781785619847"	"9781785619854"	"2020-12"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/he/pbhe022e"	""	"pbhe022e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Control-Based Operating System Design"	"9781849196093"	"9781849196109"	"2013-06"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce089e"	""	"pbce089e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Control-oriented Modelling and Identification: Theory and practice"	"9781849196147"	"9781849196154"	"2015-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce080e"	""	"pbce080e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Cooperative Intelligent Transport Systems: Towards high-level automated driving"	"9781839530128"	"9781839530135"	"2019-09"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/tr/pbtr025e"	""	"pbtr025e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Corrugated Horns for Microwave Antennas"	"9780863410031"	"9781849193788"	"1984-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/pbew018e"	""	"pbew018e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Cross-Layer Reliability of Computing Systems"	"9781785617973"	"9781785617980"	"2020-10"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbcs057e"	""	"pbcs057e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Cyber-Physical system design with sensor networking technologies"	"9781849198240"	"9781849198257"	"2016-04"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce096e"	""	"pbce096e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Cyber-Physical-Social Systems and Constructs in Electric Power Engineering"	"9781849199360"	"9781849199377"	"2016-10"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo081e"	""	"pbpo081e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"DC Distribution Systems and Microgrids"	"9781785613821"	"9781785613838"	"2018-10"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo115e"	""	"pbpo115e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Data Communications and Networks"	"9780852968048"	"9781849194594"	"1994-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/te/pbte031e"	""	"pbte031e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Data Fusion in Wireless Sensor Networks: A statistical signal processing perspective"	"9781785615849"	"9781785615856"	"2019-03"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce117e"	""	"pbce117e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Data Security in Cloud Computing"	"9781785612206"	"9781785612213"	"2017-09"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/sc/pbse007e"	""	"pbse007e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Data as Infrastructure for Smart Cities"	"9781785615993"	"9781785616006"	"2018-12"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/pc/pbpc023e"	""	"pbpc023e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Data-Driven Modeling, Filtering and Control: Methods and applications"	"9781785617126"	"9781785617133"	"2019-07"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce123e"	""	"pbce123e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Deep Neural Network Design for Radar Applications"	"9781785618529"	"9781785618536"	"2020-12"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ra/sbra529e"	""	"sbra529e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Delivering London 2012: ICT enabling the Games"	"9781849195683"	"9781849198615"	"2011-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/se/perics1e"	""	"perics1e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Delivering London 2012: ICT implementation and operations"	"9781849196956"	"9781849198608"	"2013-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/se/pericp2e"	""	"pericp2e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Demystifying Marketing: a guide to the fundamentals for engineers"	"9780863418068"	"9780863417061"	"2007-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/mt/pbmt023e"	""	"pbmt023e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Design and Development of Multi-Lane Smart Electromechanical Actuators"	"9781849196550"	"9781849196567"	"2014-05"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce093e"	""	"pbce093e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Design of Embedded Robust Control Systems Using MATLAB® / Simulink®"	"9781785613302"	"9781785613319"	"2018-04"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce113e"	""	"pbce113e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Design of High Frequency Integrated Analogue Filters"	"9780852969762"	"9781849190169"	"2002-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbcs014e"	""	"pbcs014e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Design of Modern Control Systems"	"9780906048740"	"9781849193344"	"1982-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce020e"	""	"pbce020e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Design of Multi-Frequency CW Radars"	"9781891121562"	"9781613531327"	"2007-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ra/sbra004e"	""	"sbra004e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Design of Terahertz CMOS Integrated Circuits for High-Speed Wireless Communication"	"9781785613876"	"9781785613883"	"2019-07"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbcs035e"	""	"pbcs035e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Designing Amplifier Circuits (Analog Circuit Design Series: Volume 1)"	"9781891121869"	"9781613530603"	"2010-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/sbcs013e"	""	"sbcs013e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Designing Businesses: how to develop and lead a high technology company"	"9780852968918"	"9781849194211"	"1997-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/mt/pbmt018e"	""	"pbmt018e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Designing Dynamic Circuit Response (Analog Circuit Design Series: Volume 2)"	"9781891121838"	"9781613530610"	"2010-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/sbcs014e"	""	"sbcs014e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Designing Electronic Systems for EMC"	"9781891121425"	"9781613531051"	"2011-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew041e"	""	"sbew041e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Designing High-Performance Amplifiers (Analog Circuit Design Series: Volume 3)"	"9781891121845"	"9781613530627"	"2010-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/sbcs015e"	""	"sbcs015e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Designing Waveform-Processing Circuits (Analog Circuit Design Series: Volume 4)"	"9781891121852"	"9781613530634"	"2010-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/sbcs016e"	""	"sbcs016e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Deterministric Control of Uncertain Systems"	"9780863411700"	"9781849193412"	"1990-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce040e"	""	"pbce040e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Developing Effective Engineering Leadership"	"9780852962145"	"9780863417009"	"2003-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/mt/pbmt021e"	""	"pbmt021e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Developing a Make or Buy Strategy for Manufacturing Business"	"9780852968635"	"9781849194198"	"1997-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/mt/pbme101e"	""	"pbme101e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Developments in Antenna Analysis and Design: Volume 1"	"9781785618888"	"9781785618895"	"2018-11"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew543f"	""	"sbew543f"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Developments in Antenna Analysis and Design: Volume 2"	"9781785618901"	"9781785618918"	"2018-11"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew543g"	""	"sbew543g"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Developments in Control Theory Towards Glocal Control"	"9781849195331"	"9781849195348"	"2012-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce076e"	""	"pbce076e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Diagnosis and Fault Tolerance of Electrical Machines, Power Electronics and Drives"	"9781785615313"	"9781785615320"	"2018-10"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo126e"	""	"pbpo126e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Digital Protection for Power Systems"	"9780863413032"	"9781849194310"	"1995-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo015e"	""	"pbpo015e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Digital Signal Filtering, Analysis and Restoration"	"9780852967607"	"9781849191821"	"2000-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/te/pbte044e"	""	"pbte044e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Digital Signal Processing: principles, devices and applications"	"9780863412103"	"9781849193436"	"1990-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce042e"	""	"pbce042e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Digital Techniques for Wideband Receivers"	"9781891121265"	"9781613531334"	"2004-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ra/sbra005e"	""	"sbra005e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Digital Techniques for Wideband Receivers"	"9781613532171"	"9781613532188"	"2015-12"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ra/sbra511e"	""	"sbra511e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Digital and Analogue Instrumentation: Testing and measurement"	"9780852969991"	"9781849190015"	"2003-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbel011e"	""	"pbel011e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Digital communications: Principles and systems"	"9781849196116"	"9781849196123"	"2014-02"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/te/pbte058e"	""	"pbte058e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Digitally Enhanced Mixed Signal Systems"	"9781785616099"	"9781785616105"	"2019-05"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbcs040e"	""	"pbcs040e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Distributed Control and Filtering for Industrial Systems"	"9781849196079"	"9781849196086"	"2012-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce088e"	""	"pbce088e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Distributed Feedback Semiconductor Lasers"	"9780852969175"	"9781849191661"	"1998-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbcs010e"	""	"pbcs010e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Distributed Generation"	"9780863419584"	"9781849191166"	"2010-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbrn001e"	""	"pbrn001e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Distribution Switchgear"	"9780852961070"	"9781849190572"	"2004-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo046e"	""	"pbpo046e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Distribution System Analysis and Automation"	"9781849196598"	"9781849196604"	"2013-11"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo068e"	""	"pbpo068e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Distribution Systems Analysis and Automation"	"9781785618710"	"9781785618727"	"2020-05"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo147e"	""	"pbpo147e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Driver Adaptation to Information and Assistance Systems"	"9781849196390"	"9781849196406"	"2013-12"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/tr/pbsp009e"	""	"pbsp009e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Dynamic Ad-Hoc Networks"	"9781849196475"	"9781849196482"	"2013-06"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/te/pbte059e"	""	"pbte059e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"E-learning Methodologies: Fundamentals, technologies and applications"	"9781839531200"	"9781839531217"	"2021-02"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/pc/pbpc040e"	""	"pbpc040e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"EEG Signal Processing: Feature extraction, selection and classification methods"	"9781785613708"	"9781785613715"	"2019-02"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/he/pbhe016e"	""	"pbhe016e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"EMC Pocket Guide: Key EMC Facts, Equations and Data"	"9781613531914"	"9781613531921"	"2013-07"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew519e"	""	"sbew519e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"EMC and Functional Safety of Automotive Electronics"	"9781785614088"	"9781785614095"	"2018-06"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/tr/pbtr012e"	""	"pbtr012e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"EMI Troubleshooting Cookbook for Product Designers"	"9781613530191"	"9781613530412"	"2014-07"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew510e"	""	"sbew510e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Economic Evaluation of Projects in the Electricity Supply Industry"	"9780863413049"	"9781849190503"	"2003-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo044e"	""	"pbpo044e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Economic Evaluation of Projects in the Electricity Supply Industry"	"9781849197472"	"9781849197489"	"2014-03"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo070e"	""	"pbpo070e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Edge Computing: Models, technologies and applications"	"9781785619403"	"9781785619410"	"2020-06"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/pc/pbpc033e"	""	"pbpc033e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Effective Team Leadership for Engineers"	"9780863419546"	"9781849191005"	"2009-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/mt/pbmt025e"	""	"pbmt025e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Eigenstructure Control Algorithms: Applications to aircraft/rotorcraft handling qualities design"	"9781849192590"	"9781849192606"	"2011-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce074e"	""	"pbce074e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electric Fuses"	"9780863413995"	"9781849190510"	"2004-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo049e"	""	"pbpo049e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electric Railways, 1880-1990"	"9780852968055"	"9781849190435"	"2003-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ht/pbht031e"	""	"pbht031e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrical Craft Principles, Volume 1"	"9780863419324"	"9781849190954"	"2008-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbns033e"	""	"pbns033e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrical Craft Principles, Volume 2"	"9780863419331"	"9781849190961"	"2008-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbns034e"	""	"pbns034e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrical Degradation and Breakdown in Polymers"	"9780863411960"	"9781849193634"	"1992-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbed009e"	""	"pbed009e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrical Design for Ocean Wave and Tidal Energy Systems"	"9781849195614"	"9781849195645"	"2013-11"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbrn017e"	""	"pbrn017e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrical Operation of Electrostatic Precipitators"	"9780852961377"	"9780863419850"	"2003-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo041e"	""	"pbpo041e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrical Safety: a guide to causes and prevention of hazards"	"9780852968062"	"9781849194341"	"1994-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo019e"	""	"pbpo019e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrical Steels - Volume 1: Fundamentals and basic concepts"	"9781785619700"	"9781785619717"	"2019-05"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo157f"	""	"pbpo157f"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrical Steels - Volume 2: Performance and applications"	"9781785619724"	"9781785619731"	"2019-05"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo157g"	""	"pbpo157g"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrical Steels for Rotating Machines"	"9780852969809"	"9781849190251"	"2002-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo037e"	""	"pbpo037e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electricity Distribution Network Design"	"9780863413094"	"9781849194358"	"2003-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo021e"	""	"pbpo021e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electricity Economics and Planning"	"9780863412820"	"9781849194327"	"1992-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo016e"	""	"pbpo016e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrochemical Power Sources: primary and secondary batteries"	"9780906048269"	"9781849193689"	"1980-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pben001e"	""	"pben001e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electrodynamic Theory of Superconductors"	"9780863412578"	"9781849193900"	"1991-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/pbew034e"	""	"pbew034e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electromagnetic Field Standards and Exposure Systems"	"9781613531778"	"9781613531815"	"2013-11"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew515e"	""	"sbew515e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electromagnetic Measurements in the Near Field"	"9781891121067"	"9781613531068"	"2012-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew042e"	""	"sbew042e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electromagnetic Mixing Formulas and Applications"	"9780852967720"	"9781849194006"	"1999-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/pbew047e"	""	"pbew047e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electromagnetic Reverberation Chambers: Recent advances and innovative applications"	"9781785619311"	"9781785619328"	"2020-12"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew544e"	""	"sbew544e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electromagnetic Waveguides: theory and applications"	"9780863412325"	"9781849193887"	"1991-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/pbew032e"	""	"pbew032e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electron-Gated Ion Channel"	"9781891121418"	"9781613531822"	"2005-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/sbcs503e"	""	"sbcs503e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electronic Applications of the Smith Chart"	"9781884932397"	"9781613530665"	"1995-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew003e"	""	"sbew003e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electronic Scanned Array Design"	"9781785619298"	"9781785619304"	"2020-11"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ra/sbra526e"	""	"sbra526e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Electronic Warfare Pocket Guide"	"9781891121616"	"9781613531341"	"2011-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ra/sbra006e"	""	"sbra006e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Embedded Generation"	"9780852967744"	"9780863419805"	"2000-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo031e"	""	"pbpo031e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Embedded Mechatronics System Design for Uncertain Environments: Linux®-based, Rasbpian®, ARDUINO® and MATLAB® xPC Target Approach"	"9781785613227"	"9781785613234"	"2018-12"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce109e"	""	"pbce109e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Energy Generation and Efficiency Technologies for Green Residential Buildings"	"9781785619472"	"9781785619489"	"2019-05"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo155e"	""	"pbpo155e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Energy Storage at Different Voltage Levels: Technology, integration, and market aspects"	"9781785613494"	"9781785613500"	"2018-09"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo111e"	""	"pbpo111e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Energy Storage for Power Systems"	"9780863412646"	"9781849191685"	"1994-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pben006e"	""	"pben006e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Energy Storage for Power Systems"	"9781849192194"	"9781849192200"	"2011-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo063e"	""	"pbpo063e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Energy Storage for Power Systems"	"9781785618673"	"9781785618680"	"2020-04"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo146e"	""	"pbpo146e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Energy Systems for Electric and Hybrid Vehicles"	"9781785610080"	"9781785610097"	"2016-08"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/tr/pbtr002e"	""	"pbtr002e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Energy: Resources, technologies and the environment"	"9781849191524"	"9781849191531"	"2010-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbrn008e"	""	"pbrn008e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Engineering High Quality Medical Software: Regulations, standards, methodologies and tools for certification"	"9781785612480"	"9781785612497"	"2018-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/he/pbhe012e"	""	"pbhe012e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Engineering Secure Internet of Things Systems"	"9781785610530"	"9781785610547"	"2016-08"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/sc/pbse002e"	""	"pbse002e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Engineers' Handbook of Industrial Microwave Heating"	"9780852969168"	"9781849194372"	"1998-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo025e"	""	"pbpo025e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Enhanced Living Environments: From models to technologies"	"9781785612114"	"9781785612121"	"2017-11"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/he/pbhe010e"	""	"pbhe010e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Essentials of Non-linear Control Theory"	"9780906048962"	"9781849194464"	"1983-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbsp006e"	""	"pbsp006e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Evaluation of Intelligent Road Transport Systems: Methods and Results"	"9781785611728"	"9781785611735"	"2016-09"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/tr/pbtr007e"	""	"pbtr007e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Exhibiting Electricity"	"9780852968956"	"9781849194105"	"1997-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ht/pbht021e"	""	"pbht021e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Fabrication of GaAs Devices"	"9780863413537"	"9781849190688"	"2005-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbep006e"	""	"pbep006e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Fault Diagnosis and Fault-tolerant Control of Robotic and Autonomous Systems"	"9781785618307"	"9781785618314"	"2020-06"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce126e"	""	"pbce126e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Fault Diagnosis for Robust  Inverter Power Drives"	"9781785614101"	"9781785614118"	"2018-11"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo120e"	""	"pbpo120e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Fault Diagnosis of Induction Motors"	"9781785613289"	"9781785613296"	"2017-08"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo108e"	""	"pbpo108e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Ferrites at Microwave Frequencies"	"9780863410642"	"9781849193818"	"1987-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/pbew023e"	""	"pbew023e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Fibre Bragg Gratings in Harsh and Space Environments: Principles and applications"	"9781785619809"	"9781785619816"	"2019-06"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/cs/pbcs069e"	""	"pbcs069e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Filtering in the Time and Frequency Domains"	"9781884932175"	"9781613530719"	"2001-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ew/sbew008e"	""	"sbew008e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Flexible AC Transmission Systems (FACTS)"	"9780852967713"	"9781849194419"	"1999-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/po/pbpo030e"	""	"pbpo030e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Flexible Robot Manipulators: Modelling, Simulation and Control"	"9781849195836"	"9781849195843"	"2017-07"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce086e"	""	"pbce086e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Flexible Robot Manipulators: Modelling, simulation and control"	"9780863414480"	"9780863412035"	"2008-01"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/ce/pbce068e"	""	"pbce068e"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Flexible and Cognitive Radio Access Technologies for 5G and Beyond"	"9781839530791"	"9781839530807"	"2020-08"	""	""	""	""	""	"https://digital-library.theiet.org/content/books/te/pbte092e"	""	"pbte092e"	""	"fulltext"	""	"Institution of Engineering and Technology"
