"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"coverage_notes"	"publisher_name"
"IEE Proceedings - Radar, Sonar and Navigation"	"1350-2395"	"1359-7086"	"1994-02"	"141"	"1"	"2006-12"	"153"	"6"	"https://digital-library.theiet.org/content/journals/ip-rsn"	""	"ip-rsn"	""	"fulltext"	""	"IEE"
"Radio and Electronic Engineer"	"0033-7722"	"2054-037X"	"1963-01"	"25"	"1"	"1984-12"	"54"	"11"	"https://digital-library.theiet.org/content/journals/ree"	""	"ree"	""	"fulltext"	""	"Institution of Electronic and Radio Engineers"
"IET Renewable Power Generation"	"1752-1416"	"1752-1424"	"2007-03"	"1"	"1"	"2007-03"	"1"	"1"	"https://digital-library.theiet.org/content/journals/iet-rpg"	""	"iet-rpg"	""	"fulltext"	""	"Institution of Engineering and Technology"
"IEE Review"	"0953-5683"	"1741-0495"	"1988-01"	"34"	"1"	"2006-03"	"52"	"3"	"https://digital-library.theiet.org/content/journals/ir"	""	"ir"	""	"fulltext"	""	"IEE"
"IET Science, Measurement & Technology"	"1751-8822"	"1751-8830"	"2007-01"	"1"	"1"	"2007-01"	"1"	"1"	"https://digital-library.theiet.org/content/journals/iet-smt"	""	"iet-smt"	""	"fulltext"	""	"Institution of Engineering and Technology"
"IEE Proceedings - Science, Measurement and Technology"	"1350-2344"	"1359-7094"	"1994-01"	"141"	"1"	"2006-11"	"153"	"6"	"https://digital-library.theiet.org/content/journals/ip-smt"	""	"ip-smt"	""	"fulltext"	""	"IEE"
"IEE Proceedings A (Science, Measurement and Technology)"	"0960-7641"	"2054-0337"	"1991-01"	"138"	"1"	"1993-11"	"140"	"6"	"https://digital-library.theiet.org/content/journals/ip-a-3"	""	"ip-a-3"	""	"fulltext"	""	"IEE"
"IET Signal Processing"	"1751-9675"	"1751-9683"	"2007-03"	"1"	"1"	"2007-03"	"1"	"1"	"https://digital-library.theiet.org/content/journals/iet-spr"	""	"iet-spr"	""	"fulltext"	""	"Institution of Engineering and Technology"
"IET Smart Cities"	""	"2631-7680"	"2019-06"	"1"	"1"	""	""	""	"https://digital-library.theiet.org/content/journals/iet-smc"	""	"iet-smc"	""	"fulltext"	""	"Institution of Engineering and Technology"
"IET Smart Grid"	""	"2515-2947"	"2018-04"	"1"	"1"	""	""	""	"https://digital-library.theiet.org/content/journals/iet-stg"	""	"iet-stg"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Journal of the Society of Telegraph Engineers and of Electricians"	"2050-263X"	"2054-068X"	"1881-01"	"10"	"35"	"1882-01"	"11"	"40"	"https://digital-library.theiet.org/content/journals/jste-2"	""	"jste-2"	""	"fulltext"	""	"Society of Telegraph Engineers"
"Journal of the Society of Telegraph Engineers"	"2050-2621"	"2054-0698"	"1872-01"	"1"	"1"	"1880-01"	"9"	"30"	"https://digital-library.theiet.org/content/journals/jste-1"	""	"jste-1"	""	"fulltext"	""	"Society of Telegraph Engineers"
"Journal of the Society of Telegraph-Engineers and Electricians"	"2050-5477"	"2054-0671"	"1883-01"	"12"	"46"	"1888-01"	"17"	"70"	"https://digital-library.theiet.org/content/journals/jste-3"	""	"jste-3"	""	"fulltext"	""	"Society of Telegraph Engineers"
"Software & Microsystems"	"0261-3182"	"2053-9096"	"1981-10"	"1"	"1"	"1985-12"	"4"	"5"	"https://digital-library.theiet.org/content/journals/sm"	""	"sm"	""	"fulltext"	""	"IEE"
"Software Engineering Journal"	"0268-6961"	"2053-910X"	"1986-01"	"1"	"1"	"1996-11"	"11"	"6"	"https://digital-library.theiet.org/content/journals/sej"	""	"sej"	""	"fulltext"	""	"IEE"
"IEE Proceedings - Software"	"1462-5970"	"1463-9831"	"1997-01"	"144"	"1"	"2006-12"	"153"	"6"	"https://digital-library.theiet.org/content/journals/ip-sen"	""	"ip-sen"	""	"fulltext"	""	"IEE"
"IET Software"	"1751-8806"	"1751-8814"	"2007-02"	"1"	"1"	""	""	""	"https://digital-library.theiet.org/content/journals/iet-sen"	""	"iet-sen"	""	"fulltext"	""	"Institution of Engineering and Technology"
"IEE Journal on Solid-State and Electron Devices"	"0308-6968"	"2053-9037"	"1976-09"	"1"	"1"	"1979-11"	"3"	"6"	"https://digital-library.theiet.org/content/journals/ij-ssed"	""	"ij-ssed"	""	"fulltext"	""	"IEE"
"IEE Proceedings I (Solid-State and Electron Devices)"	"0143-7100"	"2053-7980"	"1980-02"	"127"	"1"	"1988-12"	"135"	"6"	"https://digital-library.theiet.org/content/journals/ip-i-1"	""	"ip-i-1"	""	"fulltext"	""	"IEE"
"Students' Quarterly Journal"	"0039-2871"	"2053-7875"	"1930-10"	"1"	"1"	"1972-09"	"42"	"169"	"https://digital-library.theiet.org/content/journals/sqj"	""	"sqj"	""	"fulltext"	""	"IEE"
"IET Synthetic Biology"	"1752-1394"	"1752-1408"	"2007-06"	"1"	"1"	"2007-06"	"1"	"1"	"https://digital-library.theiet.org/content/journals/iet-stb"	""	"iet-stb"	""	"fulltext"	""	"IEE"
"Systems Biology"	"1741-2471"	"1741-248X"	"2004-06"	"1"	"1"	"2005-03"	"2"	"1"	"https://digital-library.theiet.org/content/journals/sb"	""	"sb"	""	"fulltext"	""	"IEE"
"IEE Proceedings - Systems Biology"	"1741-2471"	"1741-248X"	"2005-06"	"152"	"2"	"2006-11"	"153"	"6"	"https://digital-library.theiet.org/content/journals/ip-syb"	""	"ip-syb"	""	"fulltext"	""	"IEE"
"IET Systems Biology"	"1751-8849"	"1751-8857"	"2007-01"	"1"	"1"	""	""	""	"https://digital-library.theiet.org/content/journals/iet-syb"	""	"iet-syb"	""	"fulltext"	""	"Institution of Engineering and Technology"
"IEE Proceedings - Vision, Image and Signal Processing"	"1350-245X"	"1359-7108"	"1994-02"	"141"	"1"	"2006-12"	"153"	"6"	"https://digital-library.theiet.org/content/journals/ip-vis"	""	"ip-vis"	""	"fulltext"	""	"IEE"
"IET Wireless Sensor Systems"	"2043-6386"	"2043-6394"	"2011-03"	"1"	"1"	""	""	""	"https://digital-library.theiet.org/content/journals/iet-wss"	""	"iet-wss"	""	"fulltext"	""	"Institution of Engineering and Technology"
"Wiring Installations and Supplies"	"0308-8650"	"2054-0388"	"1976-01"	"1976"	"1"	"1986-12"	"1986"	"27"	"https://digital-library.theiet.org/content/journals/wis"	""	"wis"	""	"fulltext"	""	"Peter Peregrinus"
