publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	pkb-doi
Dons and Workers	9780198205753								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205753.001.0001/acprof-9780198205753		acprof:oso/9780198205753														10.1093/acprof:oso/9780198205753.001.0001
The Waning of ‘Old Corruption’	9780198205760								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205760.001.0001/acprof-9780198205760		acprof:oso/9780198205760														10.1093/acprof:oso/9780198205760.001.0001
The Home Guard	9780198205777								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205777.001.0001/acprof-9780198205777		acprof:oso/9780198205777														10.1093/acprof:oso/9780198205777.001.0001
In Search of the Maquis	9780198205784								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205784.001.0001/acprof-9780198205784		acprof:oso/9780198205784														10.1093/acprof:oso/9780198205784.001.0001
The Life of Edvard Beneš 1884–1948	9780198205838								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205838.001.0001/acprof-9780198205838		acprof:oso/9780198205838														10.1093/acprof:oso/9780198205838.001.0001
Nineteenth-Century Britain	9780198205852								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205852.001.0001/acprof-9780198205852		acprof:oso/9780198205852														10.1093/acprof:oso/9780198205852.001.0001
The Fall of the British Monarchies 1637–1642	9780198205883								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205883.001.0001/acprof-9780198205883		acprof:oso/9780198205883														10.1093/acprof:oso/9780198205883.001.0001
The Pursuit of Power in Modern Japan 1825–1995	9780198205890								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205890.001.0001/acprof-9780198205890		acprof:oso/9780198205890														10.1093/acprof:oso/9780198205890.001.0001
The Romanians, 1774–1866	9780198205913								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205913.001.0001/acprof-9780198205913		acprof:oso/9780198205913														10.1093/acprof:oso/9780198205913.001.0001
Ideologies of Conservatism	9780198205937								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205937.001.0001/acprof-9780198205937		acprof:oso/9780198205937														10.1093/acprof:oso/9780198205937.001.0001
An Anglican Aristocracy	9780198205944								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205944.001.0001/acprof-9780198205944		acprof:oso/9780198205944														10.1093/acprof:oso/9780198205944.001.0001
Religious Change in Europe 1650–1914	9780198205968								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205968.001.0001/acprof-9780198205968		acprof:oso/9780198205968														10.1093/acprof:oso/9780198205968.001.0001
Catholic Devotion in Victorian England	9780198205975								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205975.001.0001/acprof-9780198205975		acprof:oso/9780198205975														10.1093/acprof:oso/9780198205975.001.0001
Ireland: A New Economic History 1780–1939	9780198205982								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198205982.001.0001/acprof-9780198205982		acprof:oso/9780198205982														10.1093/acprof:oso/9780198205982.001.0001
British Idealism and Social Explanation	9780198206002								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206002.001.0001/acprof-9780198206002		acprof:oso/9780198206002														10.1093/acprof:oso/9780198206002.001.0001
Conceptualizing the State	9780198206019								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206019.001.0001/acprof-9780198206019		acprof:oso/9780198206019														10.1093/acprof:oso/9780198206019.001.0001
British Multinational Banking, 1830-1990	9780198206026								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206026.001.0001/acprof-9780198206026		acprof:oso/9780198206026														10.1093/acprof:oso/9780198206026.001.0001
Communities of Belief	9780198206033								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206033.001.0001/acprof-9780198206033		acprof:oso/9780198206033														10.1093/acprof:oso/9780198206033.001.0001
The Political Development of the British Isles 1100–1400	9780198206040								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206040.001.0001/acprof-9780198206040		acprof:oso/9780198206040														10.1093/acprof:oso/9780198206040.001.0001
Politics and Society in Great Yarmouth 1660–1722	9780198206057								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206057.001.0001/acprof-9780198206057		acprof:oso/9780198206057														10.1093/acprof:oso/9780198206057.001.0001
An Open Elite?	9780198206071								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206071.001.0001/acprof-9780198206071		acprof:oso/9780198206071														10.1093/acprof:oso/9780198206071.001.0001
Radical Enlightenment	9780198206088								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206088.001.0001/acprof-9780198206088		acprof:oso/9780198206088														10.1093/acprof:oso/9780198206088.001.0001
Francesco Crispi 1818-1901	9780198206118								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206118.001.0001/acprof-9780198206118		acprof:oso/9780198206118														10.1093/acprof:oso/9780198206118.001.0001
Catholicism in the Second Spanish Republic	9780198206132								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206132.001.0001/acprof-9780198206132		acprof:oso/9780198206132														10.1093/acprof:oso/9780198206132.001.0001
The Revolution in Provincial France	9780198206163								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206163.001.0001/acprof-9780198206163		acprof:oso/9780198206163														10.1093/acprof:oso/9780198206163.001.0001
The Christian's ABC	9780198206170								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206170.001.0001/acprof-9780198206170		acprof:oso/9780198206170														10.1093/acprof:oso/9780198206170.001.0001
The Origins of the Hundred Years War	9780198206200								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206200.001.0001/acprof-9780198206200		acprof:oso/9780198206200														10.1093/acprof:oso/9780198206200.001.0001
Servants	9780198206217								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206217.001.0001/acprof-9780198206217		acprof:oso/9780198206217														10.1093/acprof:oso/9780198206217.001.0001
The King, the Crown, and the Duchy of Lancaster	9780198206224								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206224.001.0001/acprof-9780198206224		acprof:oso/9780198206224														10.1093/acprof:oso/9780198206224.001.0001
Feminism and the Third Republic	9780198206231								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206231.001.0001/acprof-9780198206231		acprof:oso/9780198206231														10.1093/acprof:oso/9780198206231.001.0001
Churchill	9780198206262								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206262.001.0001/acprof-9780198206262		acprof:oso/9780198206262														10.1093/acprof:oso/9780198206262.001.0001
The Colombian Caribbean	9780198206286								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206286.001.0001/acprof-9780198206286		acprof:oso/9780198206286														10.1093/acprof:oso/9780198206286.001.0001
German Politics and the Jews	9780198206316								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206316.001.0001/acprof-9780198206316		acprof:oso/9780198206316														10.1093/acprof:oso/9780198206316.001.0001
The Carmelites and Antiquity	9780198206347								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206347.001.0001/acprof-9780198206347		acprof:oso/9780198206347														10.1093/acprof:oso/9780198206347.001.0001
From Patriots to Unionists	9780198206354								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206354.001.0001/acprof-9780198206354		acprof:oso/9780198206354														10.1093/acprof:oso/9780198206354.001.0001
Enforced Disarmament	9780198206361								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206361.001.0001/acprof-9780198206361		acprof:oso/9780198206361														10.1093/acprof:oso/9780198206361.001.0001
Marginal Europe	9780198206385								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206385.001.0001/acprof-9780198206385		acprof:oso/9780198206385														10.1093/acprof:oso/9780198206385.001.0001
Scripture Politics	9780198206422								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206422.001.0001/acprof-9780198206422		acprof:oso/9780198206422														10.1093/acprof:oso/9780198206422.001.0001
Regional Identity and Economic Change	9780198206446								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206446.001.0001/acprof-9780198206446		acprof:oso/9780198206446														10.1093/acprof:oso/9780198206446.001.0001
Economic Relations between Nazi Germany and Franco’s Spain 1936–1945	9780198206453								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206453.001.0001/acprof-9780198206453		acprof:oso/9780198206453														10.1093/acprof:oso/9780198206453.001.0001
Pope Gregory VII, 1073–1085	9780198206460								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206460.001.0001/acprof-9780198206460		acprof:oso/9780198206460														10.1093/acprof:oso/9780198206460.001.0001
The Politics of Planning	9780198206477								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206477.001.0001/acprof-9780198206477		acprof:oso/9780198206477														10.1093/acprof:oso/9780198206477.001.0001
Working-Class Housing in England between the Wars	9780198206507								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206507.001.0001/acprof-9780198206507		acprof:oso/9780198206507														10.1093/acprof:oso/9780198206507.001.0001
Domestic Biography	9780198206514								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206514.001.0001/acprof-9780198206514		acprof:oso/9780198206514														10.1093/acprof:oso/9780198206514.001.0001
Benjamin Collins and the Provincial Newspaper Trade in the Eighteenth Century	9780198206521								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206521.001.0001/acprof-9780198206521		acprof:oso/9780198206521														10.1093/acprof:oso/9780198206521.001.0001
Witchcraft and its Transformations c.1650–c.1750	9780198206538								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206538.001.0001/acprof-9780198206538		acprof:oso/9780198206538														10.1093/acprof:oso/9780198206538.001.0001
Land Reform in Russia, 1906–1917	9780198206569								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206569.001.0001/acprof-9780198206569		acprof:oso/9780198206569														10.1093/acprof:oso/9780198206569.001.0001
Science at Oxford, 1914-1939	9780198206576								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206576.001.0001/acprof-9780198206576		acprof:oso/9780198206576														10.1093/acprof:oso/9780198206576.001.0001
The British Armed Nation 1793–1815	9780198206583								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206583.001.0001/acprof-9780198206583		acprof:oso/9780198206583														10.1093/acprof:oso/9780198206583.001.0001
European Universities from the Enlightenment to 1914	9780198206606								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206606.001.0001/acprof-9780198206606		acprof:oso/9780198206606														10.1093/acprof:oso/9780198206606.001.0001
From Reformation to Improvement	9780198206613								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206613.001.0001/acprof-9780198206613		acprof:oso/9780198206613														10.1093/acprof:oso/9780198206613.001.0001
Names and Naming Patterns in England 1538–1700	9780198206637								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206637.001.0001/acprof-9780198206637		acprof:oso/9780198206637														10.1093/acprof:oso/9780198206637.001.0001
The Jews in the History of England 1485–1850	9780198206675								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206675.001.0001/acprof-9780198206675		acprof:oso/9780198206675														10.1093/acprof:oso/9780198206675.001.0001
Intellectual Origins of the English Revolution - Revisited	9780198206682								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206682.001.0001/acprof-9780198206682		acprof:oso/9780198206682														10.1093/acprof:oso/9780198206682.001.0001
The Writing of Urban Histories in Eighteenth-Century England	9780198206699								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206699.001.0001/acprof-9780198206699		acprof:oso/9780198206699														10.1093/acprof:oso/9780198206699.001.0001
Classes and Cultures	9780198206729								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206729.001.0001/acprof-9780198206729		acprof:oso/9780198206729														10.1093/acprof:oso/9780198206729.001.0001
General Practice under the National Health Service, 1948–1997	9780198206750								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206750.001.0001/acprof-9780198206750		acprof:oso/9780198206750														10.1093/acprof:oso/9780198206750.001.0001
Sicily and the Unification of Italy	9780198206804								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206804.001.0001/acprof-9780198206804		acprof:oso/9780198206804														10.1093/acprof:oso/9780198206804.001.0001
Sovereignty and the Sword	9780198206835								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206835.001.0001/acprof-9780198206835		acprof:oso/9780198206835														10.1093/acprof:oso/9780198206835.001.0001
William Beveridge	9780198206859								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206859.001.0001/acprof-9780198206859		acprof:oso/9780198206859														10.1093/acprof:oso/9780198206859.001.0001
Land, Law, and Lordship in Anglo-Norman England	9780198206880								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206880.001.0001/acprof-9780198206880		acprof:oso/9780198206880														10.1093/acprof:oso/9780198206880.001.0001
Britain, Switzerland, and the Second World War	9780198206903								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206903.001.0001/acprof-9780198206903		acprof:oso/9780198206903														10.1093/acprof:oso/9780198206903.001.0001
Epidemics and Genocide in Eastern Europe, 1890–1945	9780198206910								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206910.001.0001/acprof-9780198206910		acprof:oso/9780198206910														10.1093/acprof:oso/9780198206910.001.0001
The Problem of Mental Deficiency	9780198206927								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206927.001.0001/acprof-9780198206927		acprof:oso/9780198206927														10.1093/acprof:oso/9780198206927.001.0001
The Death of the KPD	9780198206934								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206934.001.0001/acprof-9780198206934		acprof:oso/9780198206934														10.1093/acprof:oso/9780198206934.001.0001
The Proprietary Church in the Medieval West	9780198206972								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206972.001.0001/acprof-9780198206972		acprof:oso/9780198206972														10.1093/acprof:oso/9780198206972.001.0001
Morality and the Market in Victorian Britain	9780198206989								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206989.001.0001/acprof-9780198206989		acprof:oso/9780198206989														10.1093/acprof:oso/9780198206989.001.0001
War and Law since 1945	9780198206996								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198206996.001.0001/acprof-9780198206996		acprof:oso/9780198206996														10.1093/acprof:oso/9780198206996.001.0001
Altars Restored	9780198207009								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207009.001.0001/acprof-9780198207009		acprof:oso/9780198207009														10.1093/acprof:oso/9780198207009.001.0001
Poland’s Last King and English Culture	9780198207016								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207016.001.0001/acprof-9780198207016		acprof:oso/9780198207016														10.1093/acprof:oso/9780198207016.001.0001
Community and Clientele in Twelfth-Century Tuscany	9780198207047								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207047.001.0001/acprof-9780198207047		acprof:oso/9780198207047														10.1093/acprof:oso/9780198207047.001.0001
France: The Dark Years, 1940–1944	9780198207061								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207061.001.0001/acprof-9780198207061		acprof:oso/9780198207061														10.1093/acprof:oso/9780198207061.001.0001
The Treasury and British Public Policy, 1906–1959	9780198207078								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207078.001.0001/acprof-9780198207078		acprof:oso/9780198207078														10.1093/acprof:oso/9780198207078.001.0001
Ideology and the Irish Question	9780198207085								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207085.001.0001/acprof-9780198207085		acprof:oso/9780198207085														10.1093/acprof:oso/9780198207085.001.0001
Civil Histories	9780198207108								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207108.001.0001/acprof-9780198207108		acprof:oso/9780198207108														10.1093/acprof:oso/9780198207108.001.0001
Business, Race, and Politics in British India, c. 1850–1960	9780198207115								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207115.001.0001/acprof-9780198207115		acprof:oso/9780198207115														10.1093/acprof:oso/9780198207115.001.0001
Fascist and Liberal Visions of War	9780198207153								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207153.001.0001/acprof-9780198207153		acprof:oso/9780198207153														10.1093/acprof:oso/9780198207153.001.0001
The Common Good in Late Medieval Political Thought	9780198207160								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207160.001.0001/acprof-9780198207160		acprof:oso/9780198207160														10.1093/acprof:oso/9780198207160.001.0001
Revolution and Environment in Southern France	9780198207177								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207177.001.0001/acprof-9780198207177		acprof:oso/9780198207177														10.1093/acprof:oso/9780198207177.001.0001
The Reformation and the Towns in England	9780198207184								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207184.001.0001/acprof-9780198207184		acprof:oso/9780198207184														10.1093/acprof:oso/9780198207184.001.0001
Professors of the Law	9780198207214								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207214.001.0001/acprof-9780198207214		acprof:oso/9780198207214														10.1093/acprof:oso/9780198207214.001.0001
Jewish Welfare in Hamburg and Manchester c.1850–1914	9780198207238								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207238.001.0001/acprof-9780198207238		acprof:oso/9780198207238														10.1093/acprof:oso/9780198207238.001.0001
Papacy and Law in the Gregorian Revolution	9780198207245								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207245.001.0001/acprof-9780198207245		acprof:oso/9780198207245														10.1093/acprof:oso/9780198207245.001.0001
The Moravian Church in England, 1728–1760	9780198207252								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207252.001.0001/acprof-9780198207252		acprof:oso/9780198207252														10.1093/acprof:oso/9780198207252.001.0001
Medicine and Religion c.1300	9780198207269								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207269.001.0001/acprof-9780198207269		acprof:oso/9780198207269														10.1093/acprof:oso/9780198207269.001.0001
Aristocratic Women and Political Society in Victorian Britain	9780198207276								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207276.001.0001/acprof-9780198207276		acprof:oso/9780198207276														10.1093/acprof:oso/9780198207276.001.0001
Myth and National Identity in Nineteenth-Century Britain	9780198207283								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207283.001.0001/acprof-9780198207283		acprof:oso/9780198207283														10.1093/acprof:oso/9780198207283.001.0001
Ernest Jones, Chartism, and the Romance of Politics 1819-1869	9780198207290								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207290.001.0001/acprof-9780198207290		acprof:oso/9780198207290														10.1093/acprof:oso/9780198207290.001.0001
Suicide in the Middle Ages	9780198207313								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207313.001.0001/acprof-9780198207313		acprof:oso/9780198207313														10.1093/acprof:oso/9780198207313.001.0001
The United Irishmen	9780198207368								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207368.001.0001/acprof-9780198207368		acprof:oso/9780198207368														10.1093/acprof:oso/9780198207368.001.0001
‘A Nation of Beggars’?	9780198207375								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207375.001.0001/acprof-9780198207375		acprof:oso/9780198207375														10.1093/acprof:oso/9780198207375.001.0001
The Medieval Expansion of Europe	9780198207405								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207405.001.0001/acprof-9780198207405		acprof:oso/9780198207405														10.1093/acprof:oso/9780198207405.001.0001
Newspapers, Politics, and Public Opinion in Late Eighteenth-Century England	9780198207412								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207412.001.0001/acprof-9780198207412		acprof:oso/9780198207412														10.1093/acprof:oso/9780198207412.001.0001
The Triumph of the Moon	9780198207443								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207443.001.0001/acprof-9780198207443		acprof:oso/9780198207443														10.1093/acprof:oso/9780198207443.001.0001
Britain and Central Europe 1918–1933	9780198207481								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207481.001.0001/acprof-9780198207481		acprof:oso/9780198207481														10.1093/acprof:oso/9780198207481.001.0001
Frontiers of Medicine in the Anglo-Egyptian Sudan, 1899–1940	9780198207498								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207498.001.0001/acprof-9780198207498		acprof:oso/9780198207498														10.1093/acprof:oso/9780198207498.001.0001
Urban Liberalism in Imperial Germany	9780198207504								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207504.001.0001/acprof-9780198207504		acprof:oso/9780198207504														10.1093/acprof:oso/9780198207504.001.0001
Religious Life for Women c.1100–c.1350	9780198207528								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207528.001.0001/acprof-9780198207528		acprof:oso/9780198207528														10.1093/acprof:oso/9780198207528.001.0001
Culture, Politics, and National Identity in Wales 1832-1886	9780198207542								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207542.001.0001/acprof-9780198207542		acprof:oso/9780198207542														10.1093/acprof:oso/9780198207542.001.0001
Naples and Napoleon	9780198207559								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207559.001.0001/acprof-9780198207559		acprof:oso/9780198207559														10.1093/acprof:oso/9780198207559.001.0001
English Medieval Books	9780198207566								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207566.001.0001/acprof-9780198207566		acprof:oso/9780198207566														10.1093/acprof:oso/9780198207566.001.0001
Modern British Jewry	9780198207597								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207597.001.0001/acprof-9780198207597		acprof:oso/9780198207597														10.1093/acprof:oso/9780198207597.001.0001
State and Society in Early Modern Scotland	9780198207627								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207627.001.0001/acprof-9780198207627		acprof:oso/9780198207627														10.1093/acprof:oso/9780198207627.001.0001
Domestic Dangers	9780198207634								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207634.001.0001/acprof-9780198207634		acprof:oso/9780198207634														10.1093/acprof:oso/9780198207634.001.0001
Botswana 1939–1945	9780198207641								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207641.001.0001/acprof-9780198207641		acprof:oso/9780198207641														10.1093/acprof:oso/9780198207641.001.0001
The Power of News	9780198207689								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207689.001.0001/acprof-9780198207689		acprof:oso/9780198207689														10.1093/acprof:oso/9780198207689.001.0001
Religious Belief and Popular Culture in Southwark c.1880–1939	9780198207696								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207696.001.0001/acprof-9780198207696		acprof:oso/9780198207696														10.1093/acprof:oso/9780198207696.001.0001
Beliefs and the Dead in Reformation England	9780198207733								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207733.001.0001/acprof-9780198207733		acprof:oso/9780198207733														10.1093/acprof:oso/9780198207733.001.0001
The Bourgeois Citizen in Nineteenth-Century France	9780198207771								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207771.001.0001/acprof-9780198207771		acprof:oso/9780198207771														10.1093/acprof:oso/9780198207771.001.0001
Travesties and Transgressions in Tudor and Stuart England	9780198207818								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207818.001.0001/acprof-9780198207818		acprof:oso/9780198207818														10.1093/acprof:oso/9780198207818.001.0001
Civil Society and Academic Debate in Russia 1905–1914	9780198207825								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207825.001.0001/acprof-9780198207825		acprof:oso/9780198207825														10.1093/acprof:oso/9780198207825.001.0001
The Diocesan Revival in the Church of England c.1800–1870	9780198207849								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207849.001.0001/acprof-9780198207849		acprof:oso/9780198207849														10.1093/acprof:oso/9780198207849.001.0001
Madness and Society in Eighteenth-Century Scotland	9780198207870								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207870.001.0001/acprof-9780198207870		acprof:oso/9780198207870														10.1093/acprof:oso/9780198207870.001.0001
The History of Government from the Earliest Times	9780198207900								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207900.001.0001/acprof-9780198207900		acprof:oso/9780198207900														10.1093/acprof:oso/9780198207900.001.0001
Conquered England	9780198207931								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207931.001.0001/acprof-9780198207931		acprof:oso/9780198207931														10.1093/acprof:oso/9780198207931.001.0001
Gendarmes and the State in Nineteenth-Century Europe	9780198207986								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207986.001.0001/acprof-9780198207986		acprof:oso/9780198207986														10.1093/acprof:oso/9780198207986.001.0001
The Christianization of Iceland	9780198207993								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198207993.001.0001/acprof-9780198207993		acprof:oso/9780198207993														10.1093/acprof:oso/9780198207993.001.0001
The Ruhr Crisis 1923-1924	9780198208006								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208006.001.0001/acprof-9780198208006		acprof:oso/9780198208006														10.1093/acprof:oso/9780198208006.001.0001
Farm Production in England 1700-1914	9780198208044								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208044.001.0001/acprof-9780198208044		acprof:oso/9780198208044														10.1093/acprof:oso/9780198208044.001.0001
The I.R.A. and its Enemies	9780198208068								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208068.001.0001/acprof-9780198208068		acprof:oso/9780198208068														10.1093/acprof:oso/9780198208068.001.0001
Ernie O’Malley	9780198208075								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208075.001.0001/acprof-9780198208075		acprof:oso/9780198208075														10.1093/acprof:oso/9780198208075.001.0001
Thinking with Demons	9780198208082								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208082.001.0001/acprof-9780198208082		acprof:oso/9780198208082														10.1093/acprof:oso/9780198208082.001.0001
Alternative Agriculture: A History	9780198208136								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208136.001.0001/acprof-9780198208136		acprof:oso/9780198208136														10.1093/acprof:oso/9780198208136.001.0001
Medieval Marriage Sermons	9780198208143								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208143.001.0001/acprof-9780198208143		acprof:oso/9780198208143														10.1093/acprof:oso/9780198208143.001.0001
Contested Island	9780198208167								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208167.001.0001/acprof-9780198208167		acprof:oso/9780198208167														10.1093/acprof:oso/9780198208167.001.0001
Children of the French Empire	9780198208198								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208198.001.0001/acprof-9780198208198		acprof:oso/9780198208198														10.1093/acprof:oso/9780198208198.001.0001
The Quakers in English Society, 1655-1725	9780198208204								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208204.001.0001/acprof-9780198208204		acprof:oso/9780198208204														10.1093/acprof:oso/9780198208204.001.0001
Medieval Marriage	9780198208211								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208211.001.0001/acprof-9780198208211		acprof:oso/9780198208211														10.1093/acprof:oso/9780198208211.001.0001
Women in a Celtic Church	9780198208235								http://www.oxfordscholarship.com/view/10.1093/acprof:oso/9780198208235.001.0001/acprof-9780198208235		acprof:oso/9780198208235														10.1093/acprof:oso/9780198208235.001.0001
