publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name
Retraite et société	1167-4687	1961-8719							http://www.cairn.info/revue-retraite-et-societe.htm		revue-retraite-et-societe				
Revue archéologique	0035-0737	2104-3868							http://www.cairn.info/revue-archeologique.htm		revue-archeologique				
Revue Congolaise de Gestion	1729-0228								http://www.cairn.info/revue-revue-congolaise-de-gestion.htm		revue-revue-congolaise-de-gestion				
Revue d'anthropologie des connaissances	1760-5393								http://www.cairn.info/revue-anthropologie-des-connaissances.htm		revue-anthropologie-des-connaissances				
Revue d'assyriologie et d'archéologie orientale	0373-6032	2104-3817							http://www.cairn.info/revue-d-assyriologie.htm		revue-d-assyriologie				
Revue d'économie du développement	1245-4060	1782-1517							http://www.cairn.info/revue-d-economie-du-developpement.htm		revue-d-economie-du-developpement				
Revue d'économie industrielle	0154-3229	1773-0198							http://www.cairn.info/revue-d-economie-industrielle.htm		revue-d-economie-industrielle				
Revue d'économie politique	0373-2630	2105-2883							http://www.cairn.info/revue-d-economie-politique.htm		revue-d-economie-politique				
Revue d’Économie Régionale & Urbaine	0180-7307	2107-0865							http://www.cairn.info/revue-d-economie-regionale-et-urbaine.htm		revue-d-economie-regionale-et-urbaine				
Revue d'éthique et de théologie morale	1266-0078	2118-4518							http://www.cairn.info/revue-d-ethique-et-de-theologie-morale.htm		revue-d-ethique-et-de-theologie-morale				
Revue d'Histoire des Sciences Humaines	1622-468X	1963-1022							http://www.cairn.info/revue-histoire-des-sciences-humaines.htm		revue-histoire-des-sciences-humaines				
Revue d’histoire du XIX<sup>e</sup> siècle	1265-1354	1777-5329							http://www.cairn.info/revue-d-histoire-du-dix-neuvieme-siecle.htm		revue-d-histoire-du-dix-neuvieme-siecle				
Revue d'histoire littéraire de la France	0035-2411	2105-2689							http://www.cairn.info/revue-d-histoire-litteraire-de-la-france.htm		revue-d-histoire-litteraire-de-la-france				
Revue d’histoire moderne et contemporaine	0048-8003	1776-3045							http://www.cairn.info/revue-d-histoire-moderne-et-contemporaine.htm		revue-d-histoire-moderne-et-contemporaine				
Revue d'histoire des sciences	0151-4105	1969-6582							http://www.cairn.info/revue-d-histoire-des-sciences.htm		revue-d-histoire-des-sciences				
Revue de l'histoire des religions	0035-1423	2105-2573							http://www.cairn.info/revue-de-l-histoire-des-religions.htm		revue-de-l-histoire-des-religions				
Revue de l'OFCE	1265-9576	1777-5647							http://www.cairn.info/revue-de-l-ofce.htm		revue-de-l-ofce				
Revue de l’organisation responsable	1951-0187	2105-3022							http://www.cairn.info/revue-de-l-organisation-responsable.htm		revue-de-l-organisation-responsable				
Revue de la BNF	1254-7700	2118-3376							http://www.cairn.info/revue-de-la-bibliotheque-nationale-de-france.htm		revue-de-la-bibliotheque-nationale-de-france				
Revue de l’Entrepreneuriat	1766-2524	1630-7542							http://www.cairn.info/revue--de-l-entrepreneuriat.htm		revue--de-l-entrepreneuriat				
Revue de littérature comparée	0035-1466	1965-0264							http://www.cairn.info/revue-de-litterature-comparee.htm		revue-de-litterature-comparee				
Revue de métaphysique et de morale	0035-1571	2102-5177							http://www.cairn.info/revue-de-metaphysique-et-de-morale.htm		revue-de-metaphysique-et-de-morale				
Revue de philologie, de littérature et d'histoire anciennes	0035-1652	1760-8430							http://www.cairn.info/revue-de-philologie-litterature-et-histoire-anciennes.htm		revue-de-philologie-litterature-et-histoire-anciennes				
Revue de philosophie économique	1376-0971	2118-4852							http://www.cairn.info/revue-de-philosophie-economique.htm		revue-de-philosophie-economique				
Revue de psychothérapie psychanalytique de groupe	0297-1194	1776-2863							http://www.cairn.info/revue-de-psychotherapie-psychanalytique-de-groupe.htm		revue-de-psychotherapie-psychanalytique-de-groupe				
La Revue des Sciences de Gestion	1160-7742	1760-6136							http://www.cairn.info/revue-des-sciences-de-gestion.htm		revue-des-sciences-de-gestion				
Revue des sciences philosophiques et théologiques	0035-2209	2118-4445							http://www.cairn.info/revue-des-sciences-philosophiques-et-theologiques.htm		revue-des-sciences-philosophiques-et-theologiques				
Revue du MAUSS	1247-4819	1776-3053							http://www.cairn.info/revue-du-mauss.htm		revue-du-mauss				
Revue économique	0035-2764	1950-6694							http://www.cairn.info/revue-economique.htm		revue-economique				
Revue européenne des migrations internationales	0765-0752	1777-5418							http://www.cairn.info/revue-europeenne-des-migrations-internationales.htm		revue-europeenne-des-migrations-internationales				
Revue européenne des sciences sociales	0048-8046	1663-4446							http://www.cairn.info/revue-europeenne-des-sciences-sociales.htm		revue-europeenne-des-sciences-sociales				
Revue française d'administration publique	0152-7401	1965-0620							http://www.cairn.info/revue-francaise-d-administration-publique.htm		revue-francaise-d-administration-publique				
Revue française d'économie	0769-0479								http://www.cairn.info/revue-francaise-d-economie.htm		revue-francaise-d-economie				
Revue française d’études américaines	0397-7870	1776-3061							http://www.cairn.info/revue-francaise-d-etudes-americaines.htm		revue-francaise-d-etudes-americaines				
Revue Française d'Histoire des Idées Politiques	1266-7862	2119-3851							http://www.cairn.info/revue-francaise-d-histoire-des-idees-politiques.htm		revue-francaise-d-histoire-des-idees-politiques				
Revue française de droit constitutionnel	1151-2385	2105-2867							http://www.cairn.info/revue-francaise-de-droit-constitutionnel.htm		revue-francaise-de-droit-constitutionnel				
Revue française de gestion	0338-4551	1777-5663							http://www.cairn.info/revue-francaise-de-gestion.htm		revue-francaise-de-gestion				
Revue française de linguistique appliquée	1386-1204	1875-368X							http://www.cairn.info/revue-francaise-de-linguistique-appliquee.htm		revue-francaise-de-linguistique-appliquee				
Revue française de pédagogie	0556-7807	2105-2913							http://www.cairn.info/revue-francaise-de-pedagogie.htm		revue-francaise-de-pedagogie				
Revue française de psychanalyse	0035-2942	2105-2964							http://www.cairn.info/revue-francaise-de-psychanalyse.htm		revue-francaise-de-psychanalyse				
Revue française de psychosomatique	1164-4796	2105-2603							http://www.cairn.info/revue-francaise-de-psychosomatique.htm		revue-francaise-de-psychosomatique				
Revue française de science politique	0035-2950	1950-6686							http://www.cairn.info/revue-francaise-de-science-politique.htm		revue-francaise-de-science-politique				
Revue française de science politique (English)	2263-7494								http://www.cairn.info/revue-francaise-de-science-politique-english.htm		revue-francaise-de-science-politique-english				
Revue Française de Socio-Économie	1966-6608	2104-3833							http://www.cairn.info/revue-francaise-de-socio-economie.htm		revue-francaise-de-socio-economie				
Revue française de sociologie	0035-2969	1958-5691							http://www.cairn.info/revue-francaise-de-sociologie.htm		revue-francaise-de-sociologie				
Revue française de sociologie  (English)									http://www.cairn.info/revue-revue-francaise-de-sociologie-english.htm		revue-revue-francaise-de-sociologie-english				
Revue française des affaires sociales	0035-2985	2111-4358							http://www.cairn.info/revue-francaise-des-affaires-sociales.htm		revue-francaise-des-affaires-sociales				
Revue historique	0035-3264	2104-3825							http://www.cairn.info/revue-historique.htm		revue-historique				
Revue internationale d'intelligence économique	2101-647X	2102-6408							http://www.cairn.info/revue-internationale-d-intelligence-economique.htm		revue-internationale-d-intelligence-economique				
Revue internationale de droit économique	1010-8831	1782-1525							http://www.cairn.info/revue-internationale-de-droit-economique.htm		revue-internationale-de-droit-economique				
Revue internationale de droit pénal	0223-5404	1951-6312							http://www.cairn.info/revue-internationale-de-droit-penal.htm		revue-internationale-de-droit-penal				
La revue internationale de l'éducation familiale	1279-7766	1968-388X							http://www.cairn.info/revue-la-revue-internationale-de-l-education-familiale.htm		revue-la-revue-internationale-de-l-education-familiale				
Revue internationale de philosophie	0048-8143	2033-0138							http://www.cairn.info/revue-internationale-de-philosophie.htm		revue-internationale-de-philosophie				
Revue internationale de politique comparée	1370-0731	1782-1533							http://www.cairn.info/revue-internationale-de-politique-comparee.htm		revue-internationale-de-politique-comparee				
Revue internationale de psychologie sociale	0992-986X	2119-4130							http://www.cairn.info/revue-internationale-de-psychologie-sociale.htm		revue-internationale-de-psychologie-sociale				
Revue internationale de psychosociologie et de gestion des comportements organisationnels	1260-1705	2105-2662							http://www.cairn.info/revue-internationale-de-psychosociologie.htm		revue-internationale-de-psychosociologie				
Revue internationale de soins palliatifs	1664-1531								http://www.cairn.info/revue-infokara.htm		revue-infokara				
Revue Internationale des Sciences Administratives	0303-965X								http://www.cairn.info/revue-internationale-des-sciences-administratives.htm		revue-internationale-des-sciences-administratives				
Revue internationale des sciences sociales 	0304-3037	2222-4610							http://www.cairn.info/revue-internationale-des-sciences-sociales.htm		revue-internationale-des-sciences-sociales				
Revue internationale et stratégique	1287-1672	2104-3876							http://www.cairn.info/revue-internationale-et-strategique.htm		revue-internationale-et-strategique				
La revue lacanienne	1967-2055	2109-9553							http://www.cairn.info/revue-la-revue-lacanienne.htm		revue-la-revue-lacanienne				
Revue philosophique de la France et de l'étranger	0035-3833	2104-385X							http://www.cairn.info/revue-philosophique.htm		revue-philosophique				
Revue Tiers Monde	1293-8882	1963-1359							http://www.cairn.info/revue-tiers-monde.htm		revue-tiers-monde				
RIMHE	2259-2490	2260-5584							http://www.cairn.info/revue-rimhe.htm		revue-rimhe				
Rives méditerranéennes	2103-4001	2119-4696							http://www.cairn.info/revue-rives-mediterraneennes.htm		revue-rives-mediterraneennes				
Romantisme	0048-8593	1957-7958							http://www.cairn.info/revue-romantisme.htm		revue-romantisme				
Rue Descartes	1144-0821	2102-5819							http://www.cairn.info/revue-rue-descartes.htm		revue-rue-descartes				
Santé Publique	0995-3914	2104-3841							http://www.cairn.info/revue-sante-publique.htm		revue-sante-publique				
Savoirs	1763-4229	2111-4390							http://www.cairn.info/revue-savoirs.htm		revue-savoirs				
Savoirs et clinique	1634-3298	1776-2871							http://www.cairn.info/revue-savoirs-et-cliniques.htm		revue-savoirs-et-cliniques				
Sciences Eaux & Territoires	1775-3783								http://www.cairn.info/revue-sciences-eaux-et-territoires.htm		revue-sciences-eaux-et-territoires				
Sociétés	0765-3697	1782-155X							http://www.cairn.info/revue-societes.htm		revue-societes				
Sociétés contemporaines	1150-1944	1950-6899							http://www.cairn.info/revue-societes-contemporaines.htm		revue-societes-contemporaines				
Sociétés & Représentations	1262-2966	2104-404X							http://www.cairn.info/revue-societes-et-representations.htm		revue-societes-et-representations				
Le sociographe	1297-6628	2107-0636							http://www.cairn.info/revue-le-sociographe.htm		revue-le-sociographe				
Sociologie	2108-8845	2108-6915							http://www.cairn.info/revue-sociologie.htm		revue-sociologie				
Sociologies pratiques	1295-9278	2104-3787							http://www.cairn.info/revue-sociologies-pratiques.htm		revue-sociologies-pratiques				
Spirale	1278-4699	1951-6274							http://www.cairn.info/revue-spirale.htm		revue-spirale				
Staps	0247-106X	1782-1568							http://www.cairn.info/revue-staps.htm		revue-staps				
Sud/Nord	1265-2067	1776-288X							http://www.cairn.info/revue-sud-nord.htm		revue-sud-nord				
Techniques & Culture	0248-6016	1952-420X							http://www.cairn.info/revue-techniques-et-culture.htm		revue-techniques-et-culture				
Le Télémaque	1263-588X	2118-2191							http://www.cairn.info/revue-le-telemaque.htm		revue-le-telemaque				
Le Temps des médias	1764-2507	2104-3671							http://www.cairn.info/revue-le-temps-des-medias.htm		revue-le-temps-des-medias				
Terrain	0760-5668	1777-5450							http://www.cairn.info/revue-terrain.htm		revue-terrain				
Terrains & travaux	1627-9506	2104-3779							http://www.cairn.info/revue-terrains-et-travaux.htm		revue-terrains-et-travaux				
Thérapie Familiale	0250-4952								http://www.cairn.info/revue-therapie-familiale.htm		revue-therapie-familiale				
Topique	0040-9375	1965-0604							http://www.cairn.info/revue-topique.htm		revue-topique				
Tracés	1763-0061	1963-1812							http://www.cairn.info/revue-traces.htm		revue-traces				
Travail et emploi	0224-4365	1775-416X							http://www.cairn.info/revue-travail-et-emploi.htm		revue-travail-et-emploi				
Le travail humain	0041-1868	2104-3663							http://www.cairn.info/revue-le-travail-humain.htm		revue-le-travail-humain				
Travail, genre et sociétés	1294-6303	2105-2174							http://www.cairn.info/revue-travail-genre-et-societes.htm		revue-travail-genre-et-societes				
Travailler	1620-5340	2102-5150							http://www.cairn.info/revue-travailler.htm		revue-travailler				
Travaux de linguistique	0082-6049	1782-1576							http://www.cairn.info/revue-travaux-de-linguistique.htm		revue-travaux-de-linguistique				
Les Tribunes de la santé	1765-8888	2105-2182							http://www.cairn.info/revue-les-tribunes-de-la-sante.htm		revue-les-tribunes-de-la-sante				
Tumultes	1243-549X	2118-2892							http://www.cairn.info/revue-tumultes.htm		revue-tumultes				
Vie & sciences de l'entreprise	0336-142X	2118-3325							http://www.cairn.info/revue-vie-et-sciences-de-l-entreprise.htm		revue-vie-et-sciences-de-l-entreprise				
Vingtième Siècle. Revue d'histoire	0294-1759	1950-6678							http://www.cairn.info/revue-vingtieme-siecle-revue-d-histoire.htm		revue-vingtieme-siecle-revue-d-histoire				
Volume !	1634-5495	1950-568X							http://www.cairn.info/revue-volume.htm		revue-volume				
VST - Vie sociale et traitements	0396-8669	1776-2898							http://www.cairn.info/revue-vie-sociale-et-traitements.htm		revue-vie-sociale-et-traitements				
L’Année psychanalytique internationale	1661-8009								http://www.cairn.info/revue-l-annee-psychanalytique-internationale.htm		revue-l-annee-psychanalytique-internationale				
L'Autre	1626-5378								http://www.cairn.info/revue-l-autre.htm		revue-l-autre				
Les Cahiers du Centre Georges Canguilhem	1962-1086								http://www.cairn.info/revue-les-cahiers-du-centre-georges-canguilhem.htm		revue-les-cahiers-du-centre-georges-canguilhem				
Cahiers philosophiques	0241-2799								http://www.cairn.info/revue-cahiers-philosophiques.htm		revue-cahiers-philosophiques				
Carnet de notes sur les maltraitances infantiles									http://www.cairn.info/revue-carnet-de-notes-sur-les-maltraitances-infantiles.htm		revue-carnet-de-notes-sur-les-maltraitances-infantiles				
Chimères	0986-6035	2111-4412							http://www.cairn.info/revue-chimeres.htm		revue-chimeres				
Comptabilité - Contrôle - Audit	1262-2788								http://www.cairn.info/revue-comptabilite-controle-audit.htm		revue-comptabilite-controle-audit				
Contraste	1254-7689								http://www.cairn.info/revue-contraste.htm		revue-contraste				
Développements									http://www.cairn.info/revue-developpements.htm		revue-developpements				
L'Espace géographique (English Edition)									http://www.cairn.info/revue-espace-geographique-english.htm		revue-espace-geographique-english				
Esprit	0014-0759	2111-4579							http://www.cairn.info/revue-esprit.htm		revue-esprit				
Etudes économiques de l’OCDE	0304-3363	1684-3428							http://www.cairn.info/revue-etudes-economiques-de-l-ocde.htm		revue-etudes-economiques-de-l-ocde				
L'Expansion Management Review	1254-3179								http://www.cairn.info/revue-l-expansion-management-review.htm		revue-l-expansion-management-review				
Gérer et comprendre	0295-4397								http://www.cairn.info/revue-gerer-et-comprendre.htm		revue-gerer-et-comprendre				
Gestion et management public		2116-8865							http://www.cairn.info/revue-gestion-et-management-public.htm		revue-gestion-et-management-public				
Histoire de la justice	1639-4399								http://www.cairn.info/revue-histoire-de-la-justice.htm		revue-histoire-de-la-justice				
Histoire, monde et cultures religieuses	1957-5246								http://www.cairn.info/revue-histoire-monde-et-cultures-religieuses.htm		revue-histoire-monde-et-cultures-religieuses				
Hommes & Migrations	0223-3290								http://www.cairn.info/revue-hommes-et-migrations.htm		revue-hommes-et-migrations				
Idées économiques et sociales	2257-5111	2264-2749							http://www.cairn.info/revue-idees-economiques-et-sociales.htm		revue-idees-economiques-et-sociales				
L'information psychiatrique	0020-0204								http://www.cairn.info/revue-l-information-psychiatrique.htm		revue-l-information-psychiatrique				
Journal de gestion et d'économie médicales	2262-5305								http://www.cairn.info/revue-journal-de-gestion-et-d-economie-medicales.htm		revue-journal-de-gestion-et-d-economie-medicales				
Journal de la psychanalyse de l'enfant	0994-7949								http://www.cairn.info/revue-journal-de-la-psychanalyse-de-l-enfant.htm		revue-journal-de-la-psychanalyse-de-l-enfant				
Journal du droit des jeunes	2114-2068								http://www.cairn.info/revue-journal-du-droit-des-jeunes.htm		revue-journal-du-droit-des-jeunes				
Laennec	1272-520X	2262-483X							http://www.cairn.info/revue-laennec.htm		revue-laennec				
Littératures classiques	2260-8478								http://www.cairn.info/revue-litteratures-classiques.htm		revue-litteratures-classiques				
Marché et organisations	1953-6119								http://www.cairn.info/revue-marche-et-organisations.htm		revue-marche-et-organisations				
Médium	1771-3757								http://www.cairn.info/revue-medium.htm		revue-medium				
Monde(s)									http://www.cairn.info/revue-mondes.htm		revue-mondes				
Nouvelle revue d’esthétique	2264-2595								http://www.cairn.info/revue-nouvelle-revue-d-esthetique.htm		revue-nouvelle-revue-d-esthetique				
Pardès	0295-5652								http://www.cairn.info/revue-pardes.htm		revue-pardes				
Perspectives économiques de l'OCDE	0304-3274	1684-3436							http://www.cairn.info/revue-perspectives-economiques-de-l-ocde.htm		revue-perspectives-economiques-de-l-ocde				
Politique africaine	0244-7827								http://www.cairn.info/revue-politique-africaine.htm		revue-politique-africaine				
Politique américaine	1771-8848								http://www.cairn.info/revue-politique-americaine.htm		revue-politique-americaine				
Politiques et gestion de l'enseignement supérieur	1682-346X	1684-3592							http://www.cairn.info/revue-politiques-et-gestion-de-l-enseignement-superieur.htm		revue-politiques-et-gestion-de-l-enseignement-superieur				
Présence Africaine	0032-7638								http://www.cairn.info/revue-presence-africaine.htm		revue-presence-africaine				
PSN	1955-2351								http://www.cairn.info/revue-psn.htm		revue-psn				
Quaderni	0987-1381	2105-2956							http://www.cairn.info/revue-quaderni.htm		revue-quaderni				
Réalités industrielles	1148-7941								http://www.cairn.info/revue-realites-industrielles.htm		revue-realites-industrielles				
Réformes économiques	1813-2731	1813-274X							http://www.cairn.info/revue-reformes-economiques.htm		revue-reformes-economiques				
Repères, cahier de danse	2112-5147								http://www.cairn.info/revue-reperes-cahier-de-danse.htm		revue-reperes-cahier-de-danse				
Responsabilité et environnement	1268-4783								http://www.cairn.info/revue-responsabilite-et-environnement.htm		revue-responsabilite-et-environnement				
Revue de gestion des ressources humaines	1163-913X								http://www.cairn.info/revue-de-gestion-des-ressources-humaines.htm		revue-de-gestion-des-ressources-humaines				
Revue de l'OCDE sur le développement	1992-0490	1996-5753							http://www.cairn.info/revue-de-l-ocde-sur-le-developpement.htm		revue-de-l-ocde-sur-le-developpement				
Revue de neuropsychologie	2101-6739								http://www.cairn.info/revue-de-neuropsychologie.htm		revue-de-neuropsychologie				
Revue de Psychologie Analytique									http://www.cairn.info/revue-de-psychologie-analytique.htm		revue-de-psychologie-analytique				
Revue du Nord	0035-2624								http://www.cairn.info/revue-du-nord.htm		revue-du-nord				
Revue économique de l'OCDE	0255-0830	1684-3444							http://www.cairn.info/revue-economique-de-l-ocde.htm		revue-economique-de-l-ocde				
Revue interdisciplinaire d'études juridiques	0770-2310								http://www.cairn.info/revue-interdisciplinaire-d-etudes-juridiques.htm		revue-interdisciplinaire-d-etudes-juridiques				
Revue sur le droit et la politique de la concurrence	1560-7798	1684-3452							http://www.cairn.info/revue-sur-le-droit-et-la-politique-de-la-concurrence.htm		revue-sur-le-droit-et-la-politique-de-la-concurrence				
Les Sciences de l'éducation - Pour l'Ère nouvelle	0755-9593								http://www.cairn.info/revue-les-sciences-de-l-education-pour-l-ere-nouvelle.htm		revue-les-sciences-de-l-education-pour-l-ere-nouvelle				
Sciences sociales et santé	0294-0337	1777-5914							http://www.cairn.info/revue-sciences-sociales-et-sante.htm		revue-sciences-sociales-et-sante				
Sciences sociales et sport	1967-7359								http://www.cairn.info/revue-sciences-sociales-et-sport.htm		revue-sciences-sociales-et-sport				
Sociologie de l'Art	0779-1674								http://www.cairn.info/revue-sociologie-de-l-art.htm		revue-sociologie-de-l-art				
Syntaxe et sémantique	1623-6742								http://www.cairn.info/revue-syntaxe-et-semantique.htm		revue-syntaxe-et-semantique				
Transversalités	1286-9449								http://www.cairn.info/revue-transversalites.htm		revue-transversalites				
