publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Encyclopedia of Immunotoxicology	978-3-642-54595-5	978-3-642-54596-2							http://link.springer.com/10.1007/978-3-642-54596-2		10.1007/978-3-642-54596-2		fulltext		Springer Berlin Heidelberg	Monograph	2016			2	Vohr		
Encyclopedia of Inflammatory Diseases		978-3-0348-0620-6							http://link.springer.com/10.1007/978-3-0348-0620-6		10.1007/978-3-0348-0620-6		fulltext		Springer Basel	Monograph	2015				Parnham		
Encyclopedia of Intensive Care Medicine	978-3-642-00417-9	978-3-642-00418-6							http://link.springer.com/10.1007/978-3-642-00418-6		10.1007/978-3-642-00418-6		fulltext		Springer Berlin Heidelberg	Monograph	2012				Vincent		
Encyclopedia of Lakes and Reservoirs	978-1-4020-5616-1	978-1-4020-4410-6							http://link.springer.com/10.1007/978-1-4020-4410-6		10.1007/978-1-4020-4410-6		fulltext		Springer Netherlands	Monograph	2012				Bengtsson	5898	
Encyclopedia of Language and Education	978-0-387-32875-1	978-0-387-30424-3							http://link.springer.com/10.1007/978-0-387-30424-3		10.1007/978-0-387-30424-3		fulltext		Springer US	Monograph	2008				Hornberger		
Encyclopedia of Latin American Religions		978-3-319-08956-0							http://link.springer.com/10.1007/978-3-319-08956-0		10.1007/978-3-319-08956-0		fulltext		Springer International Publishing	Monograph	2016				Gooren		
Encyclopedia of Law and Economics		978-1-4614-7883-6							http://link.springer.com/10.1007/978-1-4614-7883-6		10.1007/978-1-4614-7883-6		fulltext		Springer New York	Monograph	2014				Backhaus		
Encyclopedia of Lipidomics		978-94-007-7864-1							http://link.springer.com/10.1007/978-94-007-7864-1		10.1007/978-94-007-7864-1		fulltext		Springer Netherlands	Monograph	2015				Wenk		
Encyclopedia of Lubricants and Lubrication	978-3-642-22646-5	978-3-642-22647-2							http://link.springer.com/10.1007/978-3-642-22647-2		10.1007/978-3-642-22647-2		fulltext		Springer Berlin Heidelberg	Monograph	2014				Mang		
Encyclopedia of Lunar Science		978-3-319-05546-6							http://link.springer.com/10.1007/978-3-319-05546-6		10.1007/978-3-319-05546-6		fulltext		Springer International Publishing	Monograph	2014				Cudnik		
Encyclopedia of Machine Learning	978-0-387-30768-8	978-0-387-30164-8							http://link.springer.com/10.1007/978-0-387-30164-8		10.1007/978-0-387-30164-8		fulltext		Springer US	Monograph	2010				Sammut		
Encyclopedia of Machine Learning and Data Mining		978-1-4899-7502-7							http://link.springer.com/10.1007/978-1-4899-7502-7		10.1007/978-1-4899-7502-7		fulltext		Springer US	Monograph	2014				Sammut		
Encyclopedia of Malaria		978-1-4614-8757-9							http://link.springer.com/10.1007/978-1-4614-8757-9		10.1007/978-1-4614-8757-9		fulltext		Springer New York	Monograph	2014				Hommel		
Encyclopedia of Marine Geosciences		978-94-007-6644-0							http://link.springer.com/10.1007/978-94-007-6644-0		10.1007/978-94-007-6644-0		fulltext		Springer Netherlands	Monograph	2014				Harff		
Encyclopedia of Mathematics Education	978-94-007-4977-1	978-94-007-4978-8							http://link.springer.com/10.1007/978-94-007-4978-8		10.1007/978-94-007-4978-8		fulltext		Springer Netherlands	Monograph	2014				Lerman		
Encyclopedia of Medical Anthropology	978-0-306-47754-6	978-0-387-29905-1							http://link.springer.com/10.1007/0-387-29905-X		10.1007/0-387-29905-X		fulltext		Springer US	Monograph	2004				Ember		
Encyclopedia of Medical Immunology	978-0-387-84827-3	978-0-387-84828-0							http://link.springer.com/10.1007/978-0-387-84828-0		10.1007/978-0-387-84828-0		fulltext		Springer New York	Monograph	2014				Mackay		
Encyclopedia of Medical Immunology	978-1-4614-9193-4	978-1-4614-9194-1							http://link.springer.com/10.1007/978-1-4614-9194-1		10.1007/978-1-4614-9194-1		fulltext		Springer New York	Monograph	2014				Mackay		
Encyclopedia of Medieval Philosophy	978-1-4020-9728-7	978-1-4020-9729-4							http://link.springer.com/10.1007/978-1-4020-9729-4		10.1007/978-1-4020-9729-4		fulltext		Springer Netherlands	Monograph	2011				Lagerlund		
Encyclopedia of Membranes		978-3-642-40872-4							http://link.springer.com/10.1007/978-3-642-40872-4		10.1007/978-3-642-40872-4		fulltext		Springer Berlin Heidelberg	Monograph	2015				Drioli		
Encyclopedia of Metagenomics		978-1-4614-6418-1							http://link.springer.com/10.1007/978-1-4614-6418-1		10.1007/978-1-4614-6418-1		fulltext		Springer New York	Monograph	2014				Nelson		
Encyclopedia of Metagenomics	978-1-4899-7474-7	978-1-4899-7475-4							http://link.springer.com/10.1007/978-1-4899-7475-4		10.1007/978-1-4899-7475-4		fulltext		Springer US	Monograph	2015				Highlander		
Encyclopedia of Metagenomics	978-1-4899-7477-8	978-1-4899-7478-5							http://link.springer.com/10.1007/978-1-4899-7478-5		10.1007/978-1-4899-7478-5		fulltext		Springer US	Monograph	2015				Nelson		
Encyclopedia of Metalloproteins	978-1-4614-1532-9	978-1-4614-1533-6							http://link.springer.com/10.1007/978-1-4614-1533-6		10.1007/978-1-4614-1533-6		fulltext		Springer New York	Monograph	2013				Kretsinger		
Encyclopedia of Microfluidics and Nanofluidics		978-3-642-27758-0							http://link.springer.com/10.1007/978-3-642-27758-0		10.1007/978-3-642-27758-0		fulltext		Springer US	Monograph	2013				Li		
Encyclopedia of Microfluidics and Nanofluidics	978-0-387-32468-5	978-0-387-48998-8							http://link.springer.com/10.1007/978-0-387-48998-8		10.1007/978-0-387-48998-8		fulltext		Springer US	Monograph	2008				Li		
Encyclopedia of Microfluidics and Nanofluidics	978-1-4614-5488-5	978-1-4614-5491-5							http://link.springer.com/10.1007/978-1-4614-5491-5		10.1007/978-1-4614-5491-5		fulltext		Springer New York	Monograph	2015				Li		
Encyclopedia of Migration		978-94-007-6179-7							http://link.springer.com/10.1007/978-94-007-6179-7		10.1007/978-94-007-6179-7		fulltext		Springer Netherlands	Monograph	2016				Bean		
Encyclopedia of Mineral and Energy Policy		978-3-642-40871-7							http://link.springer.com/10.1007/978-3-642-40871-7		10.1007/978-3-642-40871-7		fulltext		Springer Berlin Heidelberg	Monograph	2014				Tiess		
Encyclopedia of Modern Coral Reefs	978-90-481-2638-5	978-90-481-2639-2							http://link.springer.com/10.1007/978-90-481-2639-2		10.1007/978-90-481-2639-2		fulltext		Springer Netherlands	Monograph	2011				Hopley	5898	
Encyclopedia of Molecular Mechanisms of Disease	978-3-540-67136-7	978-3-540-29676-8							http://link.springer.com/10.1007/978-3-540-29676-8		10.1007/978-3-540-29676-8		fulltext		Springer Berlin Heidelberg	Monograph	2009				Lang		
Encyclopedia of Molecular Pharmacology	978-3-540-38916-3	978-3-540-38918-7							http://link.springer.com/10.1007/978-3-540-38918-7		10.1007/978-3-540-38918-7		fulltext		Springer Berlin Heidelberg	Monograph	2008				Offermanns		
Encyclopedia of Multimedia	978-0-387-24395-5	978-0-387-30038-2							http://link.springer.com/10.1007/0-387-30038-4		10.1007/0-387-30038-4		fulltext		Springer US	Monograph	2006				Furht		
Encyclopedia of Multimedia	978-0-387-74724-8	978-0-387-78414-4							http://link.springer.com/10.1007/978-0-387-78414-4		10.1007/978-0-387-78414-4		fulltext		Springer US	Monograph	2008				Furht		
Encyclopedia of Nanotechnology		978-94-007-6178-0							http://link.springer.com/10.1007/978-94-007-6178-0		10.1007/978-94-007-6178-0		fulltext		Springer Netherlands	Monograph	2014				Bhushan		
Encyclopedia of Nanotechnology	978-90-481-9750-7	978-90-481-9751-4							http://link.springer.com/10.1007/978-90-481-9751-4		10.1007/978-90-481-9751-4		fulltext		Springer Netherlands	Monograph	2012				Bhushan		
Encyclopedia of Natural Hazards	978-90-481-8699-0	978-1-4020-4399-4							http://link.springer.com/10.1007/978-1-4020-4399-4		10.1007/978-1-4020-4399-4		fulltext		Springer Netherlands	Monograph	2013				Bobrowsky	5898	
Encyclopedia of Neuroscience	978-3-540-23735-8	978-3-540-29678-2							http://link.springer.com/10.1007/978-3-540-29678-2		10.1007/978-3-540-29678-2		fulltext		Springer Berlin Heidelberg	Monograph	2009				Binder		
Encyclopedia of Operations Research and Management Science	978-0-7923-7827-3	978-1-4020-0611-1							http://link.springer.com/10.1007/1-4020-0611-X		10.1007/1-4020-0611-X		fulltext		Springer US	Monograph	2001						
Encyclopedia of Operations Research and Management Science	978-1-4419-1137-7	978-1-4419-1153-7							http://link.springer.com/10.1007/978-1-4419-1153-7		10.1007/978-1-4419-1153-7		fulltext		Springer US	Monograph	2013				Gass		
Encyclopedia of Optimization	978-0-387-74758-3	978-0-387-74759-0							http://link.springer.com/10.1007/978-0-387-74759-0		10.1007/978-0-387-74759-0		fulltext		Springer US	Monograph	2009			Second Edition	Floudas		
Encyclopedia of Optimization	978-0-7923-6932-5	978-0-306-48332-5							http://link.springer.com/10.1007/0-306-48332-7		10.1007/0-306-48332-7		fulltext		Springer US	Monograph	2001				Floudas		
Encyclopedia of Otolaryngology, Head and Neck Surgery	978-3-642-23498-9	978-3-642-23499-6							http://link.springer.com/10.1007/978-3-642-23499-6		10.1007/978-3-642-23499-6		fulltext		Springer Berlin Heidelberg	Monograph	2013				Kountakis		
Encyclopedia of Pain	978-3-540-43957-8	978-3-540-29805-2							http://link.springer.com/10.1007/978-3-540-29805-2		10.1007/978-3-540-29805-2		fulltext		Springer Berlin Heidelberg	Monograph	2007						
Encyclopedia of Pain	978-3-642-28752-7	978-3-642-28753-4							http://link.springer.com/10.1007/978-3-642-28753-4		10.1007/978-3-642-28753-4		fulltext		Springer Berlin Heidelberg	Monograph	2013				Gebhart		
Encyclopedia of Paleoclimatology and Ancient Environments	978-1-4020-4551-6	978-1-4020-4411-3							http://link.springer.com/10.1007/978-1-4020-4411-3		10.1007/978-1-4020-4411-3		fulltext		Springer Netherlands	Monograph	2009				Gornitz	5898	
Encyclopedia of Parallel Computing	978-0-387-09765-7	978-0-387-09766-4							http://link.springer.com/10.1007/978-0-387-09766-4		10.1007/978-0-387-09766-4		fulltext		Springer US	Monograph	2011				Padua		
Encyclopedia of Parasitology		978-3-642-27769-6							http://link.springer.com/10.1007/978-3-642-27769-6		10.1007/978-3-642-27769-6		fulltext		Springer Berlin Heidelberg	Monograph	2016				Mehlhorn		
Encyclopedia of Parasitology	978-3-540-48994-8	978-3-540-48996-2							http://link.springer.com/10.1007/978-3-540-48996-2		10.1007/978-3-540-48996-2		fulltext		Springer Berlin Heidelberg	Monograph	2008			Third Edition	Mehlhorn		
Encyclopedia of Planetary Landforms		978-1-4614-9213-9							http://link.springer.com/10.1007/978-1-4614-9213-9	Hargitai	10.1007/978-1-4614-9213-9		fulltext		Springer New York	Monograph	2014						
Encyclopedia of Planetary Landforms	978-1-4614-3133-6	978-1-4614-3134-3							http://link.springer.com/10.1007/978-1-4614-3134-3		10.1007/978-1-4614-3134-3		fulltext		Springer New York	Monograph	2015				Hargitai		
Encyclopedia of Planetary Science	978-0-412-06951-2	978-1-4020-4520-2							http://link.springer.com/10.1007/1-4020-4520-4		10.1007/1-4020-4520-4		fulltext		Springer Netherlands	Monograph	1997					5898	
Encyclopedia of Polymeric Nanomaterials		978-3-642-36199-9							http://link.springer.com/10.1007/978-3-642-36199-9		10.1007/978-3-642-36199-9		fulltext		Springer Berlin Heidelberg	Monograph	2014				Kobayashi		
Encyclopedia of Polymeric Nanomaterials	978-3-642-29647-5	978-3-642-29648-2							http://link.springer.com/10.1007/978-3-642-29648-2		10.1007/978-3-642-29648-2		fulltext		Springer Berlin Heidelberg	Monograph	2015				Kobayashi		
Encyclopedia of Primary Prevention and Health Promotion	978-1-4614-5998-9	978-1-4614-5999-6							http://link.springer.com/10.1007/978-1-4614-5999-6		10.1007/978-1-4614-5999-6		fulltext		Springer US	Monograph	2014				Gullotta		
Encyclopedia of Production and Manufacturing Management	978-0-7923-8630-8	978-1-4020-0612-8							http://link.springer.com/10.1007/1-4020-0612-8		10.1007/1-4020-0612-8		fulltext		Springer US	Monograph	2000						
Encyclopedia of Psychology and Religion		978-3-642-27771-9							http://link.springer.com/10.1007/978-3-642-27771-9		10.1007/978-3-642-27771-9		fulltext		Springer Berlin Heidelberg	Monograph	2015				Leeming		
Encyclopedia of Psychology and Religion	978-0-387-71801-9	978-0-387-71802-6							http://link.springer.com/10.1007/978-0-387-71802-6		10.1007/978-0-387-71802-6		fulltext		Springer US	Monograph	2010				Leeming		
Encyclopedia of Psychology and Religion	978-1-4614-6085-5	978-1-4614-6086-2							http://link.springer.com/10.1007/978-1-4614-6086-2		10.1007/978-1-4614-6086-2		fulltext		Springer US	Monograph	2014				Leeming		
Encyclopedia of Psychopharmacology		978-3-642-27772-6							http://link.springer.com/10.1007/978-3-642-27772-6		10.1007/978-3-642-27772-6		fulltext		Springer Berlin Heidelberg	Monograph	2010				Stolerman		
Encyclopedia of Psychopharmacology	978-3-540-68698-9	978-3-540-68706-1							http://link.springer.com/10.1007/978-3-540-68706-1		10.1007/978-3-540-68706-1		fulltext		Springer Berlin Heidelberg	Monograph	2010				Stolerman		
Encyclopedia of Psychopharmacology	978-3-642-36171-5	978-3-642-36172-2							http://link.springer.com/10.1007/978-3-642-36172-2		10.1007/978-3-642-36172-2		fulltext		Springer Berlin Heidelberg	Monograph	2015				Stolerman		
Encyclopedia of Public Health	978-1-4020-5613-0	978-1-4020-5614-7							http://link.springer.com/10.1007/978-1-4020-5614-7		10.1007/978-1-4020-5614-7		fulltext		Springer Netherlands	Monograph	2008				Kirch		
Encyclopedia of Quality of Life and Well-Being Research	978-94-007-0752-8	978-94-007-0753-5							http://link.springer.com/10.1007/978-94-007-0753-5		10.1007/978-94-007-0753-5		fulltext		Springer Netherlands	Monograph	2014				Michalos		
Encyclopedia of Radiation Oncology	978-3-540-85513-2	978-3-540-85516-3							http://link.springer.com/10.1007/978-3-540-85516-3		10.1007/978-3-540-85516-3		fulltext		Springer Berlin Heidelberg	Monograph	2013				Brady		
Encyclopedia of Remote Sensing	978-0-387-36698-2	978-0-387-36699-9							http://link.springer.com/10.1007/978-0-387-36699-9		10.1007/978-0-387-36699-9		fulltext		Springer New York	Monograph	2014				Njoku	5898	
Encyclopedia of Renaissance Philosophy		978-3-319-02848-4							http://link.springer.com/10.1007/978-3-319-02848-4		10.1007/978-3-319-02848-4		fulltext		Springer International Publishing	Monograph	2016				Sgarbi		
Encyclopedia of Science Education		978-94-007-6165-0							http://link.springer.com/10.1007/978-94-007-6165-0		10.1007/978-94-007-6165-0		fulltext		Springer Netherlands	Monograph	2021				Gunstone		
Encyclopedia of Science Education	978-94-007-2149-4	978-94-007-2150-0							http://link.springer.com/10.1007/978-94-007-2150-0		10.1007/978-94-007-2150-0		fulltext		Springer Netherlands	Monograph	2015				Gunstone		
Encyclopedia of Sciences and Religions	978-1-4020-8264-1	978-1-4020-8265-8							http://link.springer.com/10.1007/978-1-4020-8265-8		10.1007/978-1-4020-8265-8		fulltext		Springer Netherlands	Monograph	2013				Runehov		
Encyclopedia of Scientific Dating Methods		978-94-007-6326-5							http://link.springer.com/10.1007/978-94-007-6326-5		10.1007/978-94-007-6326-5		fulltext		Springer Netherlands	Monograph	2014				Rink		
Encyclopedia of Scientific Dating Methods	978-94-007-6303-6	978-94-007-6304-3							http://link.springer.com/10.1007/978-94-007-6304-3		10.1007/978-94-007-6304-3		fulltext		Springer Netherlands	Monograph	2015				Jack Rink	5898	
Encyclopedia of Sediments and Sedimentary Rocks	978-1-4020-0872-6	978-1-4020-3609-5							http://link.springer.com/10.1007/978-1-4020-3609-5		10.1007/978-1-4020-3609-5		fulltext		Springer Netherlands	Monograph	2003				Middleton	5898	
Encyclopedia of Sex and Gender	978-0-306-47770-6	978-0-387-29907-5							http://link.springer.com/10.1007/0-387-29907-6		10.1007/0-387-29907-6		fulltext		Springer US	Monograph	2004				Ember		
Encyclopedia of Signaling Molecules	978-1-4419-0460-7	978-1-4419-0461-4							http://link.springer.com/10.1007/978-1-4419-0461-4		10.1007/978-1-4419-0461-4		fulltext		Springer New York	Monograph	2012				Choi		
Encyclopedia of Snow, Ice and Glaciers	978-90-481-2641-5	978-90-481-2642-2							http://link.springer.com/10.1007/978-90-481-2642-2		10.1007/978-90-481-2642-2		fulltext		Springer Netherlands	Monograph	2011				Singh	5898	
Encyclopedia of Social Network Analysis and Mining	978-1-4614-6169-2	978-1-4614-6170-8							http://link.springer.com/10.1007/978-1-4614-6170-8		10.1007/978-1-4614-6170-8		fulltext		Springer New York	Monograph	2014				Alhajj		
Encyclopedia of Soil Science	978-1-4020-3994-2	978-1-4020-3995-9							http://link.springer.com/10.1007/978-1-4020-3995-9		10.1007/978-1-4020-3995-9		fulltext		Springer Netherlands	Monograph	2008				Chesworth	5898	
Encyclopedia of Solid Earth Geophysics	978-90-481-8701-0	978-90-481-8702-7							http://link.springer.com/10.1007/978-90-481-8702-7		10.1007/978-90-481-8702-7		fulltext		Springer Netherlands	Monograph	2011				Gupta	5898	
Encyclopedia of Sustainability Science and Technology		978-1-4939-2493-6							http://link.springer.com/10.1007/978-1-4939-2493-6		10.1007/978-1-4939-2493-6		fulltext		Springer New York	Monograph	2015				Meyers		
Encyclopedia of Sustainability Science and Technology	978-0-387-89469-0	978-1-4419-0851-3							http://link.springer.com/10.1007/978-1-4419-0851-3		10.1007/978-1-4419-0851-3		fulltext		Springer New York	Monograph	2012				Meyers		
Encyclopedia of Systems Biology	978-1-4419-9862-0	978-1-4419-9863-7							http://link.springer.com/10.1007/978-1-4419-9863-7		10.1007/978-1-4419-9863-7		fulltext		Springer New York	Monograph	2013				Dubitzky		
Encyclopedia of Systems and Control		978-1-4471-5102-9							http://link.springer.com/10.1007/978-1-4471-5102-9		10.1007/978-1-4471-5102-9		fulltext		Springer London	Monograph	2014				Baillieul		
Encyclopedia of Systems and Control	978-1-4471-5057-2	978-1-4471-5058-9							http://link.springer.com/10.1007/978-1-4471-5058-9		10.1007/978-1-4471-5058-9		fulltext		Springer London	Monograph	2015				Baillieul		
Encyclopedia of Thermal Stresses	978-94-007-2738-0	978-94-007-2739-7							http://link.springer.com/10.1007/978-94-007-2739-7		10.1007/978-94-007-2739-7		fulltext		Springer Netherlands	Monograph	2014				Hetnarski		
Encyclopedia of Tourism		978-3-319-01669-6							http://link.springer.com/10.1007/978-3-319-01669-6		10.1007/978-3-319-01669-6		fulltext		Springer International Publishing	Monograph	2014				Jafari		
Encyclopedia of Trauma Care	978-3-642-29611-6	978-3-642-29613-0							http://link.springer.com/10.1007/978-3-642-29613-0		10.1007/978-3-642-29613-0		fulltext		Springer Berlin Heidelberg	Monograph	2015				Papadakos		
Encyclopedia of Tribology	978-0-387-92896-8	978-0-387-92897-5							http://link.springer.com/10.1007/978-0-387-92897-5		10.1007/978-0-387-92897-5		fulltext		Springer US	Monograph	2013				Wang		
Encyclopedia of Women’s Health	978-0-306-48073-7	978-0-306-48113-0							http://link.springer.com/10.1007/978-0-306-48113-0	Loue	10.1007/978-0-306-48113-0		fulltext		Springer US	Monograph	2004						
Encyclopedia of World Climatology	978-1-4020-3264-6	978-1-4020-3266-0							http://link.springer.com/10.1007/1-4020-3266-8		10.1007/1-4020-3266-8		fulltext		Springer Netherlands	Monograph	2005				Oliver	5898	
Encyclopedia of the History of Psychological Theories	978-1-4419-0425-6	978-1-4419-0463-8							http://link.springer.com/10.1007/978-1-4419-0463-8		10.1007/978-1-4419-0463-8		fulltext		Springer US	Monograph	2012				Rieber		
Encyclopedia of the Sciences of Learning	978-1-4419-1427-9	978-1-4419-1428-6							http://link.springer.com/10.1007/978-1-4419-1428-6		10.1007/978-1-4419-1428-6		fulltext		Springer US	Monograph	2012				Seel		
Encyclopedia of the World's Coastal Landforms	978-1-4020-8638-0	978-1-4020-8639-7							http://link.springer.com/10.1007/978-1-4020-8639-7		10.1007/978-1-4020-8639-7		fulltext		Springer Netherlands	Monograph	2010				Bird		
Encyclopedic Dictionary of Landscape and Urban Planning	978-3-540-76455-7	978-3-540-76435-9							http://link.springer.com/10.1007/978-3-540-76435-9		10.1007/978-3-540-76435-9		fulltext		Springer Berlin Heidelberg	Monograph	2010				Evert		
Encyclopedic Dictionary of Polymers	978-0-387-31021-3	978-0-387-30160-0							http://link.springer.com/10.1007/978-0-387-30160-0		10.1007/978-0-387-30160-0		fulltext		Springer New York	Monograph	2007				Gooch		
Encyclopedic Dictionary of Polymers	978-1-4419-6246-1	978-1-4419-6247-8							http://link.springer.com/10.1007/978-1-4419-6247-8		10.1007/978-1-4419-6247-8		fulltext		Springer New York	Monograph	2011			2	Gooch		
Encyclopedic Reference of Cancer	978-3-540-66527-4	978-3-540-30683-2							http://link.springer.com/10.1007/3-540-30683-8		10.1007/3-540-30683-8		fulltext		Springer Berlin Heidelberg	Monograph	2001				Schwab		
Encyclopedic Reference of Genomics and Proteomics in Molecular Medicine	978-3-540-44244-8	978-3-540-29623-2							http://link.springer.com/10.1007/3-540-29623-9		10.1007/3-540-29623-9		fulltext		Springer Berlin Heidelberg	Monograph	2006				Ganten		
Encyclopedic Reference of Immunotoxicology	978-3-540-44172-4	978-3-540-27806-1							http://link.springer.com/10.1007/3-540-27806-0		10.1007/3-540-27806-0		fulltext		Springer Berlin Heidelberg	Monograph	2005						
Encyclopedic Reference of Molecular Pharmacology	978-3-540-42843-5	978-3-540-29832-8							http://link.springer.com/10.1007/3-540-29832-0		10.1007/3-540-29832-0		fulltext		Springer Berlin Heidelberg	Monograph	2004						
Encyclopedic Reference of Parasitology	978-3-540-66819-0	978-3-540-29834-2							http://link.springer.com/10.1007/3-540-29834-7		10.1007/3-540-29834-7		fulltext		Springer Berlin Heidelberg	Monograph	2001				Mehlhorn		
Encyclopedic Reference of Parasitology	978-3-540-66829-9	978-3-540-29835-9							http://link.springer.com/10.1007/3-540-29835-5		10.1007/3-540-29835-5		fulltext		Springer Berlin Heidelberg	Monograph	2001				Mehlhorn		
Environmental Geology	978-0-412-74050-3	978-1-4020-4494-6							http://link.springer.com/10.1007/1-4020-4494-1		10.1007/1-4020-4494-1		fulltext		Springer Netherlands	Monograph	1999					5898	
European Surgical Orthopaedics and Traumatology	978-3-642-34745-0	978-3-642-34746-7							http://link.springer.com/10.1007/978-3-642-34746-7		10.1007/978-3-642-34746-7		fulltext		Springer Berlin Heidelberg	Monograph	2014			2014	Bentley		
Evidence-Based Neuroimaging Diagnosis and Treatment	978-1-4614-3319-4	978-1-4614-3320-0							http://link.springer.com/10.1007/978-1-4614-3320-0		10.1007/978-1-4614-3320-0		fulltext		Springer New York	Monograph	2013				Medina	8865	
Evolution of Venomous Animals and Their Toxins		978-94-007-6727-0							http://link.springer.com/10.1007/978-94-007-6727-0		10.1007/978-94-007-6727-0		fulltext		Springer Netherlands	Monograph	2015				Gopalakrishnakone	13330	
Extreme Environmental Events	978-1-4419-7694-9	978-1-4419-7695-6							http://link.springer.com/10.1007/978-1-4419-7695-6		10.1007/978-1-4419-7695-6		fulltext		Springer New York	Monograph	2011				Meyers		
Extremophiles Handbook	978-4-431-53897-4	978-4-431-53898-1							http://link.springer.com/10.1007/978-4-431-53898-1		10.1007/978-4-431-53898-1		fulltext		Springer Japan	Monograph	2011				Horikoshi		
Families, Intergenerationality, and Peer Group Relations		978-981-4585-92-7							http://link.springer.com/10.1007/978-981-4585-92-7		10.1007/978-981-4585-92-7		fulltext		Springer Singapore	Monograph	2015		5		Punch	13414	
Family Medicine		978-1-4939-0779-3							http://link.springer.com/10.1007/978-1-4939-0779-3		10.1007/978-1-4939-0779-3		fulltext		Springer International Publishing	Monograph	2014				Paulman		
Forensic Pathology of Infancy and Childhood	978-1-61779-402-5	978-1-61779-403-2							http://link.springer.com/10.1007/978-1-61779-403-2		10.1007/978-1-61779-403-2		fulltext		Springer New York	Monograph	2014			2014	Collins		
Formulas of Acoustics	978-3-540-76832-6	978-3-540-76833-3							http://link.springer.com/10.1007/978-3-540-76833-3		10.1007/978-3-540-76833-3		fulltext		Springer Berlin Heidelberg	Monograph	2008			2nd Edition	Mechel		
Fungal Metabolites		978-3-319-19456-1							http://link.springer.com/10.1007/978-3-319-19456-1		10.1007/978-3-319-19456-1		fulltext		Springer International Publishing	Monograph	2016				Merillon	13872	
General Geology	978-0-442-22499-8	978-0-387-30844-9							http://link.springer.com/10.1007/0-387-30844-X		10.1007/0-387-30844-X		fulltext		Springer US	Monograph	1988					5898	
General Methods in Biomarker Research and their Applications		978-94-007-7740-8							http://link.springer.com/10.1007/978-94-007-7740-8		10.1007/978-94-007-7740-8		fulltext		Springer Netherlands	Monograph	2014				Preedy		
General Methods in Biomarker Research and their Applications	978-94-007-7695-1	978-94-007-7696-8							http://link.springer.com/10.1007/978-94-007-7696-8		10.1007/978-94-007-7696-8		fulltext		Springer Netherlands	Monograph	2015			2015	Preedy	13842	
General Surgery	978-1-84628-832-6	978-1-84628-833-3							http://link.springer.com/10.1007/978-1-84628-833-3		10.1007/978-1-84628-833-3		fulltext		Springer London	Monograph	2009				Bland		
Geographies of Global Issues: Change and Threat		978-981-4585-95-8							http://link.springer.com/10.1007/978-981-4585-95-8		10.1007/978-981-4585-95-8		fulltext		Springer Singapore	Monograph	2015		8		Ansell	13414	
Geomorphology	978-0-442-00939-7	978-3-540-31060-0							http://link.springer.com/10.1007/3-540-31060-6		10.1007/3-540-31060-6		fulltext		Springer Berlin Heidelberg	Monograph	1968					5898	
Geophysics	978-0-442-24366-1	978-0-387-30752-7							http://link.springer.com/10.1007/0-387-30752-4		10.1007/0-387-30752-4		fulltext		Springer US	Monograph	1989					5898	
Global Environmental Change	978-94-007-5783-7	978-94-007-5784-4							http://link.springer.com/10.1007/978-94-007-5784-4		10.1007/978-94-007-5784-4		fulltext		Springer Netherlands	Monograph	2014		1	2014	Freedman	8130	
Glycoscience	978-3-540-36154-1	978-3-540-30429-6							http://link.springer.com/10.1007/978-3-540-30429-6		10.1007/978-3-540-30429-6		fulltext		Springer Berlin Heidelberg	Monograph	2008				Fraser-Reid		
Glycoscience: Biology and Medicine		978-4-431-54836-2							http://link.springer.com/10.1007/978-4-431-54836-2		10.1007/978-4-431-54836-2		fulltext		Springer Japan	Monograph	2014				Endo		
Glycoscience: Biology and Medicine	978-4-431-54840-9	978-4-431-54841-6							http://link.springer.com/10.1007/978-4-431-54841-6		10.1007/978-4-431-54841-6		fulltext		Springer Japan	Monograph	2015			2015	Taniguchi		
Handbook of Academic Integrity		978-981-287-079-7							http://link.springer.com/10.1007/978-981-287-079-7		10.1007/978-981-287-079-7		fulltext		Springer Singapore	Monograph	2015				Bretag		
Handbook of Adhesion Technology	978-3-642-01168-9	978-3-642-01169-6							http://link.springer.com/10.1007/978-3-642-01169-6		10.1007/978-3-642-01169-6		fulltext		Springer Berlin Heidelberg	Monograph	2011				da Silva		
Handbook of Advanced Lighting Technology		978-3-319-00295-8							http://link.springer.com/10.1007/978-3-319-00295-8		10.1007/978-3-319-00295-8		fulltext		Springer International Publishing	Monograph	2014				Karlicek		
Handbook of Antenna Technologies		978-981-4560-75-7							http://link.springer.com/10.1007/978-981-4560-75-7		10.1007/978-981-4560-75-7		fulltext		Springer Singapore	Monograph	2014				Chen		
Handbook of Antimicrobial Resistance		978-1-4939-0667-3							http://link.springer.com/10.1007/978-1-4939-0667-3		10.1007/978-1-4939-0667-3		fulltext		Springer New York	Monograph	2014				Gotte		
Handbook of Archaeoastronomy and Ethnoastronomy	978-1-4614-6140-1	978-1-4614-6141-8							http://link.springer.com/10.1007/978-1-4614-6141-8		10.1007/978-1-4614-6141-8		fulltext		Springer New York	Monograph	2015			2015	Ruggles		
