publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
A Royal Road to Algebraic Geometry	978-3-642-19224-1	978-3-642-19225-8							http://link.springer.com/10.1007/978-3-642-19225-8	Holme	10.1007/978-3-642-19225-8		fulltext		Springer Berlin Heidelberg	Monograph	2012						
A Rumor of Empathy: Rewriting Empathy in the Context of Philosophy	978-1-349-50462-6	978-1-137-46534-4							http://link.springer.com/10.1057/9781137465344	Agosta	10.1057/9781137465344		fulltext		Palgrave Macmillan UK	Monograph	2014						
A SAS/IML Companion for Linear Models	978-1-4419-5556-2	978-1-4419-5557-9							http://link.springer.com/10.1007/978-1-4419-5557-9	Perrett	10.1007/978-1-4419-5557-9		fulltext		Springer New York	Monograph	2010					3022	
A Samuel Beckett Chronology	978-1-349-52365-8	978-0-230-50483-7							http://link.springer.com/10.1057/9780230504837	Pilling	10.1057/9780230504837		fulltext		Palgrave Macmillan UK	Monograph	2006					13924	
A Scenario Tree-Based Decomposition for Solving Multistage Stochastic Programs	978-3-8348-1409-8	978-3-8348-9829-6							http://link.springer.com/10.1007/978-3-8348-9829-6	Mahlke	10.1007/978-3-8348-9829-6		fulltext		Vieweg+Teubner	Monograph	2011						
A Scenario for Interstellar Exploration and Its Financing	978-88-470-5336-6	978-88-470-5337-3							http://link.springer.com/10.1007/978-88-470-5337-3	Bignami	10.1007/978-88-470-5337-3		fulltext		Springer Milan	Monograph	2013			2013		10058	
A School in Africa	978-1-349-54699-2	978-0-230-28811-9							http://link.springer.com/10.1057/9780230288119	Megahey	10.1057/9780230288119		fulltext		Palgrave Macmillan UK	Monograph	2005						
A Science Career Against all Odds	978-3-642-11195-2	978-3-642-11196-9							http://link.springer.com/10.1007/978-3-642-11196-9	Wunderlich	10.1007/978-3-642-11196-9		fulltext		Springer Berlin Heidelberg	Monograph	2010						
A Science of Operations	978-1-84882-554-3	978-1-84882-555-0							http://link.springer.com/10.1007/978-1-84882-555-0	Priestley	10.1007/978-1-84882-555-0		fulltext		Springer London	Monograph	2011					8442	
A Scientific Approach to Scientific Writing	978-1-4419-9787-6	978-1-4419-9788-3							http://link.springer.com/10.1007/978-1-4419-9788-3	Blackwell	10.1007/978-1-4419-9788-3		fulltext		Springer New York	Monograph	2011						
A Sea Change: The Exclusive Economic Zone and Governance Institutions for Living Marine Resources	978-1-4020-3132-8	978-1-4020-3133-5							http://link.springer.com/10.1007/1-4020-3133-5		10.1007/1-4020-3133-5		fulltext		Springer Netherlands	Monograph	2005				Ebbin		
A Search for Muon Neutrino to Electron Neutrino Oscillations in the MINOS Experiment	978-1-4419-7948-3	978-1-4419-7949-0							http://link.springer.com/10.1007/978-1-4419-7949-0	Ochoa-Ricoux	10.1007/978-1-4419-7949-0		fulltext		Springer New York	Monograph	2011					8790	
A Search for Ultra-High Energy Neutrinos and Cosmic-Rays with ANITA-2	978-3-642-30031-8	978-3-642-30032-5							http://link.springer.com/10.1007/978-3-642-30032-5	Mottram	10.1007/978-3-642-30032-5		fulltext		Springer Berlin Heidelberg	Monograph	2012			2012		8790	
A Seat on the Aisle, Please!	978-0-387-95509-4	978-0-387-36745-3							http://link.springer.com/10.1007/0-387-36745-4	Kavaler	10.1007/0-387-36745-4		fulltext		Springer New York	Monograph	2006						
A Second-Order ΣΔ ADC Using Sputtered IGZO TFTs	978-3-319-27190-3	978-3-319-27192-7							http://link.springer.com/10.1007/978-3-319-27192-7	Correia	10.1007/978-3-319-27192-7		fulltext		Springer International Publishing	Monograph	2016			1st ed. 2016		10059	
A Sequence of Problems on Semigroups	978-1-4614-0429-3	978-1-4614-0430-9							http://link.springer.com/10.1007/978-1-4614-0430-9	Neuberger	10.1007/978-1-4614-0430-9		fulltext		Springer New York	Monograph	2011					714	
A Short Course in Computational Geometry and Topology	978-3-319-05956-3	978-3-319-05957-0							http://link.springer.com/10.1007/978-3-319-05957-0	Edelsbrunner	10.1007/978-3-319-05957-0		fulltext		Springer International Publishing	Monograph	2014			2014		8884	
A Short Course in General Relativity	978-0-387-26078-5	978-0-387-27583-3							http://link.springer.com/10.1007/978-0-387-27583-3	Foster	10.1007/978-0-387-27583-3		fulltext		Springer New York	Monograph	2006			Third Edition			
A Short Course in Ordinary Differential Equations	978-3-319-11238-1	978-3-319-11239-8							http://link.springer.com/10.1007/978-3-319-11239-8	Kong	10.1007/978-3-319-11239-8		fulltext		Springer International Publishing	Monograph	2014			2014		223	
A Short Course in Quantum Information Theory	978-3-540-38994-1	978-3-540-38996-5							http://link.springer.com/10.1007/3-540-38996-2	Diósi	10.1007/3-540-38996-2		fulltext		Springer Berlin Heidelberg	Monograph	2007		713			5304	
A Short Course in Quantum Information Theory	978-3-642-16116-2	978-3-642-16117-9							http://link.springer.com/10.1007/978-3-642-16117-9	Diosi	10.1007/978-3-642-16117-9		fulltext		Springer Berlin Heidelberg	Monograph	2011		827			5304	
A Short Course on Operator Semigroups	978-0-387-31341-2	978-0-387-36619-7							http://link.springer.com/10.1007/0-387-36619-9	Engel	10.1007/0-387-36619-9		fulltext		Springer New York	Monograph	2006					223	
A Short Course on Topological Insulators	978-3-319-25605-4	978-3-319-25607-8							http://link.springer.com/10.1007/978-3-319-25607-8	Asbóth	10.1007/978-3-319-25607-8		fulltext		Springer International Publishing	Monograph	2016		919	1st ed. 2016		5304	
A Short History of Copyright	978-3-319-02074-7	978-3-319-02075-4							http://link.springer.com/10.1007/978-3-319-02075-4	Atkinson	10.1007/978-3-319-02075-4		fulltext		Springer International Publishing	Monograph	2014						
A Short History of Mathematical Population Dynamics	978-0-85729-114-1	978-0-85729-115-8							http://link.springer.com/10.1007/978-0-85729-115-8	Bacaër	10.1007/978-0-85729-115-8		fulltext		Springer London	Monograph	2011						
A Short History of the Drug Receptor Concept	978-1-349-36377-3	978-0-230-58374-0							http://link.springer.com/10.1057/9780230583740	Prüll	10.1057/9780230583740		fulltext		Palgrave Macmillan UK	Monograph	2009					14306	
A Short History of the Liberal Party	978-0-230-21044-8	978-1-137-05607-8							http://link.springer.com/10.1057/9781137056078	Cook	10.1057/9781137056078		fulltext		Palgrave Macmillan UK	Monograph	2010			Seventh Edition			
A Short Journey from Quarks to the Universe	978-3-642-20088-5	978-3-642-20089-2							http://link.springer.com/10.1007/978-3-642-20089-2	Economou	10.1007/978-3-642-20089-2		fulltext		Springer Berlin Heidelberg	Monograph	2011		1			8902	
A Shrinking Society	978-4-431-54809-6	978-4-431-54810-2							http://link.springer.com/10.1007/978-4-431-54810-2	Hara	10.1007/978-4-431-54810-2		fulltext		Springer Japan	Monograph	2015			2015		10047	
A Simple Introduction to the Mixed Finite Element Method	978-3-319-03694-6	978-3-319-03695-3							http://link.springer.com/10.1007/978-3-319-03695-3	Gatica	10.1007/978-3-319-03695-3		fulltext		Springer International Publishing	Monograph	2014			2014		10030	
A Singular Introduction to Commutative Algebra	978-3-540-73541-0	978-3-540-73542-7							http://link.springer.com/10.1007/978-3-540-73542-7	Greuel	10.1007/978-3-540-73542-7		fulltext		Springer Berlin Heidelberg	Monograph	2008						
A Social History of Student Volunteering	978-1-349-47523-0	978-1-137-36377-0							http://link.springer.com/10.1057/9781137363770	Brewis	10.1057/9781137363770		fulltext		Palgrave Macmillan US	Monograph	2014					14870	
A Social Psychology Perspective on The Israeli-Palestinian Conflict	978-3-319-24839-4	978-3-319-24841-7							http://link.springer.com/10.1007/978-3-319-24841-7		10.1007/978-3-319-24841-7		fulltext		Springer International Publishing	Monograph	2016			1st ed. 2016	Sharvit	7298	
A Social and Economic Theory of Consumption	978-1-349-31873-5	978-0-230-29533-9							http://link.springer.com/10.1057/9780230295339	Ilmonen	10.1057/9780230295339		fulltext		Palgrave Macmillan UK	Monograph	2011				Sulkunen		
A Sociolinguistic History of Early Identities in Singapore	978-1-349-43657-6	978-1-137-01234-0							http://link.springer.com/10.1057/9781137012340	Chew	10.1057/9781137012340		fulltext		Palgrave Macmillan UK	Monograph	2013						
A Sociology of Culture, Taste and Value	978-1-349-47790-6	978-1-137-37708-1							http://link.springer.com/10.1057/9781137377081	Stewart	10.1057/9781137377081		fulltext		Palgrave Macmillan UK	Monograph	2013						
A Sociology of Immigration	978-1-349-30882-8	978-0-230-24087-2							http://link.springer.com/10.1057/9780230240872	Morawska	10.1057/9780230240872		fulltext		Palgrave Macmillan UK	Monograph	2009						
A Sociology of the World Rally Championship	978-1-349-48771-4	978-1-137-40544-9							http://link.springer.com/10.1057/9781137405449	Naess	10.1057/9781137405449		fulltext		Palgrave Macmillan UK	Monograph	2014						
A Software Process Model Handbook for Incorporating People’s Capabilities	978-0-387-24432-7	978-0-387-25489-0							http://link.springer.com/10.1007/b106969	Acuña	10.1007/b106969		fulltext		Springer US	Monograph	2005						
A Software-Defined GPS and Galileo Receiver	978-0-8176-4390-4	978-0-8176-4540-3							http://link.springer.com/10.1007/978-0-8176-4540-3	Borre	10.1007/978-0-8176-4540-3		fulltext		Birkhäuser Boston	Monograph	2007					4968	
A Solar Car Primer	978-3-319-17493-8	978-3-319-17494-5							http://link.springer.com/10.1007/978-3-319-17494-5	Thacher	10.1007/978-3-319-17494-5		fulltext		Springer International Publishing	Monograph	2015			2015			
A Space of Their Own: The Archaeology of Nineteenth Century Lunatic Asylums in Britain, South Australia and Tasmania	978-0-387-73385-2	978-0-387-73386-9							http://link.springer.com/10.1007/978-0-387-73386-9	Piddock	10.1007/978-0-387-73386-9		fulltext		Springer New York	Monograph	2007					5734	
A Spectroscopic Atlas of Bright Stars	978-1-4419-0704-2	978-1-4419-0705-9							http://link.springer.com/10.1007/978-1-4419-0705-9	Martin	10.1007/978-1-4419-0705-9		fulltext		Springer New York	Monograph	2010					7814	
A Stakeholder Rationale for Risk Management	978-3-8349-0985-5	978-3-8349-9758-6							http://link.springer.com/10.1007/978-3-8349-9758-6	Gossy	10.1007/978-3-8349-9758-6		fulltext		Gabler	Monograph	2008						
A Stargazing Program for Beginners	978-3-319-22071-0	978-3-319-22072-7							http://link.springer.com/10.1007/978-3-319-22072-7	Carter	10.1007/978-3-319-22072-7		fulltext		Springer International Publishing	Monograph	2015			1st ed. 2015		7814	
A State Space Approach to Canonical Factorization with Applications	978-3-7643-8752-5	978-3-7643-8753-2							http://link.springer.com/10.1007/978-3-7643-8753-2	Bart	10.1007/978-3-7643-8753-2		fulltext		Birkhäuser Basel	Monograph	2010		200			4850	
A Strategic Fit Perspective on Family Firm Performance	978-3-8349-3356-0	978-3-8349-7167-8							http://link.springer.com/10.1007/978-3-8349-7167-8	Lindow	10.1007/978-3-8349-7167-8		fulltext		Springer Fachmedien Wiesbaden	Monograph	2013			2013			
A Strategy for Using Multicriteria Analysis in Decision-Making	978-94-007-1511-0	978-94-007-1512-7							http://link.springer.com/10.1007/978-94-007-1512-7	Munier	10.1007/978-94-007-1512-7		fulltext		Springer Netherlands	Monograph	2011						
A Structural Framework for the Pricing of Corporate Securities	978-3-540-28683-7	978-3-540-28685-1							http://link.springer.com/10.1007/3-540-28685-3	Genser	10.1007/3-540-28685-3		fulltext		Springer Berlin Heidelberg	Monograph	2006		566			300	
A Structural Perspective on Respiratory Complex I	978-94-007-4137-9	978-94-007-4138-6							http://link.springer.com/10.1007/978-94-007-4138-6		10.1007/978-94-007-4138-6		fulltext		Springer Netherlands	Monograph	2012			2012	Sazanov		
A Structural and Vibrational Investigation into Chromylazide, Acetate, Perchlorate, and Thiocyanate Compounds	978-94-007-5753-0	978-94-007-5754-7							http://link.springer.com/10.1007/978-94-007-5754-7	Brandán	10.1007/978-94-007-5754-7		fulltext		Springer Netherlands	Monograph	2013			2013		8898	
A Structural and Vibrational Study of the Chromyl Chlorosulfate, Fluorosulfate, and Nitrate Compounds	978-94-007-5762-2	978-94-007-5763-9							http://link.springer.com/10.1007/978-94-007-5763-9	Brandán	10.1007/978-94-007-5763-9		fulltext		Springer Netherlands	Monograph	2013			2013		8898	
A Student's Guide Through the Great Physics Texts	978-1-4939-1359-6	978-1-4939-1360-2							http://link.springer.com/10.1007/978-1-4939-1360-2	Kuehn	10.1007/978-1-4939-1360-2		fulltext		Springer New York	Monograph	2015			2015		8917	
A Student's Guide Through the Great Physics Texts	978-1-4939-1365-7	978-1-4939-1366-4							http://link.springer.com/10.1007/978-1-4939-1366-4	Kuehn	10.1007/978-1-4939-1366-4		fulltext		Springer New York	Monograph	2015			2015		8917	
A Student's Guide Through the Great Physics Texts	978-3-319-21815-1	978-3-319-21816-8							http://link.springer.com/10.1007/978-3-319-21816-8	Kuehn	10.1007/978-3-319-21816-8		fulltext		Springer International Publishing	Monograph	2016			1st ed. 2016		8917	
A Student's Guide Through the Great Physics Texts	978-3-319-21827-4	978-3-319-21828-1							http://link.springer.com/10.1007/978-3-319-21828-1	Kuehn	10.1007/978-3-319-21828-1		fulltext		Springer International Publishing	Monograph	2016			1st ed. 2016		8917	
A Student’s Guide to the MA TESOL	978-0-230-22431-5	978-0-230-24510-5							http://link.springer.com/10.1057/9780230245105	Bell	10.1057/9780230245105		fulltext		Palgrave Macmillan UK	Monograph	2009						
A Study into the Design of Steerable Microphone Arrays	978-981-10-1689-9	978-981-10-1691-2							http://link.springer.com/10.1007/978-981-10-1691-2	Lai	10.1007/978-981-10-1691-2		fulltext		Springer Singapore	Monograph	2017					10059	
A Study of China’s Foreign Aid	978-1-349-45878-3	978-1-137-32377-4							http://link.springer.com/10.1057/9781137323774		10.1057/9781137323774		fulltext		Palgrave Macmillan UK	Monograph	2013				Shimomura		
A Study of Inventors	978-3-8350-0650-8	978-3-8350-9492-5							http://link.springer.com/10.1007/978-3-8350-9492-5	Hoisl	10.1007/978-3-8350-9492-5		fulltext		Deutscher Universitätsverlag	Monograph	2007					12264	
A Study of Personal and Cultural Values	978-1-349-37141-9	978-0-230-61209-9							http://link.springer.com/10.1057/9780230612099	D’Andrade	10.1057/9780230612099		fulltext		Palgrave Macmillan US	Monograph	2008					14947	
A Study of the Fukushima Daiichi Nuclear Accident Process	978-4-431-55542-1	978-4-431-55543-8							http://link.springer.com/10.1007/978-4-431-55543-8	Ishikawa	10.1007/978-4-431-55543-8		fulltext		Springer Japan	Monograph	2015			1st ed. 2015			
A Study of the Isoscalar Giant Monopole Resonance	978-3-319-22206-6	978-3-319-22207-3							http://link.springer.com/10.1007/978-3-319-22207-3	Patel	10.1007/978-3-319-22207-3		fulltext		Springer International Publishing	Monograph	2016					8790	
A Study of the Movement of Spiritual Inner Awareness	978-1-349-47687-9	978-1-137-37419-6							http://link.springer.com/10.1057/9781137374196	Tumminia	10.1057/9781137374196		fulltext		Palgrave Macmillan US	Monograph	2013					14608	
A Study of the Secondary School History Curriculum in Chile from Colonial Times to the Present		978-94-6209-926-5							http://link.springer.com/10.1007/978-94-6209-926-5	Zúñiga	10.1007/978-94-6209-926-5		fulltext		SensePublishers	Monograph	2015						
A Study of the Stability of Contemporary Rural Chinese Society	978-3-642-36399-3	978-3-642-36400-6							http://link.springer.com/10.1007/978-3-642-36400-6	Ying	10.1007/978-3-642-36400-6		fulltext		Springer Berlin Heidelberg	Monograph	2013			2013			
A Study on Catalytic Conversion of Non-Food Biomass into Chemicals	978-981-10-0331-8	978-981-10-0332-5							http://link.springer.com/10.1007/978-981-10-0332-5	Yabushita	10.1007/978-981-10-0332-5		fulltext		Springer Singapore	Monograph	2016			1st ed. 2016		8790	
A Study on Radio Access Technology Selection Algorithms	978-3-642-29398-6	978-3-642-29399-3							http://link.springer.com/10.1007/978-3-642-29399-3	Wu	10.1007/978-3-642-29399-3		fulltext		Springer Berlin Heidelberg	Monograph	2012			2012		10059	
A Subtle and Mysterious Machine	978-1-4020-3377-3	978-1-4020-3378-0							http://link.springer.com/10.1007/1-4020-3378-8	Gaukroger	10.1007/1-4020-3378-8		fulltext		Springer Netherlands	Monograph	2005		18		Booth	5671	
A Successful Transformation?	978-3-7908-2039-3	978-3-7908-2040-9							http://link.springer.com/10.1007/978-3-7908-2040-9	Pavlínek	10.1007/978-3-7908-2040-9		fulltext		Physica-Verlag HD	Monograph	2008					1262	
A Summary of Scientific Method	978-94-007-1613-1	978-94-007-1614-8							http://link.springer.com/10.1007/978-94-007-1614-8	Kosso	10.1007/978-94-007-1614-8		fulltext		Springer Netherlands	Monograph	2011		1			10082	
A Superintense Laser-Plasma Interaction Theory Primer	978-94-007-6124-7	978-94-007-6125-4							http://link.springer.com/10.1007/978-94-007-6125-4	Macchi	10.1007/978-94-007-6125-4		fulltext		Springer Netherlands	Monograph	2013			2013		8902	
A Survey of Characteristic Engine Features for Technology-Sustained Pervasive Games	978-3-319-17631-4	978-3-319-17632-1							http://link.springer.com/10.1007/978-3-319-17632-1	Nevelsteen	10.1007/978-3-319-17632-1		fulltext		Springer International Publishing	Monograph	2015			2015		10028	
A Survey of Core Research in Information Systems	978-1-4614-7157-8	978-1-4614-7158-5							http://link.springer.com/10.1007/978-1-4614-7158-5	Sidorova	10.1007/978-1-4614-7158-5		fulltext		Springer New York	Monograph	2013			2013		10028	
A Survey of Data Leakage Detection and Prevention Solutions	978-1-4614-2052-1	978-1-4614-2053-8							http://link.springer.com/10.1007/978-1-4614-2053-8	Shabtai	10.1007/978-1-4614-2053-8		fulltext		Springer US	Monograph	2012			2012		10028	
A Survey of Radial Velocities in the Zodiacal Dust Cloud	978-0-387-77705-4	978-0-387-77706-1							http://link.springer.com/10.1007/978-0-387-77706-1	May	10.1007/978-0-387-77706-1		fulltext		Springer New York	Monograph	2007						
A Survey of the Almagest	978-0-387-84825-9	978-0-387-84826-6							http://link.springer.com/10.1007/978-0-387-84826-6	Pedersen	10.1007/978-0-387-84826-6		fulltext		Springer New York	Monograph	2011				Jones	4142	
A Sustainable Theatre	978-1-349-34431-4	978-1-137-12185-1							http://link.springer.com/10.1057/9781137121851	Witham	10.1057/9781137121851		fulltext		Palgrave Macmillan US	Monograph	2013					14575	
A Syncretistic Theory of Depiction	978-1-349-44249-2	978-1-137-26329-2							http://link.springer.com/10.1057/9781137263292	Voltolini	10.1057/9781137263292		fulltext		Palgrave Macmillan UK	Monograph	2015						
A Systematic Review of Key Issues in Public Health	978-3-319-13619-6	978-3-319-13620-2							http://link.springer.com/10.1007/978-3-319-13620-2		10.1007/978-3-319-13620-2		fulltext		Springer International Publishing	Monograph	2015			2015	Boccia		
A Systematic Review of Rural Development Research	978-3-319-17283-5	978-3-319-17284-2							http://link.springer.com/10.1007/978-3-319-17284-2	Evans	10.1007/978-3-319-17284-2		fulltext		Springer International Publishing	Monograph	2015			2015		10138	
A Systems Approach to Leadership	978-3-642-01193-1	978-3-642-01194-8							http://link.springer.com/10.1007/978-3-642-01194-8	Coffey	10.1007/978-3-642-01194-8		fulltext		Springer Berlin Heidelberg	Monograph	2010						
A Systems Biology Approach to Blood	978-1-4939-2094-5	978-1-4939-2095-2							http://link.springer.com/10.1007/978-1-4939-2095-2		10.1007/978-1-4939-2095-2		fulltext		Springer New York	Monograph	2014		844	2014	Corey	5584	
A Systems Biology Approach to Study Metabolic Syndrome	978-3-319-01007-6	978-3-319-01008-3							http://link.springer.com/10.1007/978-3-319-01008-3		10.1007/978-3-319-01008-3		fulltext		Springer International Publishing	Monograph	2014			2014	Orešič		
A Systems Description of Flow Through Porous Media	978-3-319-00259-0	978-3-319-00260-6							http://link.springer.com/10.1007/978-3-319-00260-6	Jansen	10.1007/978-3-319-00260-6		fulltext		Springer International Publishing	Monograph	2013			2013		8897	
A Systems Theoretic Approach to Systems and Synthetic Biology I: Models and System Characterizations	978-94-017-9040-6	978-94-017-9041-3							http://link.springer.com/10.1007/978-94-017-9041-3		10.1007/978-94-017-9041-3		fulltext		Springer Netherlands	Monograph	2014			2014	Kulkarni		
A Systems Theoretic Approach to Systems and Synthetic Biology II: Analysis and Design of Cellular Systems	978-94-017-9046-8	978-94-017-9047-5							http://link.springer.com/10.1007/978-94-017-9047-5		10.1007/978-94-017-9047-5		fulltext		Springer Netherlands	Monograph	2014			2014	Kulkarni		
A Tale of Two Fractals	978-0-8176-8381-8	978-0-8176-8382-5							http://link.springer.com/10.1007/978-0-8176-8382-5	Kirillov	10.1007/978-0-8176-8382-5		fulltext		Springer New York	Monograph	2013			2013			
A Taste of Topology	978-0-387-25790-7	978-0-387-28387-6							http://link.springer.com/10.1007/0-387-28387-0	Runde	10.1007/0-387-28387-0		fulltext		Springer New York	Monograph	2005				Axler	223	
A Tester’s Guide to .NET Programming	978-1-59059-600-5	978-1-4302-0116-8							http://link.springer.com/10.1007/978-1-4302-0116-8	Root	10.1007/978-1-4302-0116-8		fulltext		Apress	Monograph	2006						
A Textbook of Graph Theory	978-1-4614-4528-9	978-1-4614-4529-6							http://link.springer.com/10.1007/978-1-4614-4529-6	Balakrishnan	10.1007/978-1-4614-4529-6		fulltext		Springer New York	Monograph	2012			2nd ed. 2012		223	
A Textbook on Ordinary Differential Equations	978-3-319-02128-7	978-3-319-02129-4							http://link.springer.com/10.1007/978-3-319-02129-4	Ahmad	10.1007/978-3-319-02129-4		fulltext		Springer International Publishing	Monograph	2014		73			4467	
A Textbook on Ordinary Differential Equations	978-3-319-16407-6	978-3-319-16408-3							http://link.springer.com/10.1007/978-3-319-16408-3	Ahmad	10.1007/978-3-319-16408-3		fulltext		Springer International Publishing	Monograph	2015		88	Second Edition		4467	
A Theological Account of Nat Turner	978-1-349-45923-0	978-1-137-32296-8							http://link.springer.com/10.1057/9781137322968	Lampley	10.1057/9781137322968		fulltext		Palgrave Macmillan US	Monograph	2013					14792	
A Theoretical Study of Pd-Catalyzed C-C Cross-Coupling Reactions	978-3-319-01489-0	978-3-319-01490-6							http://link.springer.com/10.1007/978-3-319-01490-6	Melchor	10.1007/978-3-319-01490-6		fulltext		Springer International Publishing	Monograph	2013			2013		8790	
A Theory of Branched Minimal Surfaces	978-3-642-25619-6	978-3-642-25620-2							http://link.springer.com/10.1007/978-3-642-25620-2	Tromba	10.1007/978-3-642-25620-2		fulltext		Springer Berlin Heidelberg	Monograph	2012					3733	
A Theory of Causation in the Social and Biological Sciences	978-1-349-44799-2	978-1-137-28104-3							http://link.springer.com/10.1057/9781137281043	Reutlinger	10.1057/9781137281043		fulltext		Palgrave Macmillan UK	Monograph	2013						
A Theory of Contestation	978-3-642-55234-2	978-3-642-55235-9							http://link.springer.com/10.1007/978-3-642-55235-9	Wiener	10.1007/978-3-642-55235-9		fulltext		Springer Berlin Heidelberg	Monograph	2014			2014		8871	
A Theory of Distributed Objects	978-3-540-20866-2	978-3-540-27245-8							http://link.springer.com/10.1007/b138812	Caromel	10.1007/b138812		fulltext		Springer Berlin Heidelberg	Monograph	2005						
A Theory of Epistemic Justification	978-1-4020-9566-5	978-1-4020-9567-2							http://link.springer.com/10.1007/978-1-4020-9567-2	Leplin	10.1007/978-1-4020-9567-2		fulltext		Springer Netherlands	Monograph	2009		112			6459	
A Theory of Freedom	978-1-349-44203-4	978-1-137-29502-6							http://link.springer.com/10.1057/9781137295026	Welch	10.1057/9781137295026		fulltext		Palgrave Macmillan US	Monograph	2012					14794	
A Theory of Marketing	978-3-8350-0304-0	978-3-8350-9131-3							http://link.springer.com/10.1007/978-3-8350-9131-3	Lüdicke	10.1007/978-3-8350-9131-3		fulltext		DUV	Monograph	2006						
A Theory of Philosophical Fallacies	978-3-319-20782-7	978-3-319-20783-4							http://link.springer.com/10.1007/978-3-319-20783-4	Nelson	10.1007/978-3-319-20783-4		fulltext		Springer International Publishing	Monograph	2016		26	1st ed. 2016		5642	
A Theory of Security Strategy for Our Time	978-1-349-38459-4	978-0-230-10604-8							http://link.springer.com/10.1057/9780230106048	Tang	10.1057/9780230106048		fulltext		Palgrave Macmillan US	Monograph	2010						
A Theory of Shape Identification	978-3-540-68480-0	978-3-540-68481-7							http://link.springer.com/10.1007/978-3-540-68481-7	Cao	10.1007/978-3-540-68481-7		fulltext		Springer Berlin Heidelberg	Monograph	2008		1948			304	
A Theory of Sustainable Sociocultural and Economic Development	978-1-349-88759-0	978-1-137-57952-2							http://link.springer.com/10.1007/978-1-137-57952-2	Rabie	10.1007/978-1-137-57952-2		fulltext		Palgrave Macmillan US	Monograph	2016						
A Theory of Truces	978-1-349-55273-3	978-1-137-38595-6							http://link.springer.com/10.1057/9781137385956	Eisikovits	10.1057/9781137385956		fulltext		Palgrave Macmillan UK	Monograph	2015					14631	
A Theory of the Absolute	978-1-349-48973-2	978-1-137-41282-9							http://link.springer.com/10.1057/9781137412829	Göcke	10.1057/9781137412829		fulltext		Palgrave Macmillan UK	Monograph	2014					14700	
A Theory of the Producer-Consumer Household	978-1-349-33689-0	978-0-230-34668-0							http://link.springer.com/10.1057/9780230346680	Maruyama	10.1057/9780230346680		fulltext		Palgrave Macmillan UK	Monograph	2011						
A Therapeutic Approach to Teaching Poetry	978-1-349-34298-3	978-1-137-10203-4							http://link.springer.com/10.1057/9781137102034	Williams	10.1057/9781137102034		fulltext		Palgrave Macmillan US	Monograph	2012					14964	
A Thermochemical Heat Storage System for Households	978-3-319-41227-6	978-3-319-41228-3							http://link.springer.com/10.1007/978-3-319-41228-3	Fopah Lele	10.1007/978-3-319-41228-3		fulltext		Springer International Publishing	Monograph	2016					8790	
A Thorn in Transatlantic Relations	978-1-349-46557-6	978-1-137-34327-7							http://link.springer.com/10.1057/9781137343277	Hampton	10.1057/9781137343277		fulltext		Palgrave Macmillan US	Monograph	2013					15022	
A Time Series Approach to Option Pricing	978-3-662-45036-9	978-3-662-45037-6							http://link.springer.com/10.1007/978-3-662-45037-6	Chorro	10.1007/978-3-662-45037-6		fulltext		Springer Berlin Heidelberg	Monograph	2015			2015			
A Time for Choosing	978-1-137-48256-3	978-1-137-48257-0							http://link.springer.com/10.1007/978-1-137-48257-0		10.1007/978-1-137-48257-0		fulltext		Palgrave Macmillan UK	Monograph	2015				Kwarteng		
A Time for Metabolism and Hormones	978-3-319-27068-5	978-3-319-27069-2							http://link.springer.com/10.1007/978-3-319-27069-2		10.1007/978-3-319-27069-2		fulltext		Springer International Publishing	Monograph	2016				Sassone-Corsi	5241	
A Tiny Handbook of R	978-3-642-17979-2	978-3-642-17980-8							http://link.springer.com/10.1007/978-3-642-17980-8	Allerhand	10.1007/978-3-642-17980-8		fulltext		Springer Berlin Heidelberg	Monograph	2011					8921	
A Tissue Regeneration Approach to Bone and Cartilage Repair	978-3-319-13265-5	978-3-319-13266-2							http://link.springer.com/10.1007/978-3-319-13266-2		10.1007/978-3-319-13266-2		fulltext		Springer International Publishing	Monograph	2015			2015	Zreiqat	1161	
A Topological Aperitif	978-1-84800-912-7	978-1-84800-913-4							http://link.springer.com/10.1007/978-1-84800-913-4	Jordan	10.1007/978-1-84800-913-4		fulltext		Springer London	Monograph	2009						
A Topological Introduction to Nonlinear Analysis	978-3-319-11793-5	978-3-319-11794-2							http://link.springer.com/10.1007/978-3-319-11794-2	Brown	10.1007/978-3-319-11794-2		fulltext		Springer International Publishing	Monograph	2014			3rd ed. 2014			
A Topological Picturebook	978-0-387-34542-0	978-0-387-68120-7							http://link.springer.com/10.1007/978-0-387-68120-7	Francis	10.1007/978-0-387-68120-7		fulltext		Springer New York	Monograph	2007						
A Toxicologist's Guide to Clinical Pathology in Animals	978-3-319-15852-5	978-3-319-15853-2							http://link.springer.com/10.1007/978-3-319-15853-2	Whalan	10.1007/978-3-319-15853-2		fulltext		Springer International Publishing	Monograph	2015			2015			
A Trading Desk’s View of Market Quality	978-1-4020-7510-0	978-0-387-23114-3							http://link.springer.com/10.1007/b100277		10.1007/b100277		fulltext		Springer US	Monograph	2005				Schwartz	7133	
