publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Engineering and Analyzing Multicellular Systems	978-1-4939-0553-9	978-1-4939-0554-6							http://link.springer.com/10.1007/978-1-4939-0554-6		10.1007/978-1-4939-0554-6		fulltext		Springer New York	Monograph	2014		1151	2014	Sun	7651	
Englisch für Maschinenbauer	978-3-8348-0131-9	978-3-8248-9415-4							http://link.springer.com/10.1007/978-3-8248-9415-4	Jayendran	10.1007/978-3-8248-9415-4		fulltext		Vieweg	Monograph	2007			6., erweiterte Auflage			
Enhancer RNAs	978-1-4939-4033-2	978-1-4939-4035-6							http://link.springer.com/10.1007/978-1-4939-4035-6		10.1007/978-1-4939-4035-6		fulltext		Springer New York	Monograph	2017		1468		Ørom	7651	
Environmental Genomics	978-1-58829-777-8	978-1-59745-548-0							http://link.springer.com/10.1007/978-1-59745-548-0		10.1007/978-1-59745-548-0		fulltext		Humana Press	Monograph	2008		410		Martin	7651	
Environmental Microbiology	978-1-62703-711-2	978-1-62703-712-9							http://link.springer.com/10.1007/978-1-62703-712-9		10.1007/978-1-62703-712-9		fulltext		Humana Press	Monograph	2014		1096	2nd ed. 2014	Paulsen	7651	
Environmental Responses in Plants	978-1-4939-3354-9	978-1-4939-3356-3							http://link.springer.com/10.1007/978-1-4939-3356-3		10.1007/978-1-4939-3356-3		fulltext		Springer New York	Monograph	2016		1398	1st ed. 2016	Duque	7651	
Enzyklopädie Philosophie und Wissenschaftstheorie	978-3-476-01372-9	978-3-476-00020-0							http://link.springer.com/10.1007/978-3-476-00020-0	Gabriel	10.1007/978-3-476-00020-0		fulltext		J.B. Metzler	Monograph	2005			2., neubearbeitete und wesentlich ergänzte Auflage	Mittelstraß		
Enzyklopädie Philosophie und Wissenschaftstheorie	978-3-476-02101-4	978-3-476-00134-4							http://link.springer.com/10.1007/978-3-476-00134-4		10.1007/978-3-476-00134-4		fulltext		J.B. Metzler	Monograph	2005			2., neubearbeitete und wesentlich ergänzte Auflage	Mittelstraß		
Enzyklopädie Philosophie und Wissenschaftstheorie	978-3-476-02102-1	978-3-476-00135-1							http://link.springer.com/10.1007/978-3-476-00135-1		10.1007/978-3-476-00135-1		fulltext		J.B. Metzler	Monograph	2008			2., neubearbeitete und wesentlich ergänzte Auflage	Mittelstraß		
Enzyklopädie Philosophie und Wissenschaftstheorie	978-3-476-02103-8	978-3-476-00136-8							http://link.springer.com/10.1007/978-3-476-00136-8		10.1007/978-3-476-00136-8		fulltext		J.B. Metzler	Monograph	2010			2., neubearbeitete und wesentlich ergänzte Auflage	Mittelstraß		
Enzyklopädie Philosophie und Wissenschaftstheorie	978-3-476-02104-5	978-3-476-00140-5							http://link.springer.com/10.1007/978-3-476-00140-5		10.1007/978-3-476-00140-5		fulltext		J.B. Metzler	Monograph	2013			2., neubearbeitete und wesentlich ergänzte Auflage	Mittelstraß		
Enzyklopädie Philosophie und Wissenschaftstheorie	978-3-476-02105-2	978-3-476-00141-2							http://link.springer.com/10.1007/978-3-476-00141-2		10.1007/978-3-476-00141-2		fulltext		J.B. Metzler	Monograph	2016			2., neubearbeitete und wesentlich ergänzte Auflage	Mittelstraß		
Enzyklopädie der Neuzeit	978-3-476-01992-9	978-3-476-00048-4							http://link.springer.com/10.1007/978-3-476-00048-4		10.1007/978-3-476-00048-4		fulltext		J.B. Metzler	Monograph	2005				Jaeger		
Enzyklopädie der Neuzeit	978-3-476-01993-6	978-3-476-00049-1							http://link.springer.com/10.1007/978-3-476-00049-1		10.1007/978-3-476-00049-1		fulltext		J.B. Metzler	Monograph	2006				Jaeger		
Enzyklopädie der Neuzeit	978-3-476-01995-0	978-3-476-00053-8							http://link.springer.com/10.1007/978-3-476-00053-8		10.1007/978-3-476-00053-8		fulltext		J.B. Metzler	Monograph	2007				Jaeger		
Enzyklopädie der Neuzeit	978-3-476-01997-4	978-3-476-00055-2							http://link.springer.com/10.1007/978-3-476-00055-2		10.1007/978-3-476-00055-2		fulltext		J.B. Metzler	Monograph	2008				Jaeger		
Enzyklopädie der Neuzeit	978-3-476-01998-1	978-3-476-00056-9							http://link.springer.com/10.1007/978-3-476-00056-9		10.1007/978-3-476-00056-9		fulltext		J.B. Metzler	Monograph	2008				Jaeger		
Enzyklopädie der Neuzeit	978-3-476-01999-8	978-3-476-00057-6							http://link.springer.com/10.1007/978-3-476-00057-6		10.1007/978-3-476-00057-6		fulltext		J.B. Metzler	Monograph	2009				Jaeger		
Enzyklopädie der Neuzeit	978-3-476-02000-0	978-3-476-00059-0							http://link.springer.com/10.1007/978-3-476-00059-0		10.1007/978-3-476-00059-0		fulltext		J.B. Metzler	Monograph	2009				Jaeger		
Enzyklopädie der Neuzeit	978-3-476-02001-7	978-3-476-00060-6							http://link.springer.com/10.1007/978-3-476-00060-6		10.1007/978-3-476-00060-6		fulltext		J.B. Metzler	Monograph	2010				Jaeger		
Enzyklopädie der Neuzeit	978-3-476-02002-4	978-3-476-00061-3							http://link.springer.com/10.1007/978-3-476-00061-3		10.1007/978-3-476-00061-3		fulltext		J.B. Metzler	Monograph	2010				Jaeger	15274	
Enzyklopädie der Neuzeit	978-3-476-02003-1	978-3-476-00062-0							http://link.springer.com/10.1007/978-3-476-00062-0		10.1007/978-3-476-00062-0		fulltext		J.B. Metzler	Monograph	2011				Jaeger	15274	
Enzyklopädie der Neuzeit	978-3-476-02004-8	978-3-476-00063-7							http://link.springer.com/10.1007/978-3-476-00063-7		10.1007/978-3-476-00063-7		fulltext		J.B. Metzler	Monograph	2011				Jaeger		
Enzyklopädie der Neuzeit	978-3-476-02005-5	978-3-476-00067-5							http://link.springer.com/10.1007/978-3-476-00067-5		10.1007/978-3-476-00067-5		fulltext		J.B. Metzler	Monograph	2012				Jaeger	15274	
Enzyklopädie der Neuzeit	978-3-476-02006-2	978-3-476-00069-9							http://link.springer.com/10.1007/978-3-476-00069-9		10.1007/978-3-476-00069-9		fulltext		J.B. Metzler	Monograph	2012				Jaeger	15274	
Enzyklopädie jüdischer Geschichte und Kultur	978-3-476-02501-2	978-3-476-01207-4							http://link.springer.com/10.1007/978-3-476-01207-4		10.1007/978-3-476-01207-4		fulltext		J.B. Metzler	Monograph	2011				Diner		
Enzyklopädie jüdischer Geschichte und Kultur	978-3-476-02502-9	978-3-476-01217-3							http://link.springer.com/10.1007/978-3-476-01217-3		10.1007/978-3-476-01217-3		fulltext		J.B. Metzler	Monograph	2012				Diner		
Enzyklopädie jüdischer Geschichte und Kultur	978-3-476-02503-6	978-3-476-01218-0							http://link.springer.com/10.1007/978-3-476-01218-0		10.1007/978-3-476-01218-0		fulltext		J.B. Metzler	Monograph	2012				Diner		
Enzyklopädie jüdischer Geschichte und Kultur	978-3-476-02504-3	978-3-476-01219-7							http://link.springer.com/10.1007/978-3-476-01219-7		10.1007/978-3-476-01219-7		fulltext		J.B. Metzler	Monograph	2013				Diner		
Enzyklopädie jüdischer Geschichte und Kultur	978-3-476-02505-0	978-3-476-01220-3							http://link.springer.com/10.1007/978-3-476-01220-3		10.1007/978-3-476-01220-3		fulltext		J.B. Metzler	Monograph	2014				Diner		
Enzyklopädie jüdischer Geschichte und Kultur	978-3-476-02506-7	978-3-476-01221-0							http://link.springer.com/10.1007/978-3-476-01221-0		10.1007/978-3-476-01221-0		fulltext		J.B. Metzler	Monograph	2015				Diner		
Enzyme Engineering	978-1-62703-292-6	978-1-62703-293-3							http://link.springer.com/10.1007/978-1-62703-293-3		10.1007/978-1-62703-293-3		fulltext		Humana Press	Monograph	2013		978	2013	Samuelson	7651	
Enzyme Kinetics in Drug Metabolism	978-1-62703-757-0	978-1-62703-758-7							http://link.springer.com/10.1007/978-1-62703-758-7		10.1007/978-1-62703-758-7		fulltext		Humana Press	Monograph	2014		1113	2014	Nagar	7651	
Enzyme Stabilization and Immobilization	978-1-4939-6497-0	978-1-4939-6499-4							http://link.springer.com/10.1007/978-1-4939-6499-4		10.1007/978-1-4939-6499-4		fulltext		Springer New York	Monograph	2017		1504	2nd ed. 2017	Minteer	7651	
Enzyme Stabilization and Immobilization	978-1-60761-894-2	978-1-60761-895-9							http://link.springer.com/10.1007/978-1-60761-895-9		10.1007/978-1-60761-895-9		fulltext		Humana Press	Monograph	2011		679		Minteer	7651	
Eosinophils	978-1-4939-1015-1	978-1-4939-1016-8							http://link.springer.com/10.1007/978-1-4939-1016-8		10.1007/978-1-4939-1016-8		fulltext		Springer New York	Monograph	2014		1178	2014	Walsh	7651	
Epiblast Stem Cells	978-1-62703-627-6	978-1-62703-628-3							http://link.springer.com/10.1007/978-1-62703-628-3		10.1007/978-1-62703-628-3		fulltext		Humana Press	Monograph	2013		1074	2013	Alberio	7651	
Epidermal Cells	978-1-4939-1223-0	978-1-4939-1224-7							http://link.springer.com/10.1007/978-1-4939-1224-7		10.1007/978-1-4939-1224-7		fulltext		Springer New York	Monograph	2014		1195	3rd ed. 2014	Turksen	7651	
Epidermal Cells	978-1-58829-267-4	978-1-59259-830-4							http://link.springer.com/10.1385/1592598307		10.1385/1592598307		fulltext		Humana Press	Monograph	2005		289		Turksen	7651	
Epidermal Cells	978-1-60761-379-4	978-1-60761-380-0							http://link.springer.com/10.1007/978-1-60761-380-0		10.1007/978-1-60761-380-0		fulltext		Humana Press	Monograph	2010		585		Turksen	7651	
Epidermal Growth Factor	978-1-58829-421-0	978-1-59745-012-6							http://link.springer.com/10.1385/159745012X		10.1385/159745012X		fulltext		Humana Press	Monograph	2006		327		Patel	7651	
Epigenetic Methods in Neuroscience Research	978-1-4939-2753-1	978-1-4939-2754-8							http://link.springer.com/10.1007/978-1-4939-2754-8		10.1007/978-1-4939-2754-8		fulltext		Springer New York	Monograph	2016		105	1st ed. 2016	Karpova	7657	
Epigenetics Protocols	978-1-61779-315-8	978-1-61779-316-5							http://link.springer.com/10.1007/978-1-61779-316-5		10.1007/978-1-61779-316-5		fulltext		Humana Press	Monograph	2011		791	2	Tollefsbol	7651	
Epigenetics and Gene Expression in Cancer, Inflammatory and Immune Diseases	978-1-4939-6741-4	978-1-4939-6743-8							http://link.springer.com/10.1007/978-1-4939-6743-8		10.1007/978-1-4939-6743-8		fulltext		Springer New York	Monograph	2017				Stefanska	7653	
Epistasis	978-1-4939-2154-6	978-1-4939-2155-3							http://link.springer.com/10.1007/978-1-4939-2155-3		10.1007/978-1-4939-2155-3		fulltext		Springer New York	Monograph	2015		1253	2015	Moore	7651	
Epithelial Cell Culture Protocols	978-1-62703-124-0	978-1-62703-125-7							http://link.springer.com/10.1007/978-1-62703-125-7		10.1007/978-1-62703-125-7		fulltext		Humana Press	Monograph	2013		945	2nd ed. 2013	Randell	7651	
Epitope Mapping Protocols	978-1-934115-17-6	978-1-59745-450-6							http://link.springer.com/10.1007/978-1-59745-450-6		10.1007/978-1-59745-450-6		fulltext		Humana Press	Monograph	2009		524		Schutkowski	7651	
Epstein Barr Virus	978-1-4939-6653-0	978-1-4939-6655-4							http://link.springer.com/10.1007/978-1-4939-6655-4		10.1007/978-1-4939-6655-4		fulltext		Springer New York	Monograph	2017		1532		Minarovits	7651	
ErbB Receptor Signaling	978-1-4939-7218-0	978-1-4939-7219-7							http://link.springer.com/10.1007/978-1-4939-7219-7		10.1007/978-1-4939-7219-7		fulltext		Springer New York	Monograph	2017		1652		Wang	7651	
Erfolgreiches Projektmanagement	978-3-658-08583-4	978-3-658-08584-1							http://link.springer.com/10.1007/978-3-658-08584-1	Prudix	10.1007/978-3-658-08584-1		fulltext		Springer Fachmedien Wiesbaden	Monograph	2016						
Erfolgsfaktoren der Kanzleinachfolge	978-3-8349-1406-4	978-3-8349-8514-9							http://link.springer.com/10.1007/978-3-8349-8514-9	Berning	10.1007/978-3-8349-8514-9		fulltext		Gabler	Monograph	2010						
Erfolgsrezept Konvergenz – gemeinsam innovativ	978-3-658-17057-8	978-3-658-17058-5							http://link.springer.com/10.1007/978-3-658-17058-5	Velez	10.1007/978-3-658-17058-5		fulltext		Springer Fachmedien Wiesbaden	Monograph	2017						
Essential Concepts in Toxicogenomics	978-1-58829-638-2	978-1-60327-048-9							http://link.springer.com/10.1007/978-1-60327-048-9		10.1007/978-1-60327-048-9		fulltext		Humana Press	Monograph	2008		460		Mendrick	7651	
Essentials of Clinical Research	978-1-4020-8485-0	978-1-4020-8486-7							http://link.springer.com/10.1007/978-1-4020-8486-7		10.1007/978-1-4020-8486-7		fulltext		Springer Netherlands	Monograph	2008				Glasser		
Estrogen Receptors	978-1-4939-3126-2	978-1-4939-3127-9							http://link.springer.com/10.1007/978-1-4939-3127-9		10.1007/978-1-4939-3127-9		fulltext		Springer New York	Monograph	2016		1366		Eyster	7651	
Ethical Intuitionism	978-1-349-73956-1	978-0-230-50317-5							http://link.springer.com/10.1007/978-0-230-50317-5	Huemer	10.1007/978-0-230-50317-5		fulltext		Palgrave Macmillan UK	Monograph	2005						
Ethical Policy and Principles in Tissue Banking	978-3-319-31672-7	978-3-319-31673-4							http://link.springer.com/10.1007/978-3-319-31673-4	Morales Pedraza	10.1007/978-3-319-31673-4		fulltext		Springer International Publishing	Monograph	2016						
Ethylene Signaling	978-1-4939-6852-7	978-1-4939-6854-1							http://link.springer.com/10.1007/978-1-4939-6854-1		10.1007/978-1-4939-6854-1		fulltext		Springer New York	Monograph	2017		1573		Binder	7651	
Eukaryotic Transcriptional and Post-Transcriptional Gene Expression Regulation	978-1-4939-6516-8	978-1-4939-6518-2							http://link.springer.com/10.1007/978-1-4939-6518-2		10.1007/978-1-4939-6518-2		fulltext		Springer New York	Monograph	2017		1507		Wajapeyee	7651	
Europe’s Infrastructure Transition	978-0-230-30800-8	978-1-137-31891-6							http://link.springer.com/10.1007/978-1-137-31891-6	Högselius	10.1007/978-1-137-31891-6		fulltext		Palgrave Macmillan UK	Monograph	2015					14816	
Evolutionary Genomics	978-1-61779-581-7	978-1-61779-582-4							http://link.springer.com/10.1007/978-1-61779-582-4		10.1007/978-1-61779-582-4		fulltext		Humana Press	Monograph	2012		855	2012	Anisimova	7651	
Evolutionary Genomics	978-1-61779-584-8	978-1-61779-585-5							http://link.springer.com/10.1007/978-1-61779-585-5		10.1007/978-1-61779-585-5		fulltext		Humana Press	Monograph	2012		856	2012	Anisimova	7651	
Evolvodynamics - The Mathematical Theory of Economic Evolution	978-3-642-34055-0	978-3-642-34056-7							http://link.springer.com/10.1007/978-3-642-34056-7	Wallast	10.1007/978-3-642-34056-7		fulltext		Springer Berlin Heidelberg	Monograph	2013		665	2013		300	
Exocytosis Methods	978-1-62703-675-7	978-1-62703-676-4							http://link.springer.com/10.1007/978-1-62703-676-4		10.1007/978-1-62703-676-4		fulltext		Humana Press	Monograph	2014		83	2014	Thorn	7657	
Exocytosis and Endocytosis	978-1-4939-0943-8	978-1-4939-0944-5							http://link.springer.com/10.1007/978-1-4939-0944-5		10.1007/978-1-4939-0944-5		fulltext		Springer New York	Monograph	2014		1174	2nd ed. 2014	Ivanov	7651	
Exocytosis and Endocytosis	978-1-58829-865-2	978-1-59745-178-9							http://link.springer.com/10.1007/978-1-59745-178-9		10.1007/978-1-59745-178-9		fulltext		Humana Press	Monograph	2008		440		Ivanov	7651	
Exon Skipping	978-1-61779-766-8	978-1-61779-767-5							http://link.springer.com/10.1007/978-1-61779-767-5		10.1007/978-1-61779-767-5		fulltext		Humana Press	Monograph	2012		867	2012	Aartsma-Rus	7651	
Exosomes and Microvesicles	978-1-4939-6726-1	978-1-4939-6728-5							http://link.springer.com/10.1007/978-1-4939-6728-5		10.1007/978-1-4939-6728-5		fulltext		Springer New York	Monograph	2017		1545		Hill	7651	
Experimental Neurosurgery in Animal Models	978-1-4939-3728-8	978-1-4939-3730-1							http://link.springer.com/10.1007/978-1-4939-3730-1		10.1007/978-1-4939-3730-1		fulltext		Springer New York	Monograph	2016		116		Janowski	7657	
Expressed Sequence Tags (ESTs)	978-1-58829-759-4	978-1-60327-136-3							http://link.springer.com/10.1007/978-1-60327-136-3		10.1007/978-1-60327-136-3		fulltext		Humana Press	Monograph	2009		533		Parkinson	7651	
Expression Profiling in Neuroscience	978-1-61779-447-6	978-1-61779-448-3							http://link.springer.com/10.1007/978-1-61779-448-3		10.1007/978-1-61779-448-3		fulltext		Humana Press	Monograph	2012		64	2012	Karamanos	7657	
Extracellular Matrix	978-1-4939-2082-2	978-1-4939-2083-9							http://link.springer.com/10.1007/978-1-4939-2083-9		10.1007/978-1-4939-2083-9		fulltext		Springer New York	Monograph	2015		93	2015	Leach	7657	
Extracellular Matrix Protocols	978-1-58829-984-0	978-1-59745-413-1							http://link.springer.com/10.1007/978-1-59745-413-1		10.1007/978-1-59745-413-1		fulltext		Humana Press	Monograph	2009		522		Even-Ram	7651	
Extracellular Vesicles	978-1-4939-7251-7	978-1-4939-7253-1							http://link.springer.com/10.1007/978-1-4939-7253-1		10.1007/978-1-4939-7253-1		fulltext		Springer New York	Monograph	2017		1660		Kuo	7651	
FOBA	978-1-56898-527-5	978-1-56898-635-7							http://link.springer.com/10.1007/1-56898-635-1	Umebayashi	10.1007/1-56898-635-1		fulltext		Princeton Archit.Press	Monograph	2005						
Fast Detection of DNA Damage	978-1-4939-7185-5	978-1-4939-7187-9							http://link.springer.com/10.1007/978-1-4939-7187-9		10.1007/978-1-4939-7187-9		fulltext		Springer New York	Monograph	2017		1644		Didenko	7651	
Fibrosis	978-1-4939-7112-1	978-1-4939-7113-8							http://link.springer.com/10.1007/978-1-4939-7113-8		10.1007/978-1-4939-7113-8		fulltext		Springer New York	Monograph	2017		1627		Rittié	7651	
Fibrosis Research	978-1-58829-479-1	978-1-59259-940-0							http://link.springer.com/10.1385/1592599400		10.1385/1592599400		fulltext		Humana Press	Monograph	2005		117		Varga	7652	
Financing Public Universities	978-1-4020-9502-3	978-1-4020-9503-0							http://link.springer.com/10.1007/978-1-4020-9503-0	Herbst	10.1007/978-1-4020-9503-0		fulltext		Springer Netherlands	Monograph	2007		18			6037	
Flavins and Flavoproteins	978-1-4939-0451-8	978-1-4939-0452-5							http://link.springer.com/10.1007/978-1-4939-0452-5		10.1007/978-1-4939-0452-5		fulltext		Springer New York	Monograph	2014		1146	2014	Weber	7651	
Flow Cytometry Protocols	978-1-61737-949-9	978-1-61737-950-5							http://link.springer.com/10.1007/978-1-61737-950-5		10.1007/978-1-61737-950-5		fulltext		Humana Press	Monograph	2011		699		Hawley	7651	
Flower Development	978-1-4614-9407-2	978-1-4614-9408-9							http://link.springer.com/10.1007/978-1-4614-9408-9		10.1007/978-1-4614-9408-9		fulltext		Springer New York	Monograph	2014		1110	2014	Riechmann	7651	
Fluorescence In Situ Hybridization (FISH)	978-3-662-52957-7	978-3-662-52959-1							http://link.springer.com/10.1007/978-3-662-52959-1		10.1007/978-3-662-52959-1		fulltext		Springer Berlin Heidelberg	Monograph	2017			2nd ed. 2017	Liehr	8623	
Fluorescence In Situ Hybridization (FISH) — Application Guide	978-3-540-70580-2	978-3-540-70581-9							http://link.springer.com/10.1007/978-3-540-70581-9		10.1007/978-3-540-70581-9		fulltext		Springer Berlin Heidelberg	Monograph	2009				Liehr		
Fluorescence Spectroscopy and Microscopy	978-1-62703-648-1	978-1-62703-649-8							http://link.springer.com/10.1007/978-1-62703-649-8		10.1007/978-1-62703-649-8		fulltext		Humana Press	Monograph	2014		1076	2014	Engelborghs	7651	
Fluorescence in situ Hybridization (FISH)	978-1-60761-788-4	978-1-60761-789-1							http://link.springer.com/10.1007/978-1-60761-789-1		10.1007/978-1-60761-789-1		fulltext		Humana Press	Monograph	2010		659		Bridger	7651	
Fluorescent Energy Transfer Nucleic Acid Probes	978-1-58829-380-0	978-1-59745-069-0							http://link.springer.com/10.1385/1597450693		10.1385/1597450693		fulltext		Humana Press	Monograph	2006		335		Didenko	7651	
Fluorescent Protein-Based Biosensors	978-1-62703-621-4	978-1-62703-622-1							http://link.springer.com/10.1007/978-1-62703-622-1		10.1007/978-1-62703-622-1		fulltext		Humana Press	Monograph	2014		1071	2014	Zhang	7651	
Food Allergens	978-1-4939-6923-4	978-1-4939-6925-8							http://link.springer.com/10.1007/978-1-4939-6925-8		10.1007/978-1-4939-6925-8		fulltext		Springer New York	Monograph	2017		1592		Lin	7651	
Food-Borne Pathogens	978-1-58829-465-4	978-1-59259-990-5							http://link.springer.com/10.1385/1592599907		10.1385/1592599907		fulltext		Humana Press	Monograph	2006		21		Adley	7650	
Forensic DNA Typing Protocols	978-1-4939-3595-6	978-1-4939-3597-0							http://link.springer.com/10.1007/978-1-4939-3597-0		10.1007/978-1-4939-3597-0		fulltext		Springer New York	Monograph	2016		1420	2nd ed. 2016	Goodwin	7651	
Forensic DNA Typing Protocols	978-1-58829-264-3	978-1-59259-867-0							http://link.springer.com/10.1385/1592598676		10.1385/1592598676		fulltext		Humana Press	Monograph	2005		297		Carracedo	7651	
Forensic Microscopy for Skeletal Tissues	978-1-61779-976-1	978-1-61779-977-8							http://link.springer.com/10.1007/978-1-61779-977-8		10.1007/978-1-61779-977-8		fulltext		Humana Press	Monograph	2012		915	2012	Bell	7651	
Formalin-Fixed Paraffin-Embedded Tissues	978-1-61779-054-6	978-1-61779-055-3							http://link.springer.com/10.1007/978-1-61779-055-3		10.1007/978-1-61779-055-3		fulltext		Humana Press	Monograph	2011		724		Al-Mulla	7651	
Formelsammlung	978-3-519-89112-3	978-3-8351-9209-6							http://link.springer.com/10.1007/978-3-8351-9209-6		10.1007/978-3-8351-9209-6		fulltext		Vieweg+Teubner	Monograph	2008			4			
Foundations of Marketing	978-1-4039-0327-3	978-0-230-21227-5							http://link.springer.com/10.1007/978-0-230-21227-5	Groucutt	10.1007/978-0-230-21227-5		fulltext		Macmillan Education UK	Monograph	2005					14065	
Foundations of Psychotherapy	978-1-4039-2189-5	978-0-230-80236-0							http://link.springer.com/10.1007/978-0-230-80236-0	Horrocks	10.1007/978-0-230-80236-0		fulltext		Macmillan Education UK	Monograph	2005						
Fragment-Based Methods in Drug Discovery	978-1-4939-2485-1	978-1-4939-2486-8							http://link.springer.com/10.1007/978-1-4939-2486-8		10.1007/978-1-4939-2486-8		fulltext		Springer New York	Monograph	2015		1289	2015	Klon	7651	
Free Radicals and Antioxidant Protocols	978-1-58829-710-5	978-1-60327-029-8							http://link.springer.com/10.1007/978-1-60327-029-8		10.1007/978-1-60327-029-8		fulltext		Humana Press	Monograph	2010		610		Uppu	7651	
Fresh Dialogue Five	978-1-56898-515-2	978-1-56898-638-8							http://link.springer.com/10.1007/1-56898-638-6		10.1007/1-56898-638-6		fulltext		Princeton Archit.Press	Monograph	2005						
Freud-Handbuch	978-3-476-01896-0	978-3-476-05203-2							http://link.springer.com/10.1007/978-3-476-05203-2		10.1007/978-3-476-05203-2		fulltext		J.B. Metzler	Monograph	2006				Lohmann		
From West to East and Back Again		978-84-6091-805-6							http://link.springer.com/10.1007/978-84-6091-805-6		10.1007/978-84-6091-805-6		fulltext		SensePublishers	Monograph	2012		80		Roberts	10134	
From the Local to the Global		978-94-6300-839-6							http://link.springer.com/10.1007/978-94-6300-839-6	Quist-Adade	10.1007/978-94-6300-839-6		fulltext		SensePublishers	Monograph	2017						
Functional Analysis of DNA and Chromatin	978-1-62703-705-1	978-1-62703-706-8							http://link.springer.com/10.1007/978-1-62703-706-8		10.1007/978-1-62703-706-8		fulltext		Humana Press	Monograph	2014		1094	2014	Stockert	7651	
Functional Genomics	978-1-61779-423-0	978-1-61779-424-7							http://link.springer.com/10.1007/978-1-61779-424-7		10.1007/978-1-61779-424-7		fulltext		Springer New York	Monograph	2012		815	2	Kaufmann	7651	
Functional Glycomics	978-1-60761-453-1	978-1-60761-454-8							http://link.springer.com/10.1007/978-1-60761-454-8		10.1007/978-1-60761-454-8		fulltext		Humana Press	Monograph	2010		600		Li	7651	
Functional Proteomics	978-1-58829-971-0	978-1-59745-398-1							http://link.springer.com/10.1007/978-1-59745-398-1		10.1007/978-1-59745-398-1		fulltext		Humana Press	Monograph	2008		484		Thompson	7651	
Fundamentals and Data in Radiobiology, Radiation Biophysics, Dosimetry and Medical Radiological Protection	978-3-642-23683-9	978-3-642-23684-6							http://link.springer.com/10.1007/978-3-642-23684-6		10.1007/978-3-642-23684-6		fulltext		Springer Berlin Heidelberg	Monograph	2012		7A		Kaul	284008	
Fungal Diagnostics	978-1-62703-256-8	978-1-62703-257-5							http://link.springer.com/10.1007/978-1-62703-257-5		10.1007/978-1-62703-257-5		fulltext		Humana Press	Monograph	2013		968	2013	O'Connor	7651	
Fungal Genomics	978-1-61779-039-3	978-1-61779-040-9							http://link.springer.com/10.1007/978-1-61779-040-9		10.1007/978-1-61779-040-9		fulltext		Humana Press	Monograph	2011		722		Xu	7651	
Fungal Secondary Metabolism	978-1-62703-121-9	978-1-62703-122-6							http://link.springer.com/10.1007/978-1-62703-122-6		10.1007/978-1-62703-122-6		fulltext		Humana Press	Monograph	2012		944	2012	Keller	7651	
G Protein-Coupled Receptor Genetics	978-1-62703-778-5	978-1-62703-779-2							http://link.springer.com/10.1007/978-1-62703-779-2		10.1007/978-1-62703-779-2		fulltext		Humana Press	Monograph	2014			2014	Stevens	7653	
G Protein-Coupled Receptor Kinases	978-1-4939-3796-7	978-1-4939-3798-1							http://link.springer.com/10.1007/978-1-4939-3798-1		10.1007/978-1-4939-3798-1		fulltext		Springer New York	Monograph	2016				Gurevich	7653	
G Protein-Coupled Receptor Screening Assays	978-1-4939-2335-9	978-1-4939-2336-6							http://link.springer.com/10.1007/978-1-4939-2336-6		10.1007/978-1-4939-2336-6		fulltext		Springer New York	Monograph	2015		1272	2015	Prazeres	7651	
G Protein-Coupled Receptor Signaling in Plants	978-1-62703-531-6	978-1-62703-532-3							http://link.springer.com/10.1007/978-1-62703-532-3		10.1007/978-1-62703-532-3		fulltext		Humana Press	Monograph	2013		1043	2013	Running	7651	
G Protein-Coupled Receptors in Drug Discovery	978-1-4939-2913-9	978-1-4939-2914-6							http://link.springer.com/10.1007/978-1-4939-2914-6		10.1007/978-1-4939-2914-6		fulltext		Springer New York	Monograph	2015		1335	2nd ed. 2015	Filizola	7651	
G Protein-Coupled Receptors in Drug Discovery	978-1-60327-316-9	978-1-60327-317-6							http://link.springer.com/10.1007/978-1-60327-317-6		10.1007/978-1-60327-317-6		fulltext		Humana Press	Monograph	2009		552		Leifert	7651	
G-Quadruplex DNA	978-1-58829-950-5	978-1-59745-363-9							http://link.springer.com/10.1007/978-1-59745-363-9		10.1007/978-1-59745-363-9		fulltext		Humana Press	Monograph	2010		608		Baumann	7651	
Galectins	978-1-4939-1395-4	978-1-4939-1396-1							http://link.springer.com/10.1007/978-1-4939-1396-1		10.1007/978-1-4939-1396-1		fulltext		Springer New York	Monograph	2015		1207	2015	Stowell	7651	
Gap Junction Protocols	978-1-4939-3662-5	978-1-4939-3664-9							http://link.springer.com/10.1007/978-1-4939-3664-9		10.1007/978-1-4939-3664-9		fulltext		Springer New York	Monograph	2016		1437		Vinken	7651	
Gastrointestinal Physiology and Diseases	978-1-4939-3601-4	978-1-4939-3603-8							http://link.springer.com/10.1007/978-1-4939-3603-8		10.1007/978-1-4939-3603-8		fulltext		Springer New York	Monograph	2016		1422		Ivanov	7651	
Gefühle lesen	978-3-662-53238-6	978-3-662-53239-3							http://link.springer.com/10.1007/978-3-662-53239-3	Ekman	10.1007/978-3-662-53239-3		fulltext		Springer Berlin Heidelberg	Monograph	2010			2. Aufl. 2010			
