publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Dialectical Anthropology	0304-4092	1573-0786	1975-01	1	1	2015-12	39	4	http://link.springer.com/journal/10624		10624		fulltext		Springer Netherlands	Serial							
Digestive Diseases and Sciences	0163-2116	1573-2568	1956-01	1	1	2015-12	60	12	http://link.springer.com/journal/10620		10620		fulltext		Springer US	Serial							
Directieve therapie	0167-238X	1875-6824	1992-03	12	1	2011-06	31	2	http://link.springer.com/journal/12433		12433		fulltext		Bohn Stafleu van Loghum	Serial							
Discrete & Computational Geometry	0179-5376	1432-0444	1986-03	1	1	2015-12	54	4	http://link.springer.com/journal/454		454		fulltext		Springer US	Serial							
Discrete Event Dynamic Systems	0924-6703	1573-7594	1991-05	1	1	2015-12	25	4	http://link.springer.com/journal/10626		10626		fulltext		Springer US	Serial							
Diseases of the Colon & Rectum	0012-3706	1530-0358	1958-01	1	1	2008-12	51	12	http://link.springer.com/journal/10350		10350		fulltext		Springer-Verlag	Serial							
Distributed Computing	0178-2770	1432-0452	1986-03	1	1	2015-12	28	6	http://link.springer.com/journal/446		446		fulltext		Springer Berlin Heidelberg	Serial							
Distributed and Parallel Databases	0926-8782	1573-7578	1993-01	1	1	2015-12	33	4	http://link.springer.com/journal/10619		10619		fulltext		Springer US	Serial							
Documenta Ophthalmologica	0012-4486	1573-2622	1938-01	1	1	2015-12	131	3	http://link.springer.com/journal/10633		10633		fulltext		Springer Berlin Heidelberg	Serial							
Douleur et Analgésie	1011-288X	1951-6398	1988-03	1	1	2015-12	28	4	http://link.springer.com/journal/11724		11724		fulltext		Lavoisier	Serial							
Drug Safety	0114-5916	1179-1942	1986-02	1	1	2015-12	38	12	http://link.springer.com/journal/40264		40264		fulltext		Springer International Publishing	Serial							
Drugs	0012-6667	1179-1950	1971-01	1	1	2015-12	75	18	http://link.springer.com/journal/40265		40265		fulltext		Springer International Publishing	Serial							
Drugs & Aging	1170-229X	1179-1969	1991-01	1	1	2015-12	32	12	http://link.springer.com/journal/40266		40266		fulltext		Springer International Publishing	Serial							
Drugs & Therapy Perspectives	1172-0360	1179-1977	1993-01	1	1	2015-12	31	12	http://link.springer.com/journal/40267		40267		fulltext		Springer International Publishing	Serial							
Dublin Journal of Medical Science (1872-1920)		0790-231X	1872-01	53	1	1920-02	149	2	http://link.springer.com/journal/40772		40772		fulltext		Springer London	Serial							
Dublin Journal of Medical Science (1920-1922)		0790-231X	1920-03	1	1	1922-02	3	2	http://link.springer.com/journal/40773		40773		fulltext		Springer London	Serial							
Dynamics and Control	0925-4668	1573-8450	1991-03	1	1	2001-12	11	4	http://link.springer.com/journal/10638		10638		fulltext		Kluwer Academic Publishers	Serial							
Dysphagia	0179-051X	1432-0460	1986-03	1	1	2015-12	30	6	http://link.springer.com/journal/455		455		fulltext		Springer US	Serial							
Early Childhood Education Journal	1082-3301	1573-1707	1973-09	1	1	2015-12	43	6	http://link.springer.com/journal/10643		10643		fulltext		Springer Netherlands	Serial							
Earth, Moon, and Planets	0167-9295	1573-0794	1969-11	1	1	2015-12	116	3	http://link.springer.com/journal/11038		11038		fulltext		Springer Netherlands	Serial							
Earthquake Science	1674-4519	1867-8777	1988-06	1	3	2015-12	28	5	http://link.springer.com/journal/11589		11589		fulltext		Seismological Society of China	Serial							
East Asia	1096-6838	1874-6284	1982-03	1	1	2015-12	32	4	http://link.springer.com/journal/12140		12140		fulltext		Springer Netherlands	Serial							
Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity	1124-4909	1590-1262	1996-03	1	1	2015-12	20	4	http://link.springer.com/journal/40519		40519		fulltext		Springer International Publishing	Serial							
Ecological Research	0912-3814	1440-1703	1986-04	1	1	2016-01	31	1	http://link.springer.com/journal/11284		11284		fulltext		Springer Japan	Serial							
Economic Botany	0013-0001	1874-9364	1947-01	1	1	2015-12	69	4	http://link.springer.com/journal/12231		12231		fulltext		Springer US	Serial							
Economic Bulletin	0343-754X	1438-261X	1974-01	11	1	2004-12	41	12	http://link.springer.com/journal/10160		10160		fulltext		Springer-Verlag	Serial							
Economic Change and Restructuring	1573-9414	1574-0277	1961-03	1	1	2015-12	48	3	http://link.springer.com/journal/10644		10644		fulltext		Springer US	Serial							
Economic Theory	0938-2259	1432-0479	1991-03	1	1	2015-12	60	3	http://link.springer.com/journal/199		199		fulltext		Springer Berlin Heidelberg	Serial							
Ecotoxicology	0963-9292	1573-3017	1992-09	1	1	2015-12	24	10	http://link.springer.com/journal/10646		10646		fulltext		Springer US	Serial							
Education and Information Technologies	1360-2357	1573-7608	1996-03	1	1	2015-12	20	4	http://link.springer.com/journal/10639		10639		fulltext		Springer US	Serial							
Educational Assessment, Evaluation and Accountability	1874-8597	1874-8600	1987-03	1	1	2015-12	27	3	http://link.springer.com/journal/11092		11092		fulltext		Springer Netherlands	Serial							
Educational Psychology Review	1040-726X	1573-336X	1989-03	1	1	2015-12	27	4	http://link.springer.com/journal/10648		10648		fulltext		Springer US	Serial							
Educational Studies in Mathematics	0013-1954	1573-0816	1968-05	1	1	2016-01	91	1	http://link.springer.com/journal/10649		10649		fulltext		Springer Netherlands	Serial							
Educational Technology Research and Development	1042-1629	1556-6501	1953-03	1	1	2015-12	63	6	http://link.springer.com/journal/11423		11423		fulltext		Springer US	Serial							
Electrical Engineering	0948-7921	1432-0487	1912-01	1	1	2015-12	97	4	http://link.springer.com/journal/202		202		fulltext		Springer Berlin Heidelberg	Serial							
Emergency Radiology	1070-3004	1438-1435	1994-01	1	1	2015-12	22	6	http://link.springer.com/journal/10140		10140		fulltext		Springer Berlin Heidelberg	Serial							
Empirica	0340-8744	1573-6911	1974-03	1	1	2015-12	42	4	http://link.springer.com/journal/10663		10663		fulltext		Springer US	Serial							
Empirical Economics	0377-7332	1435-8921	1976-03	1	1	2015-12	49	4	http://link.springer.com/journal/181		181		fulltext		Springer Berlin Heidelberg	Serial							
Empirical Software Engineering	1382-3256	1573-7616	1996-01	1	1	2015-12	20	6	http://link.springer.com/journal/10664		10664		fulltext		Springer US	Serial							
Employee Responsibilities and Rights Journal	0892-7545	1573-3378	1988-03	1	1	2015-12	27	4	http://link.springer.com/journal/10672		10672		fulltext		Springer US	Serial							
Endocrine	1355-008X	1559-0100	1995-01	3	1	2015-12	50	3	http://link.springer.com/journal/12020		12020		fulltext		Springer US	Serial							
Endocrine Pathology	1046-3976	1559-0097	1990-03	1	1	2015-12	26	4	http://link.springer.com/journal/12022		12022		fulltext		Springer US	Serial							
Engineering with Computers	0177-0667	1435-5663	1985-03	1	1	2015-12	31	4	http://link.springer.com/journal/366		366		fulltext		Springer London	Serial							
Environment Systems and Decisions	2194-5403	2194-5411	1981-03	1	1	2015-12	35	4	http://link.springer.com/journal/10669		10669		fulltext		Springer US	Serial							
Environmental Biology of Fishes	0378-1909	1573-5133	1976-08	1	1	2015-12	99	1	http://link.springer.com/journal/10641		10641		fulltext		Springer Netherlands	Serial							
Environmental Geochemistry and Health	0269-4042	1573-2983	1979-04	1	1	2015-12	37	6	http://link.springer.com/journal/10653		10653		fulltext		Springer Netherlands	Serial							
Environmental Geology	0943-0105	1866-6299	1975-01	1	1	2009-10	58	8	http://link.springer.com/journal/254		254		fulltext		Springer-Verlag	Serial							
Environmental Health and Preventive Medicine	1342-078X	1347-4715	1996-04	1	1	2016-01	21	1	http://link.springer.com/journal/12199		12199		fulltext		Springer Japan	Serial							
Environmental Management	0364-152X	1432-1009	1977-01	1	1	2015-12	56	6	http://link.springer.com/journal/267		267		fulltext		Springer US	Serial							
Environmental Modeling & Assessment	1420-2026	1573-2967	1996-03	1	1	2015-12	20	6	http://link.springer.com/journal/10666		10666		fulltext		Springer International Publishing	Serial							
Environmental Monitoring and Assessment	0167-6369	1573-2959	1981-03	1	1	2015-12	188	1	http://link.springer.com/journal/10661		10661		fulltext		Springer International Publishing	Serial							
Environmental Science and Pollution Research	0944-1344	1614-7499	1994-01	1	1	2015-12	22	24	http://link.springer.com/journal/11356		11356		fulltext		Springer Berlin Heidelberg	Serial							
Environmental Sciences Europe	2190-4707	2190-4715	1989-03	1	1	2015-12	27	1	http://link.springer.com/journal/12302		12302		fulltext		Springer Berlin Heidelberg	Serial							
Environmental and Ecological Statistics	1352-8505	1573-3009	1994-03	1	1	2015-12	22	4	http://link.springer.com/journal/10651		10651		fulltext		Springer US	Serial							
Environmental and Resource Economics	0924-6460	1573-1502	1991-03	1	1	2015-12	62	4	http://link.springer.com/journal/10640		10640		fulltext		Springer Netherlands	Serial							
Erkenntnis	0165-0106	1572-8420	1930-12	1	1	2015-12	80	6	http://link.springer.com/journal/10670		10670		fulltext		Springer Netherlands	Serial							
Estuaries and Coasts	1559-2723	1559-2731	1978-03	1	1	2016-01	39	1	http://link.springer.com/journal/12237		12237		fulltext		Springer US	Serial							
Euphytica	0014-2336	1573-5060	1952-02	1	1	2016-02	207	3	http://link.springer.com/journal/10681		10681		fulltext		Springer Netherlands	Serial							
European Archives of Oto-Rhino-Laryngology	0937-4477	1434-4726	1864-12	1	1	2015-12	272	12	http://link.springer.com/journal/405		405		fulltext		Springer Berlin Heidelberg	Serial							
European Archives of Psychiatry and Clinical Neuroscience	0940-1334	1433-8491	1868-02	1	1	2015-12	265	8	http://link.springer.com/journal/406		406		fulltext		Springer Berlin Heidelberg	Serial							
European Biophysics Journal	0175-7571	1432-1017	1974-03	1	1	2015-12	44	8	http://link.springer.com/journal/249		249		fulltext		Springer Berlin Heidelberg	Serial							
European Child & Adolescent Psychiatry	1018-8827	1435-165X	1992-01	1	1	2015-12	24	12	http://link.springer.com/journal/787		787		fulltext		Springer Berlin Heidelberg	Serial							
European Demographic Information Bulletin	0046-2756		1970-03	1	1	1983-12	14	4	http://link.springer.com/journal/12365		12365		fulltext		Springer Netherlands	Serial							
European Food Research and Technology	1438-2377	1438-2385	1898-01	1	1	2015-12	241	6	http://link.springer.com/journal/217		217		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Applied Physiology	1439-6319	1439-6327	1928-02	1	1	2015-12	115	12	http://link.springer.com/journal/421		421		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Clinical Microbiology & Infectious Diseases	0934-9723	1435-4373	1982-02	1	1	2015-12	34	12	http://link.springer.com/journal/10096		10096		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Clinical Pharmacology	0031-6970	1432-1041	1968-01	1	1	2015-12	71	12	http://link.springer.com/journal/228		228		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Drug Metabolism and Pharmacokinetics	0378-7966	2107-0180	1976-01	1	1	2015-12	40	4	http://link.springer.com/journal/13318		13318		fulltext		Springer International Publishing	Serial							
European Journal of Epidemiology	0393-2990	1573-7284	1985-03	1	1	2015-12	30	12	http://link.springer.com/journal/10654		10654		fulltext		Springer Netherlands	Serial							
European Journal of Forest Research	1612-4669	1612-4677	1857-01	1	1	2015-12	134	6	http://link.springer.com/journal/10342		10342		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Law and Economics	0929-1261	1572-9990	1994-03	1	1	2015-12	40	3	http://link.springer.com/journal/10657		10657		fulltext		Springer US	Serial							
European Journal of Nuclear Medicine and Molecular Imaging	1619-7070	1619-7089	1976-03	1	1	2016-01	43	1	http://link.springer.com/journal/259		259		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Nutrition	1436-6207	1436-6215	1960-04	1	1	2015-12	54	8	http://link.springer.com/journal/394		394		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Orthopaedic Surgery & Traumatology	1633-8065	1432-1068	1991-03	1	1	2015-12	25	8	http://link.springer.com/journal/590		590		fulltext		Springer Paris	Serial							
European Journal of Pediatrics	0340-6199	1432-1076	1911-12	1	1	2015-12	174	12	http://link.springer.com/journal/431		431		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Plant Pathology	0929-1873	1573-8469	1895-04	1	1	2016-02	144	2	http://link.springer.com/journal/10658		10658		fulltext		Springer Netherlands	Serial							
European Journal of Plastic Surgery	0930-343X	1435-0130	1971-03	1	1	2015-12	38	6	http://link.springer.com/journal/238		238		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Population	0168-6577	1572-9885	1985-01	1	1	2015-12	31	5	http://link.springer.com/journal/10680		10680		fulltext		Springer Netherlands	Serial							
European Journal of Psychology of Education	0256-2928	1878-5174	1986-03	1	1	2015-12	30	4	http://link.springer.com/journal/10212		10212		fulltext		Springer Netherlands	Serial							
European Journal of Trauma and Emergency Surgery	1863-9933	1863-9941	1975-01	1	1	2015-12	41	6	http://link.springer.com/journal/68		68		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Wildlife Research	1612-4642	1439-0574	1955-03	1	1	2015-12	61	6	http://link.springer.com/journal/10344		10344		fulltext		Springer Berlin Heidelberg	Serial							
European Journal of Wood and Wood Products	0018-3768	1436-736X	1937-10	1	1	2016-01	74	1	http://link.springer.com/journal/107		107		fulltext		Springer Berlin Heidelberg	Serial							
European Journal on Criminal Policy and Research	0928-1371	1572-9869	1993-03	1	1	2015-12	21	4	http://link.springer.com/journal/10610		10610		fulltext		Springer Netherlands	Serial							
European Radiology	0938-7994	1432-1084	1991-03	1	1	2016-01	26	1	http://link.springer.com/journal/330		330		fulltext		Springer Berlin Heidelberg	Serial							
European Spine Journal	0940-6719	1432-0932	1992-06	1	1	2015-12	24	12	http://link.springer.com/journal/586		586		fulltext		Springer Berlin Heidelberg	Serial							
European Surgery	1682-8631	1682-4016	1969-01	1	1	2015-12	47	6	http://link.springer.com/journal/10353		10353		fulltext		Springer Vienna	Serial							
Evolutionary Ecology	0269-7653	1573-8477	1987-01	1	1	2015-12	29	6	http://link.springer.com/journal/10682		10682		fulltext		Springer International Publishing	Serial							
Experimental Astronomy	0922-6435	1572-9508	1989-01	1	1	2015-12	40	1	http://link.springer.com/journal/10686		10686		fulltext		Springer Netherlands	Serial							
Experimental Biology Online	1435-3237	1430-3418	1996-03	1	1	2001-01	6	1	http://link.springer.com/journal/898		898		fulltext		Springer-Verlag	Serial							
Experimental Brain Research	0014-4819	1432-1106	1966-02	1	1	2015-12	233	12	http://link.springer.com/journal/221		221		fulltext		Springer Berlin Heidelberg	Serial							
Experimental Mechanics	0014-4851	1741-2765	1961-01	1	1	2015-12	55	9	http://link.springer.com/journal/11340		11340		fulltext		Springer US	Serial							
Experimental and Applied Acarology	0168-8162	1572-9702	1985-03	1	1	2016-02	68	2	http://link.springer.com/journal/10493		10493		fulltext		Springer International Publishing	Serial							
Experiments in Fluids	0723-4864	1432-1114	1983-03	1	1	2015-12	57	1	http://link.springer.com/journal/348		348		fulltext		Springer Berlin Heidelberg	Serial							
Facies	0172-9179	1612-4820	1979-12	1	1	2015-12	62	1	http://link.springer.com/journal/10347		10347		fulltext		Springer Berlin Heidelberg	Serial							
Feminist Legal Studies	0966-3622	1572-8455	1993-03	1	1	2015-12	23	3	http://link.springer.com/journal/10691		10691		fulltext		Springer Netherlands	Serial							
Few-Body Systems	0177-7963	1432-5411	1986-03	1	1	2015-12	56	11	http://link.springer.com/journal/601		601		fulltext		Springer Vienna	Serial							
Fibre Chemistry	0015-0541	1573-8493	1969-01	1	1	2015-12	47	3	http://link.springer.com/journal/10692		10692		fulltext		Springer US	Serial							
Finance and Stochastics	0949-2984	1432-1122	1996-12	1	1	2015-11	19	4	http://link.springer.com/journal/780		780		fulltext		Springer Berlin Heidelberg	Serial							
Fire Technology	0015-2684	1572-8099	1965-02	1	1	2015-12	51	6	http://link.springer.com/journal/10694		10694		fulltext		Springer US	Serial							
Fish Physiology and Biochemistry	0920-1742	1573-5168	1986-01	1	1	2015-12	41	6	http://link.springer.com/journal/10695		10695		fulltext		Springer Netherlands	Serial							
Flexible Services and Manufacturing Journal	1936-6582	1936-6590	1988-09	1	1	2015-12	27	4	http://link.springer.com/journal/10696		10696		fulltext		Springer US	Serial							
Flow, Turbulence and Combustion	1386-6184	1573-1987	1949-12	1	1	2016-01	96	1	http://link.springer.com/journal/10494		10494		fulltext		Springer Netherlands	Serial							
Fluid Dynamics	0015-4628	1573-8507	1966-01	1	1	2015-09	50	5	http://link.springer.com/journal/10697		10697		fulltext		Pleiades Publishing	Serial							
Folia Geobotanica	1211-9520	1874-9348	1966-06	1	1	2015-12	50	4	http://link.springer.com/journal/12224		12224		fulltext		Springer Netherlands	Serial							
Folia Microbiologica	0015-5632	1874-9356	1956-01	1	1	2016-01	61	1	http://link.springer.com/journal/12223		12223		fulltext		Springer Netherlands	Serial							
Formal Aspects of Computing	0934-5043	1433-299X	1989-03	1	1	2015-12	27	5	http://link.springer.com/journal/165		165		fulltext		Springer London	Serial							
Formal Methods in System Design	0925-9856	1572-8102	1992-07	1	1	2015-11	47	2	http://link.springer.com/journal/10703		10703		fulltext		Springer US	Serial							
Forschung im Ingenieurwesen	0015-7899	1434-0860	1930-01	1	1	2015-06	79	1	http://link.springer.com/journal/10010		10010		fulltext		Springer Berlin Heidelberg	Serial							
Fortschrittsberichte über Kolloide und Polymere	0071-8017		1909-10	1	1	1971-12	55	1	http://link.springer.com/journal/12277		12277		fulltext		Springer-Verlag	Serial							
Forum for Social Economics	0736-0932	1874-6381	1971-02	1	1	2011-11	40	3	http://link.springer.com/journal/12143		12143		fulltext		Springer Netherlands	Serial							
Foundations of Physics	0015-9018	1572-9516	1970-03	1	1	2015-12	45	12	http://link.springer.com/journal/10701		10701		fulltext		Springer US	Serial							
Foundations of Physics Letters	0894-9875	1572-9524	1988-03	1	1	2006-12	19	7	http://link.springer.com/journal/10702		10702		fulltext		Kluwer Academic Publishers-Plenum Publishers	Serial							
Foundations of Science	1233-1821	1572-8471	1995-03	1	1	2015-12	20	4	http://link.springer.com/journal/10699		10699		fulltext		Springer Netherlands	Serial							
Functional Analysis and Its Applications	0016-2663	1573-8485	1967-01	1	1	2015-10	49	4	http://link.springer.com/journal/10688		10688		fulltext		Springer US	Serial							
GPS Solutions	1080-5370	1521-1886	1995-07	1	1	2015-12	19	4	http://link.springer.com/journal/10291		10291		fulltext		Springer Berlin Heidelberg	Serial							
Gender Issues	1098-092X	1936-4717	1980-03	1	1	2015-12	32	4	http://link.springer.com/journal/12147		12147		fulltext		Springer US	Serial							
General Relativity and Gravitation	0001-7701	1572-9532	1970-03	1	1	2015-12	48	1	http://link.springer.com/journal/10714		10714		fulltext		Springer US	Serial							
Genetic Resources and Crop Evolution	0925-9864	1573-5109	1953-12	1	1	2015-12	62	8	http://link.springer.com/journal/10722		10722		fulltext		Springer Netherlands	Serial							
Genetica	0016-6707	1573-6857	1919-01	1	1	2015-12	143	6	http://link.springer.com/journal/10709		10709		fulltext		Springer International Publishing	Serial							
Genetics Selection Evolution		1297-9686	1969-01	1	1	2015-12	47	1	http://link.springer.com/journal/12711		12711		fulltext		BioMed Central	Serial							
Geo-Marine Letters	0276-0460	1432-1157	1981-03	1	1	2015-12	35	6	http://link.springer.com/journal/367		367		fulltext		Springer Berlin Heidelberg	Serial							
GeoJournal	0343-2521	1572-9893	1977-01	1	1	2015-12	80	6	http://link.springer.com/journal/10708		10708		fulltext		Springer Netherlands	Serial							
Geometriae Dedicata	0046-5755	1572-9168	1972-11	1	1	2015-12	179	1	http://link.springer.com/journal/10711		10711		fulltext		Springer Netherlands	Serial							
Geometric and Functional Analysis	1016-443X	1420-8970	1991-03	1	1	2015-12	25	6	http://link.springer.com/journal/39		39		fulltext		Springer International Publishing	Serial							
Georgian Mathematical Journal	1072-947X	1572-9176	1994-01	1	1	1999-11	6	6	http://link.springer.com/journal/11290		11290		fulltext		Kluwer Academic Publishers-Plenum Publishers	Serial							
Geotechnical and Geological Engineering	0960-3182	1573-1529	1983-04	1	1	2015-12	33	6	http://link.springer.com/journal/10706		10706		fulltext		Springer International Publishing	Serial							
Geriatric Nephrology and Urology	0924-8455	1573-7306	1991-01	1	1	1999-12	9	3	http://link.springer.com/journal/10715		10715		fulltext		Kluwer Academic Publishers	Serial							
Glass and Ceramics	0361-7610	1573-8515	1956-01	13	1	2015-11	72	7	http://link.springer.com/journal/10717		10717		fulltext		Springer US	Serial							
Glycoconjugate Journal	0282-0080	1573-4986	1984-03	1	1	2015-12	32	9	http://link.springer.com/journal/10719		10719		fulltext		Springer US	Serial							
Glycosylation & Disease	0969-3653		1994-03	1	1	1994-09	1	4	http://link.springer.com/journal/40752		40752		fulltext		Springer Netherlands	Serial							
Gold Bulletin	2364-821X	2190-7579	1971-03	4	1	2015-12	48	3	http://link.springer.com/journal/13404		13404		fulltext		Springer Berlin Heidelberg	Serial							
Graefe's Archive for Clinical and Experimental Ophthalmology	0721-832X	1435-702X	1854-03	1	1	2015-12	253	12	http://link.springer.com/journal/417		417		fulltext		Springer Berlin Heidelberg	Serial							
Graphs and Combinatorics	0911-0119	1435-5914	1985-12	1	1	2016-01	32	1	http://link.springer.com/journal/373		373		fulltext		Springer Japan	Serial							
Group	0362-4021	1573-3386	1977-03	1	1	2003-12	27	4	http://link.springer.com/journal/10724		10724		fulltext		Kluwer Academic Publishers-Plenum Publishers	Serial							
Group Decision and Negotiation	0926-2644	1572-9907	1992-04	1	1	2015-12	24	6	http://link.springer.com/journal/10726		10726		fulltext		Springer Netherlands	Serial							
Grundwasser	1430-483X	1432-1165	1996-03	1	1	2015-12	20	4	http://link.springer.com/journal/767		767		fulltext		Springer Berlin Heidelberg	Serial							
HEC Forum	0956-2737	1572-8498	1989-01	1	1	2015-12	27	4	http://link.springer.com/journal/10730		10730		fulltext		Springer Netherlands	Serial							
HNO	0017-6192	1433-0458	1996-09	44	9	2015-12	63	12	http://link.springer.com/journal/106		106		fulltext		Springer Berlin Heidelberg	Serial							
Health Care Analysis	1065-3058	1573-3394	1993-06	1	1	2015-12	23	4	http://link.springer.com/journal/10728		10728		fulltext		Springer US	Serial							
Heart Failure Reviews	1382-4147	1573-7322	1996-03	1	1	2015-12	20	6	http://link.springer.com/journal/10741		10741		fulltext		Springer US	Serial							
Heart and Vessels	0910-8327	1615-2573	1985-02	1	1	2015-12	30	6	http://link.springer.com/journal/380		380		fulltext		Springer Japan	Serial							
Heat and Mass Transfer	0947-7411	1432-1181	1968-03	1	1	2015-12	51	12	http://link.springer.com/journal/231		231		fulltext		Springer Berlin Heidelberg	Serial							
Helgoland Marine Research	1438-387X	1438-3888	1937-08	1	1	2015-12	69	4	http://link.springer.com/journal/10152		10152		fulltext		Springer Berlin Heidelberg	Serial							
Hematology and Cell Therapy	1269-3286	1279-8509	1996-04	38	2	2000-09	42	2	http://link.springer.com/journal/282		282		fulltext		Springer-Verlag	Serial							
Higher Education	0018-1560	1573-174X	1972-02	1	1	2015-12	70	6	http://link.springer.com/journal/10734		10734		fulltext		Springer Netherlands	Serial							
Higher-Order and Symbolic Computation	1388-3690	1573-0557	1988-06	1	1	2015-01	25	1	http://link.springer.com/journal/10990		10990		fulltext		Springer US	Serial							
Histochemistry and Cell Biology	0948-6143	1432-119X	1958-01	1	1	2015-12	144	6	http://link.springer.com/journal/418		418		fulltext		Springer Berlin Heidelberg	Serial							
Human Ecology	0300-7839	1572-9915	1972-03	1	1	2015-12	43	6	http://link.springer.com/journal/10745		10745		fulltext		Springer US	Serial							
Human Evolution	0393-9375	1824-310X	1986-02	1	1	2006-11	21	3	http://link.springer.com/journal/11598		11598		fulltext		Kluwer Academic Publishers	Serial							
Human Genetics	0340-6717	1432-1203	1964-01	1	1	2015-12	134	11	http://link.springer.com/journal/439		439		fulltext		Springer Berlin Heidelberg	Serial							
Human Nature	1045-6767	1936-4776	1990-03	1	1	2015-12	26	4	http://link.springer.com/journal/12110		12110		fulltext		Springer US	Serial							
Human Studies	0163-8548	1572-851X	1978-12	1	1	2015-12	38	4	http://link.springer.com/journal/10746		10746		fulltext		Springer Netherlands	Serial							
Hungarica Acta Physica	0367-6382		1947-01	1	1	1947-12	1	6	http://link.springer.com/journal/12659		12659		fulltext		Springer-Verlag	Serial							
Husserl Studies	0167-9848	1572-8501	1984-12	1	1	2015-12	31	3	http://link.springer.com/journal/10743		10743		fulltext		Springer Netherlands	Serial							
Hydrobiologia	0018-8158	1573-5117	1948-03	1	1	2016-02	766	1	http://link.springer.com/journal/10750		10750		fulltext		Springer International Publishing	Serial							
Hydrogeology Journal	1431-2174	1435-0157	1992-01	0	0	2015-12	23	8	http://link.springer.com/journal/10040		10040		fulltext		Springer Berlin Heidelberg	Serial							
Hyperfine Interactions	0304-3843	1572-9540	1975-06	1	1	2015-12	234	1	http://link.springer.com/journal/10751		10751		fulltext		Springer International Publishing	Serial							
Ichthyological Research	1341-8998	1616-3915	1985-08	32	2	2015-12	62	4	http://link.springer.com/journal/10228		10228		fulltext		Springer Japan	Serial							
Iconographia mycologica	0073-4411		1959-12	1	1	1984-06	53	1	http://link.springer.com/journal/13093		13093		fulltext		Kluwer Academic Publishers	Serial							
Il Cimento		1827-5672	1843-05	1	1	1847-12	5	1	http://link.springer.com/journal/11584		11584		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento (1869-1876)		1827-6121	1869-12	1	1	1876-12	16	1	http://link.springer.com/journal/40754		40754		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento (1877-1894)		1827-6121	1877-12	1	1	1894-12	36	1	http://link.springer.com/journal/40755		40755		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento (1895-1900)		1827-6121	1895-01	1	1	1900-07	12	1	http://link.springer.com/journal/40756		40756		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento (1901-1910)		1827-6121	1901-12	1	1	1910-07	20	1	http://link.springer.com/journal/40757		40757		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento (1911-1923)		1827-6121	1911-12	1	1	1923-07	26	1	http://link.springer.com/journal/40758		40758		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento (1924-1942)		1827-6121	1924-12	1	1	1942-11	19	9	http://link.springer.com/journal/40760		40760		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento (1943-1954)		1827-6121	1943-02	1	1	1954-12	12	6	http://link.springer.com/journal/40761		40761		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento (1955-1965)		1827-6121	1955-01	1	1	1965-10	39	4	http://link.springer.com/journal/40762		40762		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento A (1965-1970)		1826-9869	1971-01	1	1	1996-12	109	12	http://link.springer.com/journal/40763		40763		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento A Series 11	0369-3546	1826-9869	1965-09	32	4	1999-11	112	11	http://link.springer.com/journal/11539		11539		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento B (1971-1996)		1826-9877	1971-01	1	1	1996-11	111	12	http://link.springer.com/journal/40764		40764		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento B Series 10	0369-3554		1965-11	40	1	1970-12	70	2	http://link.springer.com/journal/11542		11542		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento C	0390-5551		1978-01	1	1	1996-11	19	6	http://link.springer.com/journal/11543		11543		fulltext		Kluwer Academic Publishers	Serial							
Il Nuovo Cimento D	0392-6737	1826-9893	1982-01	1	1	1998-12	20	12	http://link.springer.com/journal/11544		11544		fulltext		Società Italiana di Fisica	Serial							
Il Nuovo Cimento Series 10	0029-6341	1827-6121	1855-12	1	1	1961-01	28	1	http://link.springer.com/journal/11583		11583		fulltext		Società Italiana di Fisica	Serial							
