publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Constitutional Politics in the European Union	978-1-349-52283-5	978-0-230-59334-3							http://link.springer.com/10.1007/978-0-230-59334-3	Castiglione	10.1007/978-0-230-59334-3		fulltext		Palgrave Macmillan UK	Monograph	2007					14629	
Constructing Gender in Medieval Ireland	978-1-349-29661-3	978-1-137-07638-0							http://link.springer.com/10.1007/978-1-137-07638-0		10.1007/978-1-137-07638-0		fulltext		Palgrave Macmillan US	Monograph	2013				Sheehan	14239	
Constructing Leisure	978-1-349-32769-0	978-0-230-34872-1							http://link.springer.com/10.1007/978-0-230-34872-1	Spracklen	10.1007/978-0-230-34872-1		fulltext		Palgrave Macmillan UK	Monograph	2011						
Constructing Risky Identities in Policy and Practice	978-1-349-44651-3	978-1-137-27608-7							http://link.springer.com/10.1007/978-1-137-27608-7		10.1007/978-1-137-27608-7		fulltext		Palgrave Macmillan UK	Monograph	2013				Kearney		
Constructions of Cancer in Early Modern England	978-1-137-56919-6	978-1-137-48753-7							http://link.springer.com/10.1007/978-1-137-48753-7	Skuse	10.1007/978-1-137-48753-7		fulltext		Palgrave Macmillan UK	Monograph	2015					14613	
Constructions of Masculinity in British Literature from the Middle Ages to the Present	978-1-349-29643-9	978-1-137-01587-7							http://link.springer.com/10.1007/978-1-137-01587-7		10.1007/978-1-137-01587-7		fulltext		Palgrave Macmillan US	Monograph	2011				Horlacher	15013	
Contemporary Debates in Holocaust Education	978-1-349-48206-1	978-1-137-38857-5							http://link.springer.com/10.1007/978-1-137-38857-5	Gray	10.1007/978-1-137-38857-5		fulltext		Palgrave Macmillan UK	Monograph	2014						
Contested Voices	978-0-312-24041-7	978-1-137-36350-3							http://link.springer.com/10.1007/978-1-137-36350-3	Githens	10.1007/978-1-137-36350-3		fulltext		Palgrave Macmillan US	Monograph	2013						
Contesting Genres in Contemporary Asian American Fiction	978-1-349-29109-0	978-0-230-11732-7							http://link.springer.com/10.1007/978-0-230-11732-7	Huang	10.1007/978-0-230-11732-7		fulltext		Palgrave Macmillan US	Monograph	2010						
Contextualizing Family Planning	978-1-349-37476-2	978-0-230-10061-9							http://link.springer.com/10.1007/978-0-230-10061-9	Panu	10.1007/978-0-230-10061-9		fulltext		Palgrave Macmillan US	Monograph	2009						
Contextualizing the Muslim Other in Medieval Christian Discourse	978-1-349-29374-2	978-0-230-37051-7							http://link.springer.com/10.1007/978-0-230-37051-7		10.1007/978-0-230-37051-7		fulltext		Palgrave Macmillan US	Monograph	2011				Frakes	14239	
Controlling the World Bank and IMF	978-1-349-44575-2	978-1-137-27455-7							http://link.springer.com/10.1007/978-1-137-27455-7	Clegg	10.1007/978-1-137-27455-7		fulltext		Palgrave Macmillan UK	Monograph	2013					13996	
Cooperating on Competition in Transatlantic Economic Relations	978-1-349-54118-8	978-0-230-80086-1							http://link.springer.com/10.1007/978-0-230-80086-1	Damro	10.1007/978-0-230-80086-1		fulltext		Palgrave Macmillan UK	Monograph	2006					13996	
Coping with Accession to the European Union	978-1-349-36565-4	978-0-230-24535-8							http://link.springer.com/10.1007/978-0-230-24535-8		10.1007/978-0-230-24535-8		fulltext		Palgrave Macmillan UK	Monograph	2009				Börzel	14629	
Corporate Governance and International Business	978-1-349-30122-5	978-0-230-28574-3							http://link.springer.com/10.1007/978-0-230-28574-3		10.1007/978-0-230-28574-3		fulltext		Palgrave Macmillan UK	Monograph	2008				Strange	14246	
Corporate Security Responsibility?	978-1-349-31756-1	978-0-230-27705-2							http://link.springer.com/10.1007/978-0-230-27705-2		10.1007/978-0-230-27705-2		fulltext		Palgrave Macmillan UK	Monograph	2010				Deitelhoff	15012	
Corporate Social Responsibility and Regulatory Governance	978-1-349-36631-6	978-0-230-24696-6							http://link.springer.com/10.1007/978-0-230-24696-6		10.1007/978-0-230-24696-6		fulltext		Palgrave Macmillan UK	Monograph	2010				Utting	13996	
Corpus	978-1-349-29558-6	978-0-230-11953-6							http://link.springer.com/10.1007/978-0-230-11953-6		10.1007/978-0-230-11953-6		fulltext		Palgrave Macmillan US	Monograph	2011				Casper		
Corpus Anarchicum	978-1-137-26412-1	978-1-137-26413-8							http://link.springer.com/10.1007/978-1-137-26413-8	Dabashi	10.1007/978-1-137-26413-8		fulltext		Palgrave Macmillan US	Monograph	2012						
Corruption	978-1-349-33458-2	978-0-230-34334-4							http://link.springer.com/10.1007/978-0-230-34334-4	Kochan	10.1007/978-0-230-34334-4		fulltext		Palgrave Macmillan UK	Monograph	2011						
Creating a Eurasian Union	978-1-349-48540-6	978-1-137-39664-8							http://link.springer.com/10.1007/978-1-137-39664-8	Vymyatnina	10.1007/978-1-137-39664-8		fulltext		Palgrave Macmillan US	Monograph	2014						
Creative Cognition and the Cultural Panorama of Twentieth-Century Spain	978-1-349-70256-5	978-1-137-49986-8							http://link.springer.com/10.1057/9781137499868	Gala	10.1057/9781137499868		fulltext		Palgrave Macmillan US	Monograph	2015						
Creative Cost-Benefits Reinvention	978-1-349-28971-4	978-0-230-11463-0							http://link.springer.com/10.1007/978-0-230-11463-0	Dussart	10.1007/978-0-230-11463-0		fulltext		Palgrave Macmillan US	Monograph	2010						
Crime and Security: Managing the Risk to Safe Shopping	978-1-899287-04-8	978-0-230-37786-8							http://link.springer.com/10.1007/978-0-230-37786-8	Beck	10.1007/978-0-230-37786-8		fulltext		Palgrave Macmillan UK	Monograph	2006						
Crime, Deviance and Doping: Fallen Sports Stars, Autobiography and the Management of Stigma	978-1-349-48710-3	978-1-137-40375-9							http://link.springer.com/10.1007/978-1-137-40375-9	Yar	10.1007/978-1-137-40375-9		fulltext		Palgrave Macmillan UK	Monograph	2014						
Crisis: Cause, Containment and Cure	978-0-230-29831-6	978-0-230-32135-9							http://link.springer.com/10.1007/978-0-230-32135-9	Huertas	10.1007/978-0-230-32135-9		fulltext		Palgrave Macmillan UK	Monograph	2011			2nd edition			
Crossing Sex and Gender in Latin America	978-1-349-28849-6	978-0-230-10996-4							http://link.springer.com/10.1007/978-0-230-10996-4	Lewis	10.1007/978-0-230-10996-4		fulltext		Palgrave Macmillan US	Monograph	2010						
Cultural Awareness in the Military: Developments and Implications for Future Humanitarian Cooperation	978-1-349-48867-4	978-1-137-40942-3							http://link.springer.com/10.1007/978-1-137-40942-3		10.1007/978-1-137-40942-3		fulltext		Palgrave Macmillan UK	Monograph	2014				Albro		
Cultural Change and Persistence	978-1-349-29195-3	978-0-230-11733-4							http://link.springer.com/10.1007/978-0-230-11733-4		10.1007/978-0-230-11733-4		fulltext		Palgrave Macmillan US	Monograph	2010				Ascher		
Cultural Constructions of Madness in Eighteenth Century Writing	978-1-349-52332-0	978-0-230-51089-0							http://link.springer.com/10.1007/978-0-230-51089-0	Ingram	10.1007/978-0-230-51089-0		fulltext		Palgrave Macmillan UK	Monograph	2005						
Cultural Theory After the Contemporary	978-1-349-29160-1	978-0-230-11702-0							http://link.springer.com/10.1007/978-0-230-11702-0	Tumino	10.1007/978-0-230-11702-0		fulltext		Palgrave Macmillan US	Monograph	2011						
Cultures of Environmentalism	978-0-230-23711-7	978-0-230-51486-7							http://link.springer.com/10.1007/978-0-230-51486-7	Yearley	10.1007/978-0-230-51486-7		fulltext		Palgrave Macmillan UK	Monograph	2005						
Curriculum Studies in Brazil	978-1-349-28861-8	978-0-230-11806-5							http://link.springer.com/10.1007/978-0-230-11806-5		10.1007/978-0-230-11806-5		fulltext		Palgrave Macmillan US	Monograph	2011				Pinar	14849	
Curriculum Studies in Mexico	978-1-349-29612-5	978-0-230-33788-6							http://link.springer.com/10.1007/978-0-230-33788-6		10.1007/978-0-230-33788-6		fulltext		Palgrave Macmillan US	Monograph	2011				Pinar	14849	
Curriculum Studies in South Africa	978-1-349-37873-9	978-0-230-10550-8							http://link.springer.com/10.1007/978-0-230-10550-8		10.1007/978-0-230-10550-8		fulltext		Palgrave Macmillan US	Monograph	2010				Pinar	14849	
Curriculum, Community, and Urban School Reform	978-1-349-37717-6	978-0-230-10574-4							http://link.springer.com/10.1007/978-0-230-10574-4	Franklin	10.1007/978-0-230-10574-4		fulltext		Palgrave Macmillan US	Monograph	2010					14490	
Cyber-War: The Anatomy of the global Security Threat	978-1-349-48584-0	978-1-137-39962-5							http://link.springer.com/10.1007/978-1-137-39962-5	Richards	10.1007/978-1-137-39962-5		fulltext		Palgrave Macmillan UK	Monograph	2014						
Cyborg Cinema and Contemporary Subjectivity	978-1-349-51564-6	978-0-230-51350-1							http://link.springer.com/10.1007/978-0-230-51350-1	Short	10.1007/978-0-230-51350-1		fulltext		Palgrave Macmillan UK	Monograph	2005						
Cyborg Theatre	978-1-349-31905-3	978-0-230-30652-3							http://link.springer.com/10.1007/978-0-230-30652-3	Parker-Starbuck	10.1007/978-0-230-30652-3		fulltext		Palgrave Macmillan UK	Monograph	2011					14559	
Cyborgs in Latin America	978-1-349-28835-9	978-0-230-10977-3							http://link.springer.com/10.1007/978-0-230-10977-3	Brown	10.1007/978-0-230-10977-3		fulltext		Palgrave Macmillan US	Monograph	2010						
Dance, Space and Subjectivity	978-0-230-22979-2	978-0-230-27235-4							http://link.springer.com/10.1007/978-0-230-27235-4	Briginshaw	10.1007/978-0-230-27235-4		fulltext		Palgrave Macmillan UK	Monograph	2009						
Dancing Communities	978-1-349-27943-2	978-0-230-62648-5							http://link.springer.com/10.1007/978-0-230-62648-5	Hamera	10.1007/978-0-230-62648-5		fulltext		Palgrave Macmillan UK	Monograph	2007					14467	
Dark Humor in Films of the 1960s	978-1-349-85032-7	978-1-137-56250-0							http://link.springer.com/10.1007/978-1-137-56250-0	Dixon	10.1007/978-1-137-56250-0		fulltext		Palgrave Macmillan US	Monograph	2015						
Declaring War in Early Modern Europe	978-1-349-29570-8	978-0-230-11889-8							http://link.springer.com/10.1007/978-0-230-11889-8	Baumgartner	10.1007/978-0-230-11889-8		fulltext		Palgrave Macmillan US	Monograph	2011						
Defending Albion	978-1-349-51931-6	978-0-230-51211-5							http://link.springer.com/10.1007/978-0-230-51211-5	Mitchinson	10.1007/978-0-230-51211-5		fulltext		Palgrave Macmillan UK	Monograph	2005					14139	
Deleuze and The Fold: A Critical Reader	978-1-349-36272-1	978-0-230-24836-6							http://link.springer.com/10.1007/978-0-230-24836-6		10.1007/978-0-230-24836-6		fulltext		Palgrave Macmillan UK	Monograph	2010				Tuinen		
Democratic Governance and Non-State Actors	978-1-349-29153-3	978-0-230-11760-0							http://link.springer.com/10.1007/978-0-230-11760-0	Gardner	10.1007/978-0-230-11760-0		fulltext		Palgrave Macmillan US	Monograph	2011						
Democratic Institutions of Undemocratic Individuals	978-1-349-37670-4	978-0-230-61789-6							http://link.springer.com/10.1007/978-0-230-61789-6	Blind	10.1007/978-0-230-61789-6		fulltext		Palgrave Macmillan US	Monograph	2009						
Democratic Network Governance in Europe	978-1-349-54469-1	978-0-230-59628-3							http://link.springer.com/10.1007/978-0-230-59628-3		10.1007/978-0-230-59628-3		fulltext		Palgrave Macmillan UK	Monograph	2007				Marcussen		
Dennis Robertson	978-1-349-54771-5	978-0-230-22752-1							http://link.springer.com/10.1007/978-0-230-22752-1	Fletcher	10.1007/978-0-230-22752-1		fulltext		Palgrave Macmillan UK	Monograph	2008					15026	
Deposit Guarantee Schemes: A European Perspective	978-1-349-48277-1	978-1-137-39087-5							http://link.springer.com/10.1007/978-1-137-39087-5	Arnaboldi	10.1007/978-1-137-39087-5		fulltext		Palgrave Macmillan UK	Monograph	2014						
Designing the European Model	978-1-349-36131-1	978-0-230-23665-3							http://link.springer.com/10.1007/978-0-230-23665-3		10.1007/978-0-230-23665-3		fulltext		Palgrave Macmillan UK	Monograph	2009				Honkapohja		
Destined to Lead	978-1-349-47084-6	978-1-137-43767-9							http://link.springer.com/10.1007/978-1-137-43767-9	Wasylyshyn	10.1007/978-1-137-43767-9		fulltext		Palgrave Macmillan US	Monograph	2014						
Detained without Cause	978-0-230-10382-5	978-0-230-11809-6							http://link.springer.com/10.1007/978-0-230-11809-6	Shiekh	10.1007/978-0-230-11809-6		fulltext		Palgrave Macmillan US	Monograph	2011					14606	
Developing Ecofeminist Theory	978-1-349-52051-0	978-0-230-50927-6							http://link.springer.com/10.1007/978-0-230-50927-6	Cudworth	10.1007/978-0-230-50927-6		fulltext		Palgrave Macmillan UK	Monograph	2005						
Development Connections	978-0-230-11194-3	978-0-230-11837-9							http://link.springer.com/10.1007/978-0-230-11837-9		10.1007/978-0-230-11837-9		fulltext		Palgrave Macmillan US	Monograph	2011				Chong		
Development, Poverty of Culture, and Social Policy	978-1-349-29265-3	978-0-230-11765-5							http://link.springer.com/10.1007/978-0-230-11765-5	Mohan	10.1007/978-0-230-11765-5		fulltext		Palgrave Macmillan US	Monograph	2011						
Deviance in Contemporary Crime Fiction	978-0-230-59463-0	978-0-230-20721-9							http://link.springer.com/10.1007/978-0-230-20721-9	Gregoriou	10.1007/978-0-230-20721-9		fulltext		Palgrave Macmillan UK	Monograph	2007					14927	
Diagnosis and the DSM: A Critical Review	978-1-349-48740-0	978-1-137-40468-8							http://link.springer.com/10.1007/978-1-137-40468-8	Vanheule	10.1007/978-1-137-40468-8		fulltext		Palgrave Macmillan UK	Monograph	2014						
Digital Practices	978-1-349-36289-9	978-0-230-58984-1							http://link.springer.com/10.1007/978-0-230-58984-1	Broadhurst	10.1007/978-0-230-58984-1		fulltext		Palgrave Macmillan UK	Monograph	2007						
Direct Democracy’s Impact on American Political Institutions	978-1-349-37209-6	978-0-230-61202-0							http://link.springer.com/10.1007/978-0-230-61202-0		10.1007/978-0-230-61202-0		fulltext		Palgrave Macmillan US	Monograph	2008				Bowler		
Dirty Cities	978-1-349-46551-4	978-1-137-34315-4							http://link.springer.com/10.1007/978-1-137-34315-4		10.1007/978-1-137-34315-4		fulltext		Palgrave Macmillan UK	Monograph	2013				Talani	13996	
Disability Culture and Community Performance	978-1-349-33439-1	978-0-230-31658-4							http://link.springer.com/10.1007/978-0-230-31658-4	Kuppers	10.1007/978-0-230-31658-4		fulltext		Palgrave Macmillan UK	Monograph	2011						
Disability and Difference in Global Contexts	978-1-349-28630-0	978-1-137-00118-4							http://link.springer.com/10.1007/978-1-137-00118-4	Erevelles	10.1007/978-1-137-00118-4		fulltext		Palgrave Macmillan US	Monograph	2011						
Discourse Theory and Critical Media Politics	978-1-349-32549-8	978-0-230-34351-1							http://link.springer.com/10.1007/978-0-230-34351-1		10.1007/978-0-230-34351-1		fulltext		Palgrave Macmillan UK	Monograph	2011				Dahlberg		
Discourses of Ageing in Fiction and Feminism	978-1-349-33476-6	978-1-137-29227-8							http://link.springer.com/10.1007/978-1-137-29227-8	King	10.1007/978-1-137-29227-8		fulltext		Palgrave Macmillan UK	Monograph	2013						
Divine Ventriloquism in Medieval English Literature	978-1-349-29190-8	978-0-230-11873-7							http://link.springer.com/10.1007/978-0-230-11873-7	Hayes	10.1007/978-0-230-11873-7		fulltext		Palgrave Macmillan US	Monograph	2011					14239	
Doing Business with China	978-1-349-30820-0	978-0-230-30545-8							http://link.springer.com/10.1007/978-0-230-30545-8	Hamilton	10.1007/978-0-230-30545-8		fulltext		Palgrave Macmillan UK	Monograph	2012						
Domestic Violence Laws in the United States and India: A Systematic Comparison of Backgrounds and Implications	978-1-349-48590-1	978-1-137-38707-3							http://link.springer.com/10.1007/978-1-137-38707-3	Goel	10.1007/978-1-137-38707-3		fulltext		Palgrave Macmillan US	Monograph	2014						
Domestic Violence, Family Law and School	978-1-349-44886-9	978-1-137-28305-4							http://link.springer.com/10.1007/978-1-137-28305-4	Eriksson	10.1007/978-1-137-28305-4		fulltext		Palgrave Macmillan UK	Monograph	2013						
Doris Lessing’s The Golden Notebook After Fifty	978-1-349-50406-0	978-1-137-47742-2							http://link.springer.com/10.1007/978-1-137-47742-2		10.1007/978-1-137-47742-2		fulltext		Palgrave Macmillan US	Monograph	2015				Ridout		
Dynamic Capabilities	978-1-349-46876-8	978-1-137-35128-9							http://link.springer.com/10.1007/978-1-137-35128-9	Cordes-Berszinn	10.1007/978-1-137-35128-9		fulltext		Palgrave Macmillan UK	Monograph	2013						
Dynamics of Political Development in Afghanistan	978-1-349-28833-5	978-0-230-11200-1							http://link.springer.com/10.1007/978-0-230-11200-1	Emadi	10.1007/978-0-230-11200-1		fulltext		Palgrave Macmillan US	Monograph	2010						
Early Childhood Education in Aotearoa New Zealand: History, Pedagogy, and Liberation	978-1-349-48394-5	978-1-137-37579-7							http://link.springer.com/10.1007/978-1-137-37579-7	Ritchie	10.1007/978-1-137-37579-7		fulltext		Palgrave Macmillan US	Monograph	2014					14933	
Early Modern England and Islamic Worlds	978-1-349-29667-5	978-0-230-11982-6							http://link.springer.com/10.1007/978-0-230-11982-6		10.1007/978-0-230-11982-6		fulltext		Palgrave Macmillan US	Monograph	2011				Andrea	14956	
Early Modern Women in Conversation	978-1-349-33484-1	978-0-230-31953-0							http://link.springer.com/10.1007/978-0-230-31953-0	Larson	10.1007/978-0-230-31953-0		fulltext		Palgrave Macmillan UK	Monograph	2011					14199	
East Asian Ecocriticisms	978-1-349-44561-5	978-1-137-34536-3							http://link.springer.com/10.1007/978-1-137-34536-3		10.1007/978-1-137-34536-3		fulltext		Palgrave Macmillan US	Monograph	2013				Estok	14818	
East Timor	978-1-349-37370-3	978-0-230-62171-8							http://link.springer.com/10.1007/978-0-230-62171-8	Kingsbury	10.1007/978-0-230-62171-8		fulltext		Palgrave Macmillan US	Monograph	2009						
Eastern European Perspectives on the Development of Public Relations: Other Voices	978-1-349-48726-4	978-1-137-40426-8							http://link.springer.com/10.1007/978-1-137-40426-8		10.1007/978-1-137-40426-8		fulltext		Palgrave Macmillan UK	Monograph	2014				Watson	14757	
Eco-Innovation	978-1-349-30019-8	978-0-230-24485-6							http://link.springer.com/10.1007/978-0-230-24485-6	Carrillo-Hermosilla	10.1007/978-0-230-24485-6		fulltext		Palgrave Macmillan UK	Monograph	2009						
Eco-Standards, Product Labelling and Green Consumerism	978-1-349-35914-1	978-0-230-58400-6							http://link.springer.com/10.1007/978-0-230-58400-6	Boström	10.1007/978-0-230-58400-6		fulltext		Palgrave Macmillan UK	Monograph	2008					14914	
Ecofeminist Approaches to Early Modernity	978-1-349-29647-7	978-1-137-00190-0							http://link.springer.com/10.1007/978-1-137-00190-0		10.1007/978-1-137-00190-0		fulltext		Palgrave Macmillan US	Monograph	2011				Munroe	14818	
Ecofeminist Subjectivities	978-1-349-29665-1	978-0-230-33789-3							http://link.springer.com/10.1007/978-0-230-33789-3	Kordecki	10.1007/978-0-230-33789-3		fulltext		Palgrave Macmillan US	Monograph	2011					14239	
Economic Inequality and Policy Control in the United States	978-1-349-48248-1	978-1-137-38811-7							http://link.springer.com/10.1007/978-1-137-38811-7	Stelzner	10.1007/978-1-137-38811-7		fulltext		Palgrave Macmillan US	Monograph	2015						
Economic Instruments of Security Policy	978-0-230-11062-5	978-1-137-12362-6							http://link.springer.com/10.1007/978-1-137-12362-6	Shiffman	10.1007/978-1-137-12362-6		fulltext		Palgrave Macmillan US	Monograph	2011			Second Edition			
Economic Policy in the European Union	978-1-349-52206-4	978-0-230-51129-3							http://link.springer.com/10.1007/978-0-230-51129-3	Korkman	10.1007/978-0-230-51129-3		fulltext		Palgrave Macmillan UK	Monograph	2005						
Economics and Ethics	978-1-349-36592-0	978-0-230-27723-6							http://link.springer.com/10.1007/978-0-230-27723-6	Dutt	10.1007/978-0-230-27723-6		fulltext		Palgrave Macmillan UK	Monograph	2010						
Economics for the Curious	978-1-349-48058-6	978-1-137-38359-4							http://link.springer.com/10.1007/978-1-137-38359-4		10.1007/978-1-137-38359-4		fulltext		Palgrave Macmillan UK	Monograph	2014				Solow		
Economics of Institutional Change	978-1-349-31795-0	978-0-230-29128-7							http://link.springer.com/10.1007/978-0-230-29128-7	Mickiewicz	10.1007/978-0-230-29128-7		fulltext		Palgrave Macmillan UK	Monograph	2010			Second Edition		14147	
Editing Early Modern Texts	978-0-230-57476-2	978-0-230-22878-8							http://link.springer.com/10.1007/978-0-230-22878-8	Hunter	10.1007/978-0-230-22878-8		fulltext		Palgrave Macmillan UK	Monograph	2009						
Educating for Cosmopolitanism: Lessons from Cognitive Science and Literature	978-1-349-48325-9	978-1-137-39020-2							http://link.springer.com/10.1007/978-1-137-39020-2	Bracher	10.1007/978-1-137-39020-2		fulltext		Palgrave Macmillan US	Monograph	2013						
Educating from Marx	978-1-349-29687-3	978-0-230-37037-1							http://link.springer.com/10.1007/978-0-230-37037-1		10.1007/978-0-230-37037-1		fulltext		Palgrave Macmillan US	Monograph	2011				Carpenter	14811	
Education and Global Cultural Dialogue	978-1-349-34272-3	978-1-137-04559-1							http://link.springer.com/10.1007/978-1-137-04559-1		10.1007/978-1-137-04559-1		fulltext		Palgrave Macmillan US	Monograph	2012				Mundy	14849	
Education, Equality and Social Cohesion	978-0-230-22363-9	978-0-230-20745-5							http://link.springer.com/10.1007/978-0-230-20745-5	Green	10.1007/978-0-230-20745-5		fulltext		Palgrave Macmillan UK	Monograph	2006						
Educational Failure and Working Class White Children in Britain	978-0-230-55303-3	978-0-230-62723-9							http://link.springer.com/10.1007/978-0-230-62723-9	Evans	10.1007/978-0-230-62723-9		fulltext		Palgrave Macmillan UK	Monograph	2006						
Effective Multilateralism	978-1-349-33488-9	978-1-137-31298-3							http://link.springer.com/10.1007/978-1-137-31298-3		10.1007/978-1-137-31298-3		fulltext		Palgrave Macmillan UK	Monograph	2013				Prantl	14227	
Egyptian-Indian Nationalist Collaboration and the British Empire	978-1-349-29534-0	978-0-230-33951-4							http://link.springer.com/10.1007/978-0-230-33951-4	Khan	10.1007/978-0-230-33951-4		fulltext		Palgrave Macmillan US	Monograph	2011						
Ekphrastic Medieval Visions	978-1-349-29235-6	978-0-230-37053-1							http://link.springer.com/10.1007/978-0-230-37053-1	Barbetti	10.1007/978-0-230-37053-1		fulltext		Palgrave Macmillan US	Monograph	2011					14239	
Elites and Decolonization in the Twentieth Century	978-1-349-31857-5	978-0-230-30648-6							http://link.springer.com/10.1007/978-0-230-30648-6		10.1007/978-0-230-30648-6		fulltext		Palgrave Macmillan UK	Monograph	2011				Dülffer	13937	
Embodied Enquiry	978-1-349-35545-7	978-0-230-59885-0							http://link.springer.com/10.1007/978-0-230-59885-0	Todres	10.1007/978-0-230-59885-0		fulltext		Palgrave Macmillan UK	Monograph	2007						
Emotion Talk Across Corpora	978-1-349-36230-1	978-0-230-28571-2							http://link.springer.com/10.1007/978-0-230-28571-2	Bednarek	10.1007/978-0-230-28571-2		fulltext		Palgrave Macmillan UK	Monograph	2008						
Emotions in Multiple Languages	978-1-349-52184-5	978-0-230-28950-5							http://link.springer.com/10.1007/978-0-230-28950-5	Dewaele	10.1007/978-0-230-28950-5		fulltext		Palgrave Macmillan UK	Monograph	2010						
Energy Risk Modeling	978-1-349-51702-2	978-0-230-52378-4							http://link.springer.com/10.1007/978-0-230-52378-4	Costa Lewis	10.1007/978-0-230-52378-4		fulltext		Palgrave Macmillan UK	Monograph	2005					13977	
Engineering Empires	978-0-230-50704-3	978-0-230-50412-7							http://link.springer.com/10.1007/978-0-230-50412-7	Marsden	10.1007/978-0-230-50412-7		fulltext		Palgrave Macmillan UK	Monograph	2005						
English Funerary Elegy in the Seventeenth Century	978-1-349-52038-1	978-0-230-55487-0							http://link.springer.com/10.1007/978-0-230-55487-0	Brady	10.1007/978-0-230-55487-0		fulltext		Palgrave Macmillan UK	Monograph	2006					14199	
English Language Teaching Textbooks	978-1-137-27630-8	978-1-137-27628-5							http://link.springer.com/10.1007/978-1-137-27628-5		10.1007/978-1-137-27628-5		fulltext		Palgrave Macmillan UK	Monograph	2014				Harwood		
English Pronunciation in the Eighteenth and Nineteenth Centuries	978-1-349-52424-2	978-0-230-50340-3							http://link.springer.com/10.1007/978-0-230-50340-3	Jones	10.1007/978-0-230-50340-3		fulltext		Palgrave Macmillan UK	Monograph	2006						
Enron and World Finance	978-1-349-52447-1	978-0-230-51886-5							http://link.springer.com/10.1007/978-0-230-51886-5		10.1007/978-0-230-51886-5		fulltext		Palgrave Macmillan UK	Monograph	2006				Dembinski		
Entrepreneurial Profiles of Creative Destruction	978-1-349-28040-7	978-1-137-42983-4							http://link.springer.com/10.1007/978-1-137-42983-4	Carayannis	10.1007/978-1-137-42983-4		fulltext		Palgrave Macmillan UK	Monograph	2014						
Environment and Embodiment in Early Modern England	978-1-349-54658-9	978-0-230-59302-2							http://link.springer.com/10.1007/978-0-230-59302-2		10.1007/978-0-230-59302-2		fulltext		Palgrave Macmillan UK	Monograph	2007				Floyd-Wilson	14199	
Environmental and Health Regulation in the United States and the European Union	978-1-349-29205-9	978-0-230-33776-3							http://link.springer.com/10.1007/978-0-230-33776-3	Smith	10.1007/978-0-230-33776-3		fulltext		Palgrave Macmillan US	Monograph	2012						
Erfolg mit Großkunden	978-3-8349-2027-0	978-3-8349-8750-1							http://link.springer.com/10.1007/978-3-8349-8750-1	Kluckow	10.1007/978-3-8349-8750-1		fulltext		Gabler	Monograph	2010						
Ernest Hemingway	978-1-349-52029-9	978-0-230-22322-6							http://link.springer.com/10.1007/978-0-230-22322-6	Wagner-Martin	10.1007/978-0-230-22322-6		fulltext		Palgrave Macmillan UK	Monograph	2007					14010	
Espionage and Counterintelligence in Occupied Persia (Iran)	978-1-349-55990-9	978-1-137-55557-1							http://link.springer.com/10.1057/9781137555571	O’Sullivan	10.1057/9781137555571		fulltext		Palgrave Macmillan UK	Monograph	2015						
Essence of Diplomacy	978-1-349-54341-0	978-0-230-51104-0							http://link.springer.com/10.1007/978-0-230-51104-0	Jönsson	10.1007/978-0-230-51104-0		fulltext		Palgrave Macmillan UK	Monograph	2005					14471	
Ethical Decision-Making in Social Research	978-0-230-29634-3	978-0-230-23376-8							http://link.springer.com/10.1007/978-0-230-23376-8	Iphofen	10.1007/978-0-230-23376-8		fulltext		Palgrave Macmillan UK	Monograph	2011						
Ethical Speculations in Contemporary British Theatre	978-1-349-45214-9	978-1-137-29757-0							http://link.springer.com/10.1007/978-1-137-29757-0		10.1007/978-1-137-29757-0		fulltext		Palgrave Macmillan UK	Monograph	2014				Aragay		
Ethics During and After the Holocaust	978-1-4039-3378-2	978-0-230-51310-5							http://link.springer.com/10.1007/978-0-230-51310-5	Roth	10.1007/978-0-230-51310-5		fulltext		Palgrave Macmillan UK	Monograph	2005						
Ethnic Identity and National Conflict in China	978-1-349-28761-1	978-0-230-10787-8							http://link.springer.com/10.1007/978-0-230-10787-8	Gunaratna	10.1007/978-0-230-10787-8		fulltext		Palgrave Macmillan US	Monograph	2010						
Europe: a Civilian Power?	978-0-230-51798-1	978-0-230-51403-4							http://link.springer.com/10.1007/978-0-230-51403-4	Telò	10.1007/978-0-230-51403-4		fulltext		Palgrave Macmillan UK	Monograph	2006						
European Integration and Industrial Relations	978-1-349-42868-7	978-0-230-50410-3							http://link.springer.com/10.1007/978-0-230-50410-3	Marginson	10.1007/978-0-230-50410-3		fulltext		Palgrave Macmillan UK	Monograph	2006						
European Perspectives on Men and Masculinities	978-0-230-59447-0	978-0-230-62644-7							http://link.springer.com/10.1007/978-0-230-62644-7	Hearn	10.1007/978-0-230-62644-7		fulltext		Palgrave Macmillan UK	Monograph	2006						
European Union Civil Society Policy and Turkey	978-1-349-44567-7	978-1-137-27442-7							http://link.springer.com/10.1007/978-1-137-27442-7	Zihnioğlu	10.1007/978-1-137-27442-7		fulltext		Palgrave Macmillan UK	Monograph	2013					14629	
