publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
China Foundry	1672-6421	2365-9459	2016-01	13	1	2017-01	14	1	http://link.springer.com/journal/41230		41230		fulltext		Springer Singapore	Serial							
China Ocean Engineering	0890-5487	2191-8945	2011-03	25	1	2017-03	31	1	http://link.springer.com/journal/13344		13344		fulltext		Chinese Ocean Engineering Society	Serial							
China-EU Law Journal	1868-5153	1868-5161	2011-11	1	1	2017-03	5	1	http://link.springer.com/journal/12689		12689		fulltext		Springer Berlin Heidelberg	Serial							
Chinese Annals of Mathematics, Series B	0252-9599	1860-6261	1980-03	21	1	2017-03	38	2	http://link.springer.com/journal/11401		11401		fulltext		Springer Berlin Heidelberg	Serial							
Chinese Geographical Science	1002-0063	1993-064X	1991-03	1	1	2017-02	27	1	http://link.springer.com/journal/11769		11769		fulltext		Science Press	Serial							
Chinese Journal of Cancer		1944-446X	2015-01	34	1	2017-03	36	1	http://link.springer.com/journal/40880		40880		fulltext		BioMed Central	Serial							
Chinese Journal of Cancer Research	1000-9604	1993-0631	1988-09	1	1	2012-12	24	4	http://link.springer.com/journal/11670		11670		fulltext		Chinese Anti-Cancer Association	Serial							
Chinese Journal of Integrative Medicine	1672-0415	1993-0402	1995-03	1	1	2017-03	23	3	http://link.springer.com/journal/11655		11655		fulltext		Springer Berlin Heidelberg	Serial							
Chinese Journal of Mechanical Engineering	1000-9345	2192-8258	2012-01	25	1	2017-03	30	1	http://link.springer.com/journal/10033		10033		fulltext		Chinese Mechanical Engineering Society	Serial							
Chinese Journal of Oceanology and Limnology	0254-4059	1993-5005	1982-04	1	1	2017-03	35	2	http://link.springer.com/journal/343		343		fulltext		Science Press	Serial							
Chinese Journal of Polymer Science	0256-7679	1439-6203	2009-12	28	1	2017-05	35	5	http://link.springer.com/journal/10118		10118		fulltext		Chinese Chemical Society and Institute of Chemistry, CAS	Serial							
Chinese Medicine		1749-8546	2006-11	1	1	2017-01	12	1	http://link.springer.com/journal/13020		13020		fulltext		BioMed Central	Serial							
Chinese Neurosurgical Journal		2057-4967	2015-08	1	1	2017-03	3	1	http://link.springer.com/journal/41016		41016		fulltext		BioMed Central	Serial							
Chinese Political Science Review	2365-4244	2365-4252	2016-02	1	1	2017-03	2	1	http://link.springer.com/journal/41111		41111		fulltext		Springer Singapore	Serial							
Chiropractic & Manual Therapies		2045-709X	2005-04	13	1	2017-03	25	1	http://link.springer.com/journal/12998		12998		fulltext		BioMed Central	Serial							
Chromatographia	0009-5893	1612-1112	1968-01	1	1	2017-03	80	2	http://link.springer.com/journal/10337		10337		fulltext		Springer Berlin Heidelberg	Serial							
Chromosoma	0009-5915	1432-0886	1939-12	1	1	2017-02	125	4	http://link.springer.com/journal/412		412		fulltext		Springer Berlin Heidelberg	Serial							
Chromosome Research	0967-3849	1573-6849	1993-05	1	1	2017-03	25	1	http://link.springer.com/journal/10577		10577		fulltext		Springer Netherlands	Serial							
Cilia		2046-2530	2012-04	1	1	2017-03	6	1	http://link.springer.com/journal/13630		13630		fulltext		BioMed Central	Serial							
Circuits, Systems, and Signal Processing	0278-081X	1531-5878	1982-03	1	1	2017-05	36	5	http://link.springer.com/journal/34		34		fulltext		Springer US	Serial							
City, Territory and Architecture		2195-2701	2014-05	1	1	2017-03	4	1	http://link.springer.com/journal/40410		40410		fulltext		Springer Berlin Heidelberg	Serial							
Clean Technologies and Environmental Policy	1618-954X	1618-9558	1998-12	1	1	2017-04	19	3	http://link.springer.com/journal/10098		10098		fulltext		Springer Berlin Heidelberg	Serial							
Climate Change Responses		2053-7565	2014-10	1	1	2017-01	4	1	http://link.springer.com/journal/40665		40665		fulltext		BioMed Central	Serial							
Climate Dynamics	0930-7575	1432-0894	1986-09	1	1	2017-03	48	5	http://link.springer.com/journal/382		382		fulltext		Springer Berlin Heidelberg	Serial							
Climatic Change	0165-0009	1573-1480	1977-03	1	1	2017-04	141	4	http://link.springer.com/journal/10584		10584		fulltext		Springer Netherlands	Serial							
Clinical & Experimental Metastasis	0262-0898	1573-7276	1983-03	1	1	2017-03	34	2	http://link.springer.com/journal/10585		10585		fulltext		Springer Netherlands	Serial							
Clinical Autonomic Research	0959-9851	1619-1560	1991-03	1	1	2017-03	27	1	http://link.springer.com/journal/10286		10286		fulltext		Springer Berlin Heidelberg	Serial							
Clinical Child and Family Psychology Review	1096-4037	1573-2827	1998-03	1	1	2017-03	20	1	http://link.springer.com/journal/10567		10567		fulltext		Springer US	Serial							
Clinical Diabetes and Endocrinology		2055-8260	2015-06	1	1	2017-02	3	1	http://link.springer.com/journal/40842		40842		fulltext		BioMed Central	Serial							
Clinical Drug Investigation	1173-2563	1179-1918	1989-10	1	1	2017-04	37	4	http://link.springer.com/journal/40261		40261		fulltext		Springer International Publishing	Serial							
Clinical Epigenetics	1868-7075	1868-7083	2010-09	1	1	2017-03	9	1	http://link.springer.com/journal/13148		13148		fulltext		BioMed Central	Serial							
Clinical Hypertension		2056-5909	2014-09	20	1	2017-03	23	1	http://link.springer.com/journal/40885		40885		fulltext		BioMed Central	Serial							
Clinical Journal of Gastroenterology	1865-7257	1865-7265	2008-04	1	1	2017-04	10	2	http://link.springer.com/journal/12328		12328		fulltext		Springer Japan	Serial							
Clinical Neuroradiology	1869-1439	1869-1447	1997-03	7	1	2017-03	26	4	http://link.springer.com/journal/62		62		fulltext		Springer Berlin Heidelberg	Serial							
Clinical Oncology and Cancer Research	1674-5361	1868-324X	2004-02	1	1	2011-12	8	4	http://link.springer.com/journal/11805		11805		fulltext		Tianjin Medical University Cancer Institute and Hospital	Serial							
Clinical Oral Investigations	1432-6981	1436-3771	1997-03	1	1	2017-03	21	2	http://link.springer.com/journal/784		784		fulltext		Springer Berlin Heidelberg	Serial							
Clinical Orthopaedics and Related Research®	0009-921X	1528-1132	2008-01	466	1	2017-03	475	3	http://link.springer.com/journal/11999		11999		fulltext		Springer US	Serial							
Clinical Pharmacokinetics	0312-5963	1179-1926	1976-02	1	1	2017-04	56	4	http://link.springer.com/journal/40262		40262		fulltext		Springer International Publishing	Serial							
Clinical Phytoscience		2199-1197	2015-08	1	1	2017-03	3	1	http://link.springer.com/journal/40816		40816		fulltext		Springer Berlin Heidelberg	Serial							
Clinical Practice and Epidemiology in Mental Health		1745-0179	2005-04	1	1	2009-06	5	1	http://link.springer.com/journal/12994		12994		fulltext		BioMed Central	Serial							
Clinical Proteomics	1542-6416	1559-0275	2004-03	1	1	2017-02	14	1	http://link.springer.com/journal/12014		12014		fulltext		BioMed Central	Serial							
Clinical Research in Cardiology	1861-0684	1861-0692	1997-01	86	1	2017-03	106	3	http://link.springer.com/journal/392		392		fulltext		Springer Berlin Heidelberg	Serial							
Clinical Research in Cardiology Supplements	1861-0706	1861-0714	2006-09	1	1	2017-03	12	1	http://link.springer.com/journal/11789		11789		fulltext		Springer Berlin Heidelberg	Serial							
Clinical Reviews in Allergy & Immunology	1080-0549	1559-0267	1983-03	1	1	2017-04	52	2	http://link.springer.com/journal/12016		12016		fulltext		Springer US	Serial							
Clinical Reviews in Bone and Mineral Metabolism	1534-8644	1559-0119	2002-03	1	1	2017-03	15	1	http://link.springer.com/journal/12018		12018		fulltext		Springer US	Serial							
Clinical Rheumatology	0770-3198	1434-9949	1982-03	1	1	2017-03	36	3	http://link.springer.com/journal/10067		10067		fulltext		Springer London	Serial							
Clinical Sarcoma Research		2045-3329	2011-07	1	1	2017-03	7	1	http://link.springer.com/journal/13569		13569		fulltext		BioMed Central	Serial							
Clinical Social Work Journal	0091-1674	1573-3343	1973-03	1	1	2017-03	45	1	http://link.springer.com/journal/10615		10615		fulltext		Springer US	Serial							
Clinical and Experimental Medicine	1591-8890	1591-9528	2001-06	1	1	2017-02	17	1	http://link.springer.com/journal/10238		10238		fulltext		Springer International Publishing	Serial							
Clinical and Experimental Nephrology	1342-1751	1437-7799	1997-03	1	1	2017-03	21	1	http://link.springer.com/journal/10157		10157		fulltext		Springer Japan	Serial							
Clinical and Molecular Allergy		1476-7961	2003-10	1	1	2017-03	15	1	http://link.springer.com/journal/12948		12948		fulltext		BioMed Central	Serial							
Clinical and Translational Allergy		2045-7022	2011-06	1	1	2017-03	7	1	http://link.springer.com/journal/13601		13601		fulltext		BioMed Central	Serial							
Clinical and Translational Imaging	2281-5872	2281-7565	2013-02	1	1	2017-03	5	1	http://link.springer.com/journal/40336		40336		fulltext		Springer Milan	Serial							
Clinical and Translational Medicine		2001-1326	2012-03	1	1	2017-03	6	1	http://link.springer.com/journal/40169		40169		fulltext		Springer Berlin Heidelberg	Serial							
Clinical and Translational Oncology	1699-048X	1699-3055	2000-01	2	1	2017-04	19	4	http://link.springer.com/journal/12094		12094		fulltext		Springer International Publishing	Serial							
Cliometrica	1863-2505	1863-2513	2007-01	1	1	2017-03	11	1	http://link.springer.com/journal/11698		11698		fulltext		Springer Berlin Heidelberg	Serial							
Cluster Computing	1386-7857	1573-7543	1998-01	1	0	2017-03	19	4	http://link.springer.com/journal/10586		10586		fulltext		Springer US	Serial							
Coaching | Theorie & Praxis		2364-5148	2015-10	1	1	2017-02	2	1	http://link.springer.com/journal/40896		40896		fulltext		Springer Fachmedien Wiesbaden	Serial							
Cognition, Technology & Work	1435-5558	1435-5566	1999-05	1	1	2017-03	19	1	http://link.springer.com/journal/10111		10111		fulltext		Springer London	Serial							
Cognitive Computation	1866-9956	1866-9964	2009-03	1	1	2017-03	9	1	http://link.springer.com/journal/12559		12559		fulltext		Springer US	Serial							
Cognitive Neurodynamics	1871-4080	1871-4099	2006-10	1	1	2017-04	11	2	http://link.springer.com/journal/11571		11571		fulltext		Springer Netherlands	Serial							
Cognitive Processing	1612-4782	1612-4790	2004-03	5	1	2017-03	18	1	http://link.springer.com/journal/10339		10339		fulltext		Springer Berlin Heidelberg	Serial							
Cognitive Research: Principles and Implications		2365-7464	2016-09	1	1	2017-03	2	1	http://link.springer.com/journal/41235		41235		fulltext		Springer International Publishing	Serial							
Cognitive Therapy and Research	0147-5916	1573-2819	1977-03	1	1	2017-04	41	2	http://link.springer.com/journal/10608		10608		fulltext		Springer US	Serial							
Cognitive, Affective, & Behavioral Neuroscience	1530-7026	1531-135X	2001-03	1	1	2017-03	17	1	http://link.springer.com/journal/13415		13415		fulltext		Springer US	Serial							
Coke and Chemistry	1068-364X	1934-8398	2007-01	50	1	2016-11	59	11	http://link.springer.com/journal/11955		11955		fulltext		Allerton Press	Serial							
Collectanea Mathematica	0010-0757	2038-4815	2008-02	59	1	2017-02	68	1	http://link.springer.com/journal/13348		13348		fulltext		Springer Milan	Serial							
Colloid Journal	1061-933X	1608-3067	2000-11	62	6	2017-01	79	1	http://link.springer.com/journal/10595		10595		fulltext		Pleiades Publishing	Serial							
Colloid and Polymer Science	0303-402X	1435-1536	1906-07	1	1	2017-04	295	4	http://link.springer.com/journal/396		396		fulltext		Springer Berlin Heidelberg	Serial							
Combination Products in Therapy	2195-5859	2190-9180	2011-10	1	1	2014-06	4	1	http://link.springer.com/journal/13556		13556		fulltext		Springer Healthcare	Serial							
Combinatorica	0209-9683	1439-6912	1981-03	1	1	2017-03	36	6	http://link.springer.com/journal/493		493		fulltext		Springer Berlin Heidelberg	Serial							
Combustion, Explosion, and Shock Waves	0010-5082	1573-8345	1965-01	1	1	2016-11	52	6	http://link.springer.com/journal/10573		10573		fulltext		Pleiades Publishing	Serial							
Commentarii Mathematici Helvetici	0010-2571	1420-8946	1929-12	1	1	2004-12	79	4	http://link.springer.com/journal/14		14		fulltext		Springer International Publishing	Serial							
Communications in Mathematical Physics	0010-3616	1432-0916	1965-03	1	1	2017-05	352	1	http://link.springer.com/journal/220		220		fulltext		Springer Berlin Heidelberg	Serial							
Communications in Mathematics and Statistics	2194-6701	2194-671X	2013-03	1	1	2017-03	4	4	http://link.springer.com/journal/40304		40304		fulltext		Springer Berlin Heidelberg	Serial							
Community Mental Health Journal	0010-3853	1573-2789	1965-03	1	1	2017-04	53	3	http://link.springer.com/journal/10597		10597		fulltext		Springer US	Serial							
Comparative Clinical Pathology	1618-5641	1618-565X	1991-02	1	1	2017-03	26	2	http://link.springer.com/journal/580		580		fulltext		Springer London	Serial							
Comparative Economic Studies	0888-7233	1478-3320	1991-04	33	1	2017-03	59	1	http://link.springer.com/journal/41294		41294		fulltext		Palgrave Macmillan UK	Serial							
Comparative European Politics	1472-4790	1740-388X	2003-03	1	1	2017-03	15	2	http://link.springer.com/journal/41295		41295		fulltext		Palgrave Macmillan UK	Serial							
Comparative Hepatology		1476-5926	2002-08	1	1	2012-12	11	1	http://link.springer.com/journal/12946		12946		fulltext		BioMed Central	Serial							
Comparative Migration Studies		2214-594X	2013-01	1	1	2017-03	5	1	http://link.springer.com/journal/40878		40878		fulltext		Springer International Publishing	Serial							
Complex & Intelligent Systems	2199-4536	2198-6053	2015-06	1	1	2017-03	2	4	http://link.springer.com/journal/40747		40747		fulltext		Springer Berlin Heidelberg	Serial							
Complex Adaptive Systems Modeling		2194-3206	2013-03	1	1	2017-02	5	1	http://link.springer.com/journal/40294		40294		fulltext		Springer Berlin Heidelberg	Serial							
Complex Analysis and Operator Theory	1661-8254	1661-8262	2007-01	1	1	2017-03	11	3	http://link.springer.com/journal/11785		11785		fulltext		Springer International Publishing	Serial							
Complex Analysis and its Synergies		2197-120X	2015-06	1	1	2016-09	2	1	http://link.springer.com/journal/40627		40627		fulltext		Springer International Publishing	Serial							
Compositio Mathematica	0010-437X	1570-5846	1997-01	105	1	2003-12	139	3	http://link.springer.com/journal/10599		10599		fulltext		Kluwer Academic Publishers	Serial							
Comprehensive Therapy	0098-8243	1559-1190	1999-01	25	1	2007-12	33	4	http://link.springer.com/journal/12019		12019		fulltext		Humana Press Inc	Serial							
Computational Astrophysics and Cosmology		2197-7909	2014-09	1	1	2016-12	3	1	http://link.springer.com/journal/40668		40668		fulltext		Springer International Publishing	Serial							
Computational Cognitive Science		2195-3961	2015-07	1	1	2016-08	2	1	http://link.springer.com/journal/40469		40469		fulltext		Springer Singapore	Serial							
Computational Economics	0927-7099	1572-9974	1988-01	1	1	2017-04	49	4	http://link.springer.com/journal/10614		10614		fulltext		Springer US	Serial							
Computational Geosciences	1420-0597	1573-1499	1997-04	1	1	2017-03	21	1	http://link.springer.com/journal/10596		10596		fulltext		Springer International Publishing	Serial							
Computational Management Science	1619-697X	1619-6988	2003-12	1	1	2017-03	14	1	http://link.springer.com/journal/10287		10287		fulltext		Springer Berlin Heidelberg	Serial							
Computational Mathematics and Mathematical Physics	0965-5425	1555-6662	2006-01	46	1	2017-02	57	2	http://link.springer.com/journal/11470		11470		fulltext		Pleiades Publishing	Serial							
Computational Mathematics and Modeling	1046-283X	1573-837X	1990-01	1	1	2017-03	28	1	http://link.springer.com/journal/10598		10598		fulltext		Springer US	Serial							
Computational Mechanics	0178-7675	1432-0924	1986-03	1	1	2017-04	59	4	http://link.springer.com/journal/466		466		fulltext		Springer Berlin Heidelberg	Serial							
Computational Methods and Function Theory	1617-9447	2195-3724	2001-09	1	1	2017-02	16	4	http://link.springer.com/journal/40315		40315		fulltext		Springer Berlin Heidelberg	Serial							
Computational Optimization and Applications	0926-6003	1573-2894	1992-10	1	1	2017-04	66	3	http://link.springer.com/journal/10589		10589		fulltext		Springer US	Serial							
Computational Particle Mechanics	2196-4378	2196-4386	2014-05	1	1	2017-04	4	2	http://link.springer.com/journal/40571		40571		fulltext		Springer International Publishing	Serial							
Computational Social Networks		2197-4314	2014-10	1	1	2016-12	3	1	http://link.springer.com/journal/40649		40649		fulltext		Springer International Publishing	Serial							
Computational Statistics	0943-4062	1613-9658	1999-03	14	1	2017-03	32	1	http://link.springer.com/journal/180		180		fulltext		Springer Berlin Heidelberg	Serial							
Computational Visual Media	2096-0433	2096-0662	2015-03	1	1	2017-03	3	1	http://link.springer.com/journal/41095		41095		fulltext		Tsinghua University Press	Serial							
Computational and Applied Mathematics	0101-8205	1807-0302	2013-04	32	1	2017-03	36	1	http://link.springer.com/journal/40314		40314		fulltext		Springer International Publishing	Serial							
Computational and Mathematical Organization Theory	1381-298X	1572-9346	1995-10	1	1	2017-03	23	1	http://link.springer.com/journal/10588		10588		fulltext		Springer US	Serial							
Computer Science - Research and Development	1865-2034	1865-2042	1995-02	10	1	2017-03	32	1	http://link.springer.com/journal/450		450		fulltext		Springer Berlin Heidelberg	Serial							
Computer Supported Cooperative Work (CSCW)	0925-9724	1573-7551	1992-03	1	1	2017-03	25	6	http://link.springer.com/journal/10606		10606		fulltext		Springer Netherlands	Serial							
Computing	0010-485X	1436-5057	1966-03	1	1	2017-03	99	3	http://link.springer.com/journal/607		607		fulltext		Springer Vienna	Serial							
Computing and Visualization in Science	1432-9360	1433-0369	1997-07	1	1	2017-01	18	2	http://link.springer.com/journal/791		791		fulltext		Springer Berlin Heidelberg	Serial							
Conflict and Health		1752-1505	2007-03	1	1	2017-03	11	1	http://link.springer.com/journal/13031		13031		fulltext		BioMed Central	Serial							
Conservation Genetics	1566-0621	1572-9737	2000-03	1	1	2017-04	18	2	http://link.springer.com/journal/10592		10592		fulltext		Springer Netherlands	Serial							
Conservation Genetics Resources	1877-7252	1877-7260	2009-04	1	1	2017-03	8	4	http://link.springer.com/journal/12686		12686		fulltext		Springer Netherlands	Serial							
Constitutional Political Economy	1043-4062	1572-9966	1990-03	1	1	2017-03	28	1	http://link.springer.com/journal/10602		10602		fulltext		Springer US	Serial							
Constraints	1383-7133	1572-9354	1996-09	1	1	2017-04	22	2	http://link.springer.com/journal/10601		10601		fulltext		Springer US	Serial							
Constructive Approximation	0176-4276	1432-0940	1985-12	1	1	2017-04	45	2	http://link.springer.com/journal/365		365		fulltext		Springer US	Serial							
Contemporary Family Therapy	0892-2764	1573-3335	1979-03	1	1	2017-03	39	1	http://link.springer.com/journal/10591		10591		fulltext		Springer US	Serial							
Contemporary Islam	1872-0218	1872-0226	2007-06	1	1	2017-03	10	3	http://link.springer.com/journal/11562		11562		fulltext		Springer Netherlands	Serial							
Contemporary Jewry	0147-1694	1876-5165	1974-07	1	1	2017-03	36	3	http://link.springer.com/journal/12397		12397		fulltext		Springer Netherlands	Serial							
Contemporary Political Theory	1470-8914	1476-9336	2002-03	1	1	2017-03	15	4	http://link.springer.com/journal/41296		41296		fulltext		Palgrave Macmillan UK	Serial							
Contemporary Problems of Ecology	1995-4255	1995-4263	2008-02	1	1	2017-01	10	1	http://link.springer.com/journal/12259		12259		fulltext		Pleiades Publishing	Serial							
Contemporary School Psychology	2159-2020	2161-1505	1996-01	1	1	2017-03	21	1	http://link.springer.com/journal/40688		40688		fulltext		Springer New York	Serial							
Continental Philosophy Review	1387-2842	1573-1103	1968-02	1	1	2017-03	50	1	http://link.springer.com/journal/11007		11007		fulltext		Springer Netherlands	Serial							
Continuum Mechanics and Thermodynamics	0935-1175	1432-0959	1989-02	1	1	2017-03	29	2	http://link.springer.com/journal/161		161		fulltext		Springer Berlin Heidelberg	Serial							
Contraception and Reproductive Medicine		2055-7426	2016-02	1	1	2017-03	2	1	http://link.springer.com/journal/40834		40834		fulltext		BioMed Central	Serial							
Contributions to Mineralogy and Petrology	0010-7999	1432-0967	1947-01	1	1	2017-03	172	4	http://link.springer.com/journal/410		410		fulltext		Springer Berlin Heidelberg	Serial							
Control Theory and Technology	2095-6983	2198-0942	2003-11	1	1	2017-02	15	1	http://link.springer.com/journal/11768		11768		fulltext		South China University of Technology and Academy of Mathematics and Systems Science, CAS	Serial							
Controlling & Management Review	2195-8262	2195-8270	2000-02	44	1	2017-03	61	2	http://link.springer.com/journal/12176		12176		fulltext		Springer Fachmedien Wiesbaden	Serial							
Coral Reefs	0722-4028	1432-0975	1982-06	1	1	2017-03	36	1	http://link.springer.com/journal/338		338		fulltext		Springer Berlin Heidelberg	Serial							
Corporate Reputation Review	1363-3589	1479-1889	1997-07	1	1	2017-02	19	4	http://link.springer.com/journal/41299		41299		fulltext		Palgrave Macmillan UK	Serial							
Corpus Pragmatics	2509-9507	2509-9515	2016-11	1	1	2017-03	1	1	http://link.springer.com/journal/41701		41701		fulltext		Springer International Publishing	Serial							
Cosmic Research	0010-9525	1608-3075	2000-11	38	6	2017-01	55	1	http://link.springer.com/journal/10604		10604		fulltext		Pleiades Publishing	Serial							
Cost Effectiveness and Resource Allocation		1478-7547	2003-02	1	1	2017-02	15	1	http://link.springer.com/journal/12962		12962		fulltext		BioMed Central	Serial							
Cough		1745-9974	2005-08	1	1	2014-12	10	1	http://link.springer.com/journal/12997		12997		fulltext		BioMed Central	Serial							
Crime Prevention and Community Safety	1460-3780	1743-4629	1999-01	1	1	2017-03	19	1	http://link.springer.com/journal/41300		41300		fulltext		Palgrave Macmillan UK	Serial							
Crime Science		2193-7680	2012-06	1	1	2017-02	6	1	http://link.springer.com/journal/40163		40163		fulltext		Springer Berlin Heidelberg	Serial							
Crime, Law and Social Change	0925-4994	1573-0751	1977-01	1	1	2017-03	67	2	http://link.springer.com/journal/10611		10611		fulltext		Springer Netherlands	Serial							
Criminal Law Forum	1046-8374	1572-9850	1989-09	1	1	2017-03	27	4	http://link.springer.com/journal/10609		10609		fulltext		Springer Netherlands	Serial							
Criminal Law and Philosophy	1871-9791	1871-9805	2007-01	1	1	2017-03	11	1	http://link.springer.com/journal/11572		11572		fulltext		Springer Netherlands	Serial							
Critical Care		1364-8535	1997-03	1	1	2017-03	21	1	http://link.springer.com/journal/13054		13054		fulltext		BioMed Central	Serial							
Critical Care	1574-4280	1875-7081	2006-02	3	1	2015-02	12	1	http://link.springer.com/journal/12426		12426		fulltext		Bohn Stafleu van Loghum	Serial							
Critical Criminology	1205-8629	1572-9877	1989-09	1	1	2017-03	25	1	http://link.springer.com/journal/10612		10612		fulltext		Springer Netherlands	Serial							
Critical Reviews in Neurosurgery	0939-0146	1433-0377	1997-01	7	1	2000-09	9	6	http://link.springer.com/journal/329		329		fulltext		Springer-Verlag	Serial							
Critical Ultrasound Journal	2036-3176	2036-7902	2009-09	1	1	2017-03	9	1	http://link.springer.com/journal/13089		13089		fulltext		Springer Milan	Serial							
Cryptography and Communications	1936-2447	1936-2455	2009-04	1	1	2017-05	9	3	http://link.springer.com/journal/12095		12095		fulltext		Springer US	Serial							
Crystallography Reports	1063-7745	1562-689X	2000-01	45	1	2017-01	62	1	http://link.springer.com/journal/11445		11445		fulltext		Pleiades Publishing	Serial							
Cultural Studies of Science Education	1871-1502	1871-1510	2006-01	1	1	2017-03	12	1	http://link.springer.com/journal/11422		11422		fulltext		Springer Netherlands	Serial							
Culture and Brain	2193-8652	2193-8660	2013-03	1	1	2017-04	5	1	http://link.springer.com/journal/40167		40167		fulltext		Springer Berlin Heidelberg	Serial							
Culture, Medicine, and Psychiatry	0165-005X	1573-076X	1977-04	1	1	2017-03	41	1	http://link.springer.com/journal/11013		11013		fulltext		Springer US	Serial							
Current Addiction Reports		2196-2952	2014-03	1	1	2017-03	4	1	http://link.springer.com/journal/40429		40429		fulltext		Springer International Publishing	Serial							
Current Allergy and Asthma Reports	1529-7322	1534-6315	2001-01	1	1	2017-03	17	3	http://link.springer.com/journal/11882		11882		fulltext		Springer US	Serial							
Current Anesthesiology Reports		2167-6275	2013-03	3	1	2017-03	7	1	http://link.springer.com/journal/40140		40140		fulltext		Springer US	Serial							
Current Atherosclerosis Reports	1523-3804	1534-6242	1999-07	1	1	2017-03	19	5	http://link.springer.com/journal/11883		11883		fulltext		Springer US	Serial							
Current Attention Disorders Reports	1943-4561	1943-457X	2009-03	1	1	2009-12	1	4	http://link.springer.com/journal/12618		12618		fulltext		Current Science Inc.	Serial							
Current Behavioral Neuroscience Reports		2196-2979	2014-03	1	1	2017-03	4	1	http://link.springer.com/journal/40473		40473		fulltext		Springer International Publishing	Serial							
Current Bladder Dysfunction Reports	1931-7212	1931-7220	2006-08	1	1	2017-03	11	4	http://link.springer.com/journal/11884		11884		fulltext		Springer US	Serial							
Current Breast Cancer Reports	1943-4588	1943-4596	2009-03	1	1	2017-03	9	1	http://link.springer.com/journal/12609		12609		fulltext		Springer US	Serial							
Current Cardiology Reports	1523-3782	1534-3170	1999-05	1	1	2017-03	19	4	http://link.springer.com/journal/11886		11886		fulltext		Springer US	Serial							
Current Cardiovascular Imaging Reports	1941-9066	1941-9074	2008-10	1	1	2017-03	10	5	http://link.springer.com/journal/12410		12410		fulltext		Springer US	Serial							
Current Cardiovascular Risk Reports	1932-9520	1932-9563	2007-02	1	1	2017-03	11	5	http://link.springer.com/journal/12170		12170		fulltext		Springer US	Serial							
Current Climate Change Reports		2198-6061	2015-03	1	1	2017-03	3	1	http://link.springer.com/journal/40641		40641		fulltext		Springer International Publishing	Serial							
Current Clinical Microbiology Reports		2196-5471	2014-09	1	1	2017-03	4	1	http://link.springer.com/journal/40588		40588		fulltext		Springer International Publishing	Serial							
Current Colorectal Cancer Reports	1556-3790	1556-3804	2005-03	1	1	2017-03	12	6	http://link.springer.com/journal/11888		11888		fulltext		Springer US	Serial							
Current Dermatology Reports		2162-4933	2012-03	1	1	2017-03	6	1	http://link.springer.com/journal/13671		13671		fulltext		Springer US	Serial							
Current Developmental Disorders Reports		2196-2987	2014-03	1	1	2017-03	4	1	http://link.springer.com/journal/40474		40474		fulltext		Springer International Publishing	Serial							
Current Diabetes Reports	1534-4827	1539-0829	2001-02	1	1	2017-03	17	5	http://link.springer.com/journal/11892		11892		fulltext		Springer US	Serial							
Current Emergency and Hospital Medicine Reports		2167-4884	2013-03	1	1	2017-03	4	4	http://link.springer.com/journal/40138		40138		fulltext		Springer US	Serial							
Current Environmental Health Reports		2196-5412	2014-03	1	1	2017-03	4	1	http://link.springer.com/journal/40572		40572		fulltext		Springer International Publishing	Serial							
Current Epidemiology Reports		2196-2995	2014-03	1	1	2017-03	4	1	http://link.springer.com/journal/40471		40471		fulltext		Springer International Publishing	Serial							
Current Forestry Reports		2198-6436	2015-03	1	1	2017-03	3	1	http://link.springer.com/journal/40725		40725		fulltext		Springer International Publishing	Serial							
Current Fungal Infection Reports	1936-3761	1936-377X	2007-06	1	1	2017-03	10	4	http://link.springer.com/journal/12281		12281		fulltext		Springer US	Serial							
Current GERD Reports	1934-967X	1934-9661	2007-03	1	1	2008-06	1	4	http://link.springer.com/journal/12171		12171		fulltext		Current Science Inc.	Serial							
Current Gastroenterology Reports	1522-8037	1534-312X	1996-04	1	1	2017-03	19	3	http://link.springer.com/journal/11894		11894		fulltext		Springer US	Serial							
Current Genetic Medicine Reports		2167-4876	2013-03	1	1	2017-03	5	1	http://link.springer.com/journal/40142		40142		fulltext		Springer US	Serial							
Current Genetics	0172-8083	1432-0983	1979-12	1	1	2017-03	63	1	http://link.springer.com/journal/294		294		fulltext		Springer Berlin Heidelberg	Serial							
Current Geriatrics Reports		2196-7865	2012-03	1	1	2017-03	6	1	http://link.springer.com/journal/13670		13670		fulltext		Springer US	Serial							
Current HIV/AIDS Reports	1548-3568	1548-3576	2004-03	1	1	2017-03	14	1	http://link.springer.com/journal/11904		11904		fulltext		Springer US	Serial							
Current Heart Failure Reports	1546-9530	1546-9549	2004-03	1	1	2017-04	14	2	http://link.springer.com/journal/11897		11897		fulltext		Springer US	Serial							
Current Hematologic Malignancy Reports	1558-8211	1558-822X	2006-03	1	1	2017-03	11	6	http://link.springer.com/journal/11899		11899		fulltext		Springer US	Serial							
Current Hepatology Reports		2195-9595	2002-11	1	1	2017-03	16	1	http://link.springer.com/journal/11901		11901		fulltext		Springer US	Serial							
